text_id,text,annotator_1,annotator_2,annotator_3,annotator_4,label
emakhuwa_text_247_emotion_1,Ehasara emwiivale ativiixita a etemokarasiya ya oKuupa enitthara yuwuutupuwela moohisuwanyeya,[],['sadness'],['anger'],[],[]
emakhuwa_text_1982_emotion_1,Parasiili: Ekampaanya yowikhupaarela mwa AIDS wapinaatamu LGBT yottipihiwa mu TV,[],[],['suprise'],['suprise'],['suprise']
emakhuwa_text_2060_emotion_1,"Xiina ni Hookhi- Kookhi yahikhala Okhalana ' Elapo emosa, mukhaleelo bonjour miili; mmosa omupuxerya Xiina mwisiiso",[],[],[],[],[]
emakhuwa_text_596_emotion_1,Koviit19: Alipo anikhala mitttetthe sa Oluwnta  ni  Osumpe khanisuwela mutumereeryo  wa  owanela ekwerere.,['sadness'],[],['sadness'],[],['sadness']
emakhuwa_text_2025_emotion_1,Ethale ya muthokiho mmosa okhale tokurumuule okume wa muttetthe a wAnkoola,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1865_emotion_1,Puutaawu:“Khuru” ni ophattuwa wa weteteya sa othiiyana,[],[],[],[],[]
emakhuwa_text_788_emotion_1,Tooku:wixiilihz mwaha wa Ihaakhi Sapinaatamu Sohooxiwa ni Ninyoho,['disgust'],[],['anger'],['disgust'],['disgust']
emakhuwa_text_149_emotion_1,"""Mukuxe miyoono saka wiira nvarelele elapo"", Amilcar Cabral",[],[],[],[],[]
emakhuwa_text_1493_emotion_1,Murumeeyi  a ONU  ori o  Sam Tome wiira ophime othooka wa  manamuno otumereerya,[],[],[],[],[]
emakhuwa_text_1568_emotion_1,Anamakumiherya mawoowo ooParasiili anrumiha onyoholiwa sa nlaka na olumenku wariyari wa Intereneti,[],[],[],[],[]
emakhuwa_text_1230_emotion_1,Waathanle oovirikana Onyampaani onrowa wiiraneya nihiko na 18 wa Apirili,[],[],[],[],[]
emakhuwa_text_1313_emotion_1,Kuveerunu  vamosa ni alupa anakosa a elapo ya Exitaatu Uniitu ya Ameerika avaranasa oxirikha wa nakoso ni elapo ya Mosampiiki.,[],[],[],[],[]
emakhuwa_text_653_emotion_1,Neymar onaavekela musammiho apatthani awe a imphira ni ohiya eselesawu o Xile.,[],[],[],['anger'],[]
emakhuwa_text_675_emotion_1,Obama onikhanyererya muthukumano wa Ekonkereesu wiira etthukiwe ekhatteya ya Kwathaanamu,[],[],['joy'],[],[]
emakhuwa_text_748_emotion_1,Eviitiyo enithoonyerya inamuna sa oowali orumeela amakhaanya a kuveerunu vooluluwana ni omalamalihiwa ataake ota wa elaapo ya Mosampiikhi,['disgust'],['disgust'],['anger'],['fear'],['disgust']
emakhuwa_text_583_emotion_1,Eviitiyu: Axineene Munduruku anixiiliha mwaha wa otekiiwa wa maluuxu anikhuma mmaasini wAmasooniya,['fear'],['anger'],['anger'],['sadness'],['anger']
emakhuwa_text_2016_emotion_1,Yoowurya ya mmawaani yotanyerya okwa mMosampiikhi,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1133_emotion_1,Athiyana anitthikela ohooneliwa vatthu munkoni woopwanya muteko.,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1526_emotion_1,"Ohookhwa Nadine Gordimer, ntthuvelo Nobel ya Literatuura.",[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_278_emotion_1,Ereetta yothoowa  yomwarela mmittetthe  Piriisipe,['sadness'],[],['fear'],['sadness'],['sadness']
emakhuwa_text_659_emotion_1,Niira na ikhamparawu ninaalamula atthu epooma ya Vilankuulu.,['joy'],[],['joy'],[],['joy']
emakhuwa_text_662_emotion_1,Nikhuru na macamayikaano na mphira Reggae Girlz ' ninatakari ni ikuru' wii nipake ethale,['joy'],[],['joy'],[],['joy']
emakhuwa_text_456_emotion_1,"Mithali soovahiwa sinirowaniwa munakosoni mwa omekha, onilaleerya mwene a esintikaatu ya Wankoola",['disgust'],[],['disgust'],['anger'],['disgust']
emakhuwa_text_1638_emotion_1,Olavula nno onirowihiwa ohoolo ni miniixituru wa Finansa wa elapo ya Mosampiiki onnirowa olakiherya  namuna iya sa ''teeni yeela epakiwe''.,[],[],[],[],[]
emakhuwa_text_1937_emotion_1,Afiriika ti Suuli: Woopola wa Afrikaans,[],[],['joy'],['joy'],['joy']
emakhuwa_text_1036_emotion_1,"CVMA: Nélson Freitas, muraatt okaapo veeriti a eyaakha",[],[],[],[],[]
emakhuwa_text_2072_emotion_1,"KOVITI-19: Mukhalelo wa Kalamitate waAnkoola ""tiyowoo""piha, aahima ale ansuwelaxa",[],[],['fear'],['fear'],['fear']
emakhuwa_text_1580_emotion_1,Anamaathanliwa a Renamo aalattuliwa ni PGR mwaha wa mituphelo sinihimiwa wiiriwa ni eparitiitu aya.,[],[],[],[],[]
emakhuwa_text_1832_emotion_1,""" Vanaamwi tereem ohiviraka"" esinyaalo enilaleerya iphiiro sokhopanasa sa maluuku owaarya oParasiili",[],[],[],[],[]
emakhuwa_text_1497_emotion_1,""" Munkohe tr. Nídia"": Elapaaha",[],[],[],[],[]
emakhuwa_text_695_emotion_1,Oluwanta onkhomalihiwa okhala wovaanela ni wa murettele,['joy'],[],['joy'],[],['joy']
emakhuwa_text_20_emotion_1,Ovya wa itthu suulupale onniphwanyererya omusewu wa nttaava na ekunya oSawu Paawulu,['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
emakhuwa_text_2036_emotion_1,PRISM ohalaanyeya oRuusiya ni soohoveriha vamosa wa ekhotto emosa siperineetika,[],[],['fear'],['fear'],['fear']
emakhuwa_text_1348_emotion_1,Renamo oovekela ovahiya nsina samakuvernatoore,[],[],[],[],[]
emakhuwa_text_1215_emotion_1,Makhuru oowoopola ilapo sa Waafirika Awuxitaraale anikhanyererya otthuneya wiiraana,[],[],[],[],[]
emakhuwa_text_158_emotion_1,"Sa okhumelela okaapu telekaatu sinnixenkeriha elapo, annihimya anamaweha-weha",['fear'],['fear'],['fear'],[],['fear']
emakhuwa_text_355_emotion_1,Kuruxi Veremeelya aniphavela ikonto 700 sa itoolari owiirela aka alipo okhume mmuttettheni mwaha wa epwepwetthe ya wosarya maasi Omosampiikhi,['sadness'],[],['sadness'],[],['sadness']
emakhuwa_text_1263_emotion_1,Michael Schumacher wahitthikela mukhaleelo exikhaani masi mukhalelo awe onitepa okhala wohisuwanyeya.,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1782_emotion_1,Moono onikelexa nsuwa muttetthe wAasiya: oweela wa isisapo sa musoro ni iyoolya sikinaku,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1521_emotion_1,Sawu Tome ni Prinsipe onvekela okhaliheriwa ni Ankoola wiira amunnuwihe Tesportu.,[],[],[],[],[]
emakhuwa_text_486_emotion_1,"Muleeleya, Manuel de Araújo oohiya ohoolela munisiipiyu ooKelimani.",['sadness'],[],['sadness'],['suprise'],['sadness']
emakhuwa_text_1932_emotion_1,Mukhaleelo: Ohataana onitthikela oRepuupilika Temokaraatika ya Okhooko,[],[],['fear'],['fear'],['fear']
emakhuwa_text_2001_emotion_1,R T ya okhooku: Wokootthiwa sa ativiixita a Ihaakhi Sapinaatamu. Floribert Chebeya,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1223_emotion_1,COVITE-19: Miyaha sa oretta wa oretta sinnincerereya mMosampikhi mpakha imiya xexe ni thannaxexe ni okhumelela miloko mithanu ni thanu wa iwoora miloko miili ni xexe sokhiserya.,[],[],['fear'],['fear'],['fear']
emakhuwa_text_2062_emotion_1,Puliisiya onimuula wooniherya efiilime ekuluttu sa maparasileero,[],[],['suprise'],['suprise'],['suprise']
emakhuwa_text_1295_emotion_1,Atthu athanu a ilapo sokhopela avariwa Mmosampikhi akinxeene ikaruma sa khotto.,[],[],['fear'],['fear'],['fear']
emakhuwa_text_159_emotion_1,Trending: Happy Kop Bryant Day!,['joy'],[],[],[],[]
emakhuwa_text_224_emotion_1,CAN ompacerya olelo okhamparawuni OKaapu Veerti ori mmitekoni,[],[],[],['joy'],[]
emakhuwa_text_1364_emotion_1,Owiice : ihapaari sooreera ni sootakhala soluluwana ni mukhaleelo malitthi exeripitaali ya munisiipiyu Okimpeele,[],[],[],[],[]
emakhuwa_text_71_emotion_1,Afonso Dhlakama onnilavula wi eparitiitu Renamo yohoona ekoyi mmwathanle  yoola ovinre elapo ya Wamphula.,['anger'],['disgust'],['anger'],['sadness'],['anger']
emakhuwa_text_473_emotion_1,Mosampiikhi: Otupweeoiha ni waakiherya okuumibwa mpahari,['joy'],[],['joy'],[],['joy']
emakhuwa_text_599_emotion_1,Kuverunu a wAnkoola omphavela olikanyiha musurukhu ya waakhaliherya martixita.,['joy'],[],['joy'],['suprise'],['joy']
emakhuwa_text_312_emotion_1,"Ihihukhumwaniwa, moopopiho a wixeetta mwa moolomo waAmeerika",['fear'],[],['fear'],['anger'],['fear']
emakhuwa_text_1706_emotion_1,"""Tubarões Azuis"" nookhalana oweerya wowerya wiirela mmpantte oleelo eroowaka nlaka notharelana na KAN",[],[],[],[],[]
emakhuwa_text_1251_emotion_1,Mikaano sa Ewuuru 2012,[],[],[],[],[]
emakhuwa_text_1418_emotion_1,Trending: 50 Cen  omuhiya Biden wi omuthanle  Trump,[],[],[],[],[]
emakhuwa_text_1506_emotion_1,Maateeputu muloko muloko Schumacher ammoonela etthu Spa,[],[],[],[],[]
emakhuwa_text_408_emotion_1,"Ikaafirika sa maluuxu oPaanama: "" Amanela natiiri wuunuwa, masi apakasa ehasara emosa""",['sadness'],[],['suprise'],['sadness'],['sadness']
emakhuwa_text_34_emotion_1,"Anamawerya a Waameerika anaanyiherya  ""okumihiwa"" wa othanleliwa oRuusa wa mphirya eelapo yootheene",['sadness'],[],[],[],[]
emakhuwa_text_339_emotion_1,Kerry onivekela mukhaliheryo wa masurutaato wiira omuxintte Siiriya ni onihimya wiira EUA khaninwalela mayitho Irawu,[],[],[],['disgust'],[]
emakhuwa_text_565_emotion_1,"Cristiano Ronaldo, poola a ewooro 2016ya Franse Football",['joy'],[],['joy'],['suprise'],['joy']
emakhuwa_text_1472_emotion_1,Kapora Pasa woohoova muwaneliho,[],[],[],[],[]
emakhuwa_text_1426_emotion_1,Etetere yoopacerya okhumeleela eyaakha ela yoMosampiikhi.,[],[],['fear'],['fear'],['fear']
emakhuwa_text_1712_emotion_1,"Mulopwana mmosa wa Kine ohookhwa okathi amonaawe mphira aattikhiwa ni Porutukaale - Irawu, mutelevisawu",[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_979_emotion_1,Barack Obama: Olamula elapo ni inamuna soohireerela siirinhe ehasara ya muhakhu Ozimpaapwe.,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_618_emotion_1,Mosampiikhi  ti  PALOP  ntoko  opweteya  wa  KOVIT-19  nnamwi  Ankoola  okhalana  mwattelo  wa  mwaattelo  wa  makwelo,['sadness'],[],['sadness'],[],['sadness']
emakhuwa_text_1534_emotion_1,Trending: Black is King de Beyoncé okhoola wumalani wa esumana woolipula.,[],[],[],[],[]
emakhuwa_text_519_emotion_1,oleveleliwa wa elapo yootheene ennihimya woowi sohaaxiwa wa mireerelo sa omuro-2016,['sadness'],['disgust'],['sadness'],['disgust'],"['sadness', 'disgust']"
emakhuwa_text_2042_emotion_1,"Opuro wamuharooye oluluwana ni opotthiwa olipuliiwe wAlikaarive"""" wiira ohikhale wuukuttheyaka iye sootthikela""",[],[],['joy'],['joy'],['joy']
emakhuwa_text_1784_emotion_1,Aafirika :Aafirika ovolooha ekoore muhina mwa ekhotto ya axiitthu HIV,[],[],['joy'],['joy'],['joy']
emakhuwa_text_1221_emotion_1,"Trending: Jefferson Davis, Nascar, Isabel dos Santos.",[],[],[],[],[]
emakhuwa_text_702_emotion_1,Opahuwa ennitutuxa miloko  sa exariya,['fear'],[],[],['fear'],['fear']
emakhuwa_text_107_emotion_1,Anamuupuweli oomosampiikhi anhima wii exariya eneetta yoopuruliwa ni owerya wa poliitiku,['anger'],[],['anger'],['disgust'],['anger']
emakhuwa_text_1660_emotion_1,Muholeli awamerika onirowa omaputu ovanela mwaha wa ekhotto ya amaka okapu telekatu.,[],[],[],[],[]
emakhuwa_text_1885_emotion_1,"Sowaanyiherya onaaminohisuweleexe sinithipeleela,  soopacerya Otaphuleela mmansawo oniiva: Anooripe n ethale Éric mukwatiriinya oParasiili",[],[],[],[],[]
emakhuwa_text_1875_emotion_1,Blog Action Day: Maasu a waAfirika ninoota,[],[],[],[],[]
emakhuwa_text_992_emotion_1,Senekaale ookhuma ohoolo,[],[],[],[],[]
emakhuwa_text_475_emotion_1,Mosampiiki enniphwanyaneya eweleka namuna ya nkhalele wa maali ovikanaka ni eyaakha ele evinre.,['sadness'],[],['fear'],['sadness'],['sadness']
emakhuwa_text_841_emotion_1,"""Khivakhanle wohihomiwa evasina"" onohima Biden oniwana omalamaiha eretta ya covid 19.",[],[],['joy'],[],[]
emakhuwa_text_281_emotion_1,Esiisi emosa eniwela mmwirini: Mwene ohisilimu oniinlipiherya muwakmeliwani napiliisa oRiiyu ti Caneero,[],[],['joy'],[],[]
emakhuwa_text_914_emotion_1,Aximaayo  voohikhala  musurukhu  wiira  ipwanyiwe  mithali  awiirelaka  anaaya  oxiripitaali  ya Malaace,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1836_emotion_1,Mosampiikhi: Mwaha wa exeeni amakhulupale ahunahinirumeela aya ixipitaali sahu?,[],[],['anger'],['anger'],['anger']
emakhuwa_text_1228_emotion_1,Joe Biden  onoorowa othoonyrya mpantte opaceryya wa muthokiho awe amuhakhu,[],[],[],[],[]
emakhuwa_text_1308_emotion_1,Mosampikaanu ohaapaxari mwaha ataaki a munyokhanano a Omuxikoovu,[],[],['anger'],['anger'],['anger']
emakhuwa_text_1616_emotion_1,Filipe Nyusi onaavekela maministuru a mwaakiheryo wa aatthu ootheene.,[],[],[],[],[]
emakhuwa_text_1739_emotion_1,HIV/SIITA : Aretta omosampiikhi aniweha nroromelo na okumi vowataleleya muhina mwa muteko olooliwa,[],[],['joy'],['joy'],['joy']
emakhuwa_text_187_emotion_1,Anamaatthara aamuttyawa MDM,['sadness'],[],[],['suprise'],[]
emakhuwa_text_1569_emotion_1,Justin Bieber oothukweliya mwaha woowettiha mukukutta ohapaliyene,[],[],['suprise'],['suprise'],['suprise']
emakhuwa_text_164_emotion_1,"""Mutthenkeso wa Visao Mundial"" ni anamakhaliherya ontthokiherya maasi muttettheni mwa Wamphula",['joy'],[],['joy'],['suprise'],['joy']
emakhuwa_text_1149_emotion_1,Onnucerereya owananiwa oliviwa sookophiwa nvite nvite ni Exitaatu ya oMosampiiki,[],[],[],[],[]
emakhuwa_text_809_emotion_1,Waakiherya onivekiwa otaphuliwa wa waakuveya wa mwaana a namalepa akhalayi a muhooleli mukhulupale akhalayi a elapo  Gebuza,[],[],['anger'],[],[]
emakhuwa_text_1173_emotion_1,Muhooleli oGaza oohimya weettakasa wa alopwana a Renamo.,[],[],['fear'],['fear'],['fear']
emakhuwa_text_1821_emotion_1,Mukhaleelo ohukhumwa moolumwenkuni eyaakha ya 2013,[],[],[],[],[]
emakhuwa_text_494_emotion_1,Muthiyana mmosa anaakhula nsina na Tatiana Lima ohiya wiira mpantta ORiiyu - 2016.,['sadness'],[],['sadness'],[],['sadness']
emakhuwa_text_443_emotion_1,Maporofisionaale a w'Ankoola ni Mosampiiki ni ivixitu sookhweyiheriwa,['joy'],[],['joy'],[],['joy']
emakhuwa_text_2076_emotion_1,Vitoiriya ti elapo yoopacerya ya Awuxitaraaliya yoopacerya ohukhumu Nlamulo noluluwana ni ookwa ukunuxiwa,[],[],['joy'],['joy'],['joy']
emakhuwa_text_1076_emotion_1,Rusiya omanaa erekooriti muhina mwa mwettelonwa a  mooro wa  niira,[],[],[],[],[]
emakhuwa_text_942_emotion_1,Mwanamukhaya Itaayi ni etala ehaahiiha osoma anamwane oophiyeryaka 250 ixikola sa Omanika.,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1025_emotion_1,"CAN 2021: Kaapu Veerti woohikhala namaterenariha  onhoolela mphira ni Etiyoopiya, ettiminku",[],[],[],[],[]
emakhuwa_text_752_emotion_1,"Jorge Soares Silva, namalolo wa ntthuvelo Literaariyu Arnaldo Franca ni onnoonaneya avaraka muteko muulepani.",['joy'],[],['joy'],[],['joy']
emakhuwa_text_701_emotion_1,Oolipiheriwa athiyana aliimi: ehuuoelo eribyoreerela viirelaka omaalamioihwa etaala?,[],[],[],['anger'],[]
emakhuwa_text_382_emotion_1,Meexiku oomuxintta Kamarawu ni onlikana ni Parasiili wa ohoolela muloko A,['joy'],[],['joy'],['suprise'],['joy']
emakhuwa_text_1093_emotion_1,"Mutumihiyo wa inena sa atthu ti ekeekhayi enikhumelela Mmosampiikhi, oolavula Cemirde",[],[],['fear'],['fear'],['fear']
emakhuwa_text_1564_emotion_1,Mosampiikhi onaakhela ikonto 484 sa ipophano sininwanana Covite-19,[],[],['joy'],['joy'],['joy']
emakhuwa_text_273_emotion_1,Ephantte ya osuuli elapo ya Mosampiiki enoorowa woonaneya othowa maasi  ni enerexiiya mpakha mwaakha mmosa.,['sadness'],['sadness'],['fear'],[],['sadness']
emakhuwa_text_186_emotion_1,Amwaavano omosampiikhi antthikela akhalaka oopwanyiwa vanceene woohikhalana muteko.,['sadness'],[],['sadness'],['anger'],['sadness']
emakhuwa_text_1718_emotion_1,Parasiili/ Palexitiina:cokatoore amphiira ottipihiwa mufesipuukhini ni okwelihiwa eselesawu mwaha womukhaliherya Palexitiina,[],[],['disgust'],['disgust'],['disgust']
emakhuwa_text_1810_emotion_1,Hookhi- Kookhi: manamuna xeeni oovara waata wa anamattekula onikhima oXiina kontinentaale wiirelaka oyaara?,[],[],[],[],[]
emakhuwa_text_1298_emotion_1,"Trending: Beyoncé ovonyerya nlaka na teluxe ya ""The Lion King: The Gift""",[],[],[],[],[]
emakhuwa_text_1098_emotion_1,Peasiili: olola amulolaka Espaanya khemmala ni ohitteeliwa murima ni atthu.,[],[],[],[],[]
emakhuwa_text_308_emotion_1,"Hothe ni Muhooleli onithokela mukhaleelo wa epiicemeenti, ‘Emuusi ya Omweene’ oniphavela opaka emoosa ‘Game of Thrones’  wi vakhume etthu",[],[],['anger'],[],[]
emakhuwa_text_654_emotion_1,Neymar  ohimaleleya mwaha woomuweha namphira mmosa o .,[],[],[],['suprise'],[]
emakhuwa_text_993_emotion_1,Mosampiihki: anamwane ophiyera 50%  ya anamwane arina iyaakha vathi wa iyakha ithanu ohasuwasa ni owereyasiwa.,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1508_emotion_1,Nikhuru na exariya  yoomaliha nikhuru na poola na ela elapo ya San Tome.,[],[],[],[],[]
emakhuwa_text_297_emotion_1,Exipaanya: Muxiini woowootha Opareseloona,[],[],['fear'],[],[]
emakhuwa_text_911_emotion_1,KAN 2021: Tuniisiya omututuxerya ni khimuxintta ni musivelo Niceeriya,[],[],[],[],[]
emakhuwa_text_1047_emotion_1,"CAN ompacera eSaapatu ela, 17 ya Xaneyiro",[],[],[],[],[]
emakhuwa_text_1777_emotion_1,"Palixitiina: omutatapwelaka Isarayeel, omukakhaka Hantaala ni akinaku",[],[],[],[],[]
emakhuwa_text_825_emotion_1,"Wuupuwelaka Bokator, oorattela owanana wa oKampooca",[],[],[],['suprise'],[]
emakhuwa_text_1975_emotion_1,Kuveerunu a Jair Bolsonaro onimwittana otthaleeliwa ooxikaare wa puwaanivanti- Parasiili,[],[],['suprise'],['suprise'],['suprise']
emakhuwa_text_546_emotion_1,Asoomi Okoosya otthukwasiwa nuumala wookupari eseeti ya sakarataari a miteko Soosoma,['sadness'],['sadness'],['anger'],['sadness'],['sadness']
emakhuwa_text_1330_emotion_1,Mapheresu a oMalawi aanomeyariwa ni Grammy 2015,[],[],['suprise'],['suprise'],['suprise']
emakhuwa_text_1857_emotion_1,Arapeeye: manamuna a mapalexitiinu axittiwa aya mwaha wiyaawosa!,[],[],['suprise'],['suprise'],['suprise']
emakhuwa_text_729_emotion_1,Axeensiya Iinterenasiyonaale onimuthonya  wiira Kuveerunu ompikaano ovonyola ihakhi sa apinatamu mwaha  otthuukiwa atthu okhopela muhina mwa okathi wa miyeeri 18,['disgust'],['disgust'],['disgust'],['anger'],['disgust']
emakhuwa_text_1795_emotion_1,"Athiyana anipweteyasa okathi wooyara wIitiya moono oTaiwani, weeyiwo woothowa mameetiku muxipitaali",[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1377_emotion_1,Mukukutta wa FAO waatakanri Osofala,[],[],['fear'],['fear'],['fear']
emakhuwa_text_166_emotion_1,"""Poemas de Neto atraíram muitos artistas para o canto"", afirma o sociólogo Analtino Santos",['joy'],[],[],['suprise'],[]
emakhuwa_text_771_emotion_1,"Mulaleerya otthikia anihinya wiira:"" "" kiiniryz kikhalaka osooniyaxa wa mmosa muulupale ni yonanara woopoliwa saka muhina mwa itumereeryo",['disgust'],[],['disgust'],['fear'],['disgust']
emakhuwa_text_1064_emotion_1,BAL: Pani US Monastir ooTuniisiya,[],[],[],[],[]
emakhuwa_text_933_emotion_1,Joe Biden anihoolela mutumereeryo ovukula wiira numeeya wa oopakiwa mukhururu sa okathi,[],[],[],[],[]
emakhuwa_text_1535_emotion_1,Wamphula:  Khukhumelenle nkacamiho mwawa  wa niira nuumalani wa eyaakha.,[],[],[],[],[]
emakhuwa_text_228_emotion_1,China onikhuma ololaka woomwatani ni Mosampiikhi,[],['suprise'],[],['anger'],[]
emakhuwa_text_822_emotion_1,Wottaseya wanamwane mwaha wohilya saana onnipwahererya mMosampikhi,['sadness'],[],['sadness'],['fear'],['sadness']
emakhuwa_text_1752_emotion_1,Woopiha wa epompa wa Oteeli Rostov-on- Don,[],[],['fear'],['fear'],['fear']
emakhuwa_text_651_emotion_1,"Netizen Report: vatiyaari wa waatakariwa erumeeliwaka watisaapi, namalaleerya aniikaxari mme sinilaleewa ihapaari sa misarayeliita aliipo omupattuxa soofitiweeya onithurumelaniwa",['anger'],[],['anger'],['fear'],['anger']
emakhuwa_text_550_emotion_1,Atthu oowaatta anonyakula Oparaseloona mwaha wa moopowelo wa Okataluunya,['anger'],['anger'],[],['anger'],['anger']
emakhuwa_text_257_emotion_1,Othowa wa wunnuwihiwa wa epoliitika ya Venesuweela ennitutuxa owikhipeetiya —  ni yookhala yookuxerya onyaanyeriwa,[],['sadness'],['disgust'],[],[]
emakhuwa_text_770_emotion_1,Mukhulupale a mMosampiki ottikela wompererya wiraana,['joy'],[],['joy'],[],['joy']
emakhuwa_text_265_emotion_1,"Elapo yo Wameerika ni oTurukiya aniwanana ovukulela owana-wana muttetthe wa Ankara, oSiiriya.",['joy'],['joy'],['joy'],[],['joy']
emakhuwa_text_295_emotion_1,Exiitu: Earlamento enoopopiha othikila miyataano Eparlameento Ewuropeewu,['sadness'],[],['fear'],['sadness'],['sadness']
emakhuwa_text_95_emotion_1,Anakhotto amamosampikaano aahiya oKorongosa,[],['joy'],[],['fear'],[]
emakhuwa_text_1947_emotion_1,"Ni Nikhuuru na isiipo n'a fikuriinya  nootepa oxakama, maperuwaano anitthapela othapeeliwa Waya Wii yiirele mpantte wa ekoopa noovira iyaakha 36 voohikhala",[],[],['joy'],['joy'],['joy']
emakhuwa_text_999_emotion_1,"Anipheela othanliwa ""Autaarkika"" anixaya evootu otakwani wooMaputu",[],[],[],[],[]
emakhuwa_text_1187_emotion_1,Amiravo mamosampikaano annipaka  sikina mwekumini wa anamwane akhweliwe ni axipapaya wa oPeyira,[],[],['joy'],['joy'],['joy']
emakhuwa_text_878_emotion_1,KOVIT-19 ophuleya wa evaaka ya neexexe wohiya mukhalelo wa okumi vamosa votepa oyeeva atthu ni vootepa myaaha.,[],[],['fear'],['fear'],['fear']
emakhuwa_text_1936_emotion_1,Itokweene wa Xiina onihooleliwa ni Moonelo wa mureerelo ni muthokiho wookhuruwa mureerelo awe Wetiyoopiya,[],[],[],[],[]
emakhuwa_text_1061_emotion_1,Ohikhala wa makhala enivonyerya wa ohikhala muteko wa atthu ikonto sene oTeete.,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_1033_emotion_1,Maxipoloratoore a waameerika anixipolorari imerekaatu sa waameerika,[],[],[],[],[]
emakhuwa_text_361_emotion_1,"Kwaheeri sothareliwa Chadwick Boseman, Kobe Bryant e°Jorge°Neto°",['sadness'],[],[],['sadness'],['sadness']
emakhuwa_text_1578_emotion_1,ONG owoopolaa anamwane asithiyana ovikana 100  mothelanani mowaakuveya oManica,[],[],['joy'],['joy'],['joy']
emakhuwa_text_518_emotion_1,Afonso Dhlakama onnilavula ni namihupi akhalayi a Wiitaaliya,[],[],[],[],[]
emakhuwa_text_1419_emotion_1,Okhilimane siniphaveleya imilyawu 59 sa itoolare  wi silokihiwe mithato.,[],[],[],[],[]
emakhuwa_text_1827_emotion_1,Soowateeriha  interneeti eyaakha ya 2019: Iitiiya onikeleliiha ohoolo eriyaari sa Iilapo siiri sootepa omuwateeriha interneeti,[],[],['suprise'],['suprise'],['suprise']
emakhuwa_text_542_emotion_1,Ankoola onirowa warooha nnakhalaka  ikooto piili sa atooropa muttetthe wa Erepuupilika Senturu -Afirikaana,[],[],[],['fear'],[]
emakhuwa_text_1214_emotion_1,"Miyo namasuwela, elenta enirimeela.",[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_2045_emotion_1,Netizen Report: Kuveerunu parasileero onitthuna mukhaliheryo a Kuukele wiiranotzpanyeryr miyoonelo sanamunceene,[],[],['disgust'],['disgust'],['disgust']
emakhuwa_text_1247_emotion_1,Fixitula opixiteetirika muxankiho wa ekumi ya atthu ootheene Wamphula,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_478_emotion_1,Mosampiiki: Peresitente Nyusi onilopola wiira wikhanyaanya wiireliwaka murettele,['joy'],[],['joy'],[],['joy']
emakhuwa_text_2012_emotion_1,KiinePisaawu: Muhooleli a Elapo Ohookwa Okathi wa manyakunyaku a Itumereeryo,[],[],['sadness'],['sadness'],['sadness']
emakhuwa_text_766_emotion_1,Mosampiiki ennirowa olempwa exariya yoowaarulela erutthu wala iphatte sa erutthu  atthu yaale oniwereyiwa,['disgust'],[],[],['disgust'],['disgust']
emakhuwa_text_964_emotion_1,Schumacher oolavula ratta mwaha woovona.,[],[],['joy'],['joy'],['joy']
emakhuwa_text_459_emotion_1,Mmiravo poweeta a oMosampiikhi onvara mueko wii olaleye eliivuru awe yoopacera.,['joy'],[],['joy'],[],['joy']
emakhuwa_text_401_emotion_1,Ferroviyariyu a oMaputu oomuxintta AS Towuwanes ni onnithurumela okwalifikariwa ekwaha ya nenli ya PAL,['joy'],[],['joy'],[],['joy']
emakhuwa_text_683_emotion_1,Okhala Wii Koviiti-19 oni wiilipiheryakaveniiro ovonyaka exikhaani mwa solaleeriwa,[],[],['sadness'],[],[]
emakhuwa_text_1766_emotion_1,Xiina:Manyaka Aninaanoxe Ahooniherya Ekhotto Enamwiireya muhina mwa Soolya Sororomeleya,[],[],[],[],[]
emakhuwa_text_1806_emotion_1,Mwapoophe a tteeke onoopopiha okumi wa ikootosene sa anamwane oFilipiina,[],[],['fear'],['fear'],['fear']
emakhuwa_text_1750_emotion_1,Mosampiikhi  ookhalana wuuraana wa interneeti eniiwananeya.,[],[],['joy'],['joy'],['joy']
emakhuwa_text_216_emotion_1,"Best Blogs Parasiili: Anamalola oothaaliwa ni ejuuri, anamunceene ni hackers",[],['joy'],[],['suprise'],[]
emakhuwa_text_476_emotion_1,Mosampiiki Exitaatu emosa ya Waafirika erina ehaali yoowalamela mwaha woowaattanela sookophiwa s'atthu otheene.,['sadness'],[],['sadness'],['anger'],['sadness']
