text_id,text,annotator_1,annotator_2,annotator_3,annotator_4,annotator_5,label
hausa_text_225_emotion_1,Ina tayata murna mahakurci mawadace 😊😊😊,['joy'],['joy'],['joy'],['joy'],['joy'],['joy']
hausa_text_690_emotion_1,Naman ya ruɓe yana ta fitar da tsutsotsi da wari,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_1892_emotion_1,Wata budurwa tayi kyautar al'aurar ta a 'fezbuk' (Hotuna),['disgust'],['surprise'],['disgust'],[],[],['disgust']
hausa_text_1089_emotion_1,allah ya kawo muna karshen wannan taaddanci a nigeria amin,['fear'],['sadness'],['fear'],"['fear', 'sadness']","['disgust', 'fear', 'sadness']","['fear', 'sadness']"
hausa_text_1408_emotion_1,A wacce Duniyar kuma🤔🤔🤔,['surprise'],['surprise'],['surprise'],['surprise'],['surprise'],['surprise']
hausa_text_1575_emotion_1,An shiga Kotu da wani Bawan Allah da ake zargi ya kashe matar sa da hannun sa,[],['sadness'],['disgust'],['disgust'],['anger'],['disgust']
hausa_text_2821_emotion_1,"Kai ka ji renin wayo, hatta shi Wanda ya kamanma in ka bibiya shi ya fi kowa iya sata a lokacin da ya xana tashi WAEC din. Mtsewww 😗 ku bar yara su huce fushinsu na Corona, don kuwa kwakwalwarsu ta riga ta yi sanyyi.",['sadness'],['anger'],['anger'],['anger'],['anger'],['anger']
hausa_text_838_emotion_1,Ashe an ga wata? 🤔,['surprise'],['surprise'],['surprise'],['surprise'],['surprise'],['surprise']
hausa_text_3348_emotion_1,har ma ji kamshin soyensa,[],[],[],[],[],[]
hausa_text_3445_emotion_1,Ansamu gawar ne Allah yajikansu da rahama 🤲🏾,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_985_emotion_1,Allah kayayemana katsinawa mun shiga 3😱😫😱😫,['fear'],['fear'],['fear'],"['fear', 'sadness']",['fear'],['fear']
hausa_text_1746_emotion_1,Shegiya kin shuka tsiya😂😂😂,['joy'],['joy'],['anger'],['joy'],['anger'],"['joy', 'anger']"
hausa_text_1127_emotion_1,allah ya kare yan uwa musulmai allah ya kare kasar mu nigeria allah duk wanda keda hannu kan lamarin boko haram allah ya kawar mn dashi allah dan soyyy mu da annabi muhammad da alfarmar wnnn watan,['fear'],['anger'],"['anger', 'fear', 'sadness']","['fear', 'sadness']",[],"['fear', 'anger', 'sadness']"
hausa_text_1901_emotion_1,Dandalin Kannywood: Allah bai wajabta mani in yi aure ba - Inji Shehiyar malama Ummee Zee-Zee,[],['surprise'],[],['anger'],[],[]
hausa_text_973_emotion_1,Allah ya kyauta ya kawo mana karshen wannan tashin tashinar a africa 🌍 bakidaya,"['fear', 'sadness']",['fear'],['fear'],"['fear', 'sadness']",['sadness'],"['fear', 'sadness']"
hausa_text_2828_emotion_1,Suhanallah😢😢😭😭😭 @user: Harin bama bamai ya kashe mutane 44 a Jos. http://t.co/UcHYu7hlux,['fear'],['sadness'],"['fear', 'sadness']",['sadness'],['sadness'],"['fear', 'sadness']"
hausa_text_1130_emotion_1,to allah ya kyauta amma nigeria ni har na kasa gane kan wannan lamari allah ya kaga halin da yanuwan mu ke ciki,"['fear', 'sadness']",['sadness'],['disgust'],['fear'],['sadness'],"['fear', 'sadness']"
hausa_text_3249_emotion_1,‘Yakowa ya hango mutuwarsa’,[],[],[],['sadness'],[],[]
hausa_text_1723_emotion_1,Tashin Hankali a Abuja Yayin da Tayar Jirgi Ta Cije Yana Tsaka da Tafiya Bayan Sauka a Tasha,['fear'],['fear'],['fear'],['sadness'],['fear'],['fear']
hausa_text_3254_emotion_1,’Yan sanda sun kama matasa bakwai kan lalata da qananan yara a Jigawa,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_120_emotion_1,Suma cin Dan uwarsu 🤣,"['anger', 'sadness']",[],['anger'],['anger'],['anger'],['anger']
hausa_text_2370_emotion_1,"Sabbin zafafan hotunan Shatu Garko, sarauniyar kyau ta Najeriya da suka girgiza Instagram",['joy'],['surprise'],['joy'],['joy'],[],['joy']
hausa_text_3506_emotion_1,"Hmmmmmm yaukuma tir yayi ba Allah wadaiba kayy! Mudaimuna ganin mulki mecikeda tsantsar kiyayya wayankinmu na arewa, amma bakomai watara sai labari Allah yakaimu 2023 da rai da lafiya yakuma karemu da kariyarsa amin, Badai kullum ganisukeyi talaka bayada hankaliba hmmmmm. 😭🙏",['sadness'],['sadness'],"['anger', 'sadness']","['anger', 'sadness']",['sadness'],"['sadness', 'anger']"
hausa_text_1620_emotion_1,amma dai ke almajira ce yar jagaliya😙,"['anger', 'disgust']",['sadness'],['anger'],['anger'],['anger'],['anger']
hausa_text_596_emotion_1,Tana al'ada ta cire audugar jini tayi kacha-kacha da bandakin,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_2278_emotion_1,"Akwai Alheri 1: Shugaba Tinubu Ya Gana da Shugaban UAE, Hotuna da Bayanai Sun Bayyana",[],[],['joy'],['joy'],[],['joy']
hausa_text_77_emotion_1,Yan matan yanxu abun tsorone wlh hakafa wata tafara nunamin bakin kishi da tagida ai wlh daga ranar bata kara ganina ba🏃🏻🏃🏻🏃🏻🏃🏻‍♂🦸🏼‍♂🦸🏼‍♂,"['fear', 'surprise']",['fear'],[],['fear'],['fear'],['fear']
hausa_text_540_emotion_1,Yaro ba Riga da ƙuna a jikin sa yana yawo,['disgust'],"['disgust', 'sadness']",['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_3511_emotion_1,Zade su sha mamaki neh🤔,['surprise'],[],[],[],[],[]
hausa_text_2274_emotion_1,Yanzu-yanzu: Allah ya yi wa Sarkin Rano rasuwa,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_3371_emotion_1,allah yajikansa yasa aljannah ce makoma,['sadness'],['sadness'],['sadness'],['sadness'],[],['sadness']
hausa_text_735_emotion_1,Bandakin makarantar ya cika da zarnin fitsari da warin kashi,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_358_emotion_1,"Kwarai Taska muna murna, kwana biyu basu kifar da kaibaaa🤣🤣",['joy'],['joy'],[],['joy'],['joy'],['joy']
hausa_text_1618_emotion_1,"Yaa Allah, yanzu duk bala'n damuke ciki sae an kara jefamu cikin wani bala'in 😓😥","['fear', 'sadness']",['anger'],['fear'],['sadness'],['anger'],"['fear', 'sadness', 'anger']"
hausa_text_534_emotion_1,Tushen banɗaki ya toshe kuma yana zubar da kashi cikin bandakin.,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_443_emotion_1,"Toh yanzu idan caji ya kare maka kana tsakiyar kan hanya, toh ya mutum zai yi kenan? Ta wani hannun wannan ci gaba ne. Na san aikin Jelani Aliyu ne wannan. 👏👏","['fear', 'joy']",[],[],[],['surprise'],[]
hausa_text_3440_emotion_1,Allah ya kawo mana karshen koh ameen ya rabbil kuwati wal jabarud 😭🤲,['sadness'],['sadness'],['sadness'],"['fear', 'sadness']",[],['sadness']
hausa_text_2815_emotion_1,To wai meyasa bazasu gwada a sauran kasashenda sukafi afirka wannan annoba bane. Akwai lauje chikin nadifa🤔🤔,['sadness'],['anger'],['surprise'],['fear'],"['fear', 'sadness']","['sadness', 'fear']"
hausa_text_2822_emotion_1,Abin kunya ba ya karewa a Nigeria 😱,['sadness'],['sadness'],['disgust'],['sadness'],['sadness'],['sadness']
hausa_text_2492_emotion_1,Shi sugaban kasa vaima kamata ya fadi hakaba don koshi yayi fita kasar waje shan magani 🤣 🤣,['sadness'],['anger'],['anger'],['anger'],[],['anger']
hausa_text_3537_emotion_1,a gaskiya yakamata kungiyar kare hakkin dan adam ta duniya takama kungiyar kwallon kafa ta beyern munich domin abinda sukayiwa fcb tozartawa ce,['sadness'],['anger'],"['anger', 'sadness']",['anger'],[],"['sadness', 'anger']"
hausa_text_150_emotion_1,Innalillahi 🤔wllh kuji tsoron Allah,['fear'],['sadness'],[],['sadness'],"['anger', 'sadness']",['sadness']
hausa_text_3156_emotion_1,Saudia tayi Allah-wadai da Tir din da majalisar dattijan kasar Amurka tayi mata kan kisan Khashoggi,['anger'],"['anger', 'disgust']",['disgust'],['disgust'],[],"['anger', 'disgust']"
hausa_text_1960_emotion_1,Wadannan Kamata yayi I.G of police yasa aci UWAR Wadannan jakai 😠😠😠😠,"['anger', 'disgust']",['anger'],['anger'],['anger'],['anger'],['anger']
hausa_text_1327_emotion_1,mtsww ai gara ana zuwa makarantar wannan irin jahilci dakuke nunawa duniya inda bakwa karatu ba a san me zakoyiba kuma,['sadness'],['anger'],['surprise'],"['anger', 'disgust']","['disgust', 'sadness']","['sadness', 'anger', 'disgust']"
hausa_text_2915_emotion_1,Allah ya yi wa jigo a jam'iyyar PDP rasuwa,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_2997_emotion_1,Ya yi garkuwa da ’yar cikinsa yana neman kudin fansa daga matarsa,['disgust'],['disgust'],['surprise'],['disgust'],"['disgust', 'sadness']",['disgust']
hausa_text_3234_emotion_1,Adadin al’ummar duniya ya kai biliyan takwas —MDD,[],['surprise'],[],[],[],[]
hausa_text_2611_emotion_1,ALLAH ya kiyaye Abun yayi yawa Dawanne zasuji 😀😀😀,['sadness'],['sadness'],[],['sadness'],[],['sadness']
hausa_text_1314_emotion_1,dama ba musulmi bane,['surprise'],['surprise'],['surprise'],['disgust'],['surprise'],['surprise']
hausa_text_2799_emotion_1,Gaskiya wannan lamarin maiyi dadi bah wlh 🙄🙄🙄,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_489_emotion_1,Allah Ka Rabumu Da Mugun Miji: Bidiyon Karamar Yarinya Tana Addu’a Ya Ja Hankali,"['sadness', 'surprise']",[],[],['sadness'],['surprise'],"['sadness', 'surprise']"
hausa_text_764_emotion_1,Da ka shigo ajin nan zaka ji warin hammata ya bigi hancinka,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_2502_emotion_1,Mtsw kunfiso ayita bibiyanku tOh ba'ayinace!!😎,['sadness'],['anger'],['anger'],['anger'],['anger'],['anger']
hausa_text_2236_emotion_1,Auren Sayyada Sadiya Haruna Da G-Fresh Al-Ameen Bai Mutu Ba,[],['surprise'],[],['joy'],[],[]
hausa_text_2279_emotion_1,"Yanzu Yanzu: Allah ya yiwa Alkalin tarayya, Justis Ibrahim Maikaita Bako rasuwa",['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_3215_emotion_1,"An kashe fararen hula sama da 300,000 a rikicin Siriya — Rahoto",[],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_139_emotion_1,Gamayyar gwamnoni tayi alkawarin tallafawa Makinde a sake gina kasuwar Sasha,['joy'],['joy'],[],['joy'],['joy'],['joy']
hausa_text_3550_emotion_1,ba doleba tunda ba akashe danka ko matarkava da ananne xaaga tashin hankalinka kakasa komai kagaxa kare rayukan alumna tir,['anger'],['anger'],"['anger', 'disgust']",['disgust'],"['anger', 'sadness']","['anger', 'disgust']"
hausa_text_2014_emotion_1,"Wato shi fa Baba Manjo kamar malamin makarantar allo ne, duk inda yaji anyi tsit, to nan zai tsulawa bulala😂😂😂",[],['sadness'],['anger'],['joy'],[],[]
hausa_text_2870_emotion_1,Allah yyi mna mgnin cutar nan dea 😷,['fear'],['sadness'],['fear'],['sadness'],[],"['fear', 'sadness']"
hausa_text_2707_emotion_1,Amma fa gaskiya scriptwriters basu kyautawa Nasiru Dan Malam ba 😂,['sadness'],['sadness'],[],['sadness'],[],['sadness']
hausa_text_2015_emotion_1,To Ina ruwan mu 🌶️🌶️🌶️,['sadness'],['anger'],['anger'],['anger'],['anger'],['anger']
hausa_text_2749_emotion_1,Kai wannan tachi kai da yawa😨Dan Allah kusan irin mutanan da zakuna fira dasu,['anger'],['sadness'],['anger'],['sadness'],"['sadness', 'surprise']","['anger', 'sadness']"
hausa_text_1201_emotion_1,hajiya rahama mu fa bamu gane emojin nan naki ba fa kodai,['surprise'],[],['surprise'],['joy'],[],['surprise']
hausa_text_3243_emotion_1,Ana zargin kyanwa da yunkurin kashe tsohuwa,[],['surprise'],['surprise'],['sadness'],[],['surprise']
hausa_text_2819_emotion_1,Ni wai yan katsina dama haka suke Akwai kofar kwaya 😄😂,['surprise'],['surprise'],['surprise'],[],['surprise'],['surprise']
hausa_text_2345_emotion_1,Kungiyar Jama'atu Nasril Islam tayi kira da a zauna lafiya kan batun adan kabilanci,[],[],[],[],[],[]
hausa_text_2109_emotion_1,Hehehe shegiya da Kai Kamar dandali..If u know u know kawai😂😂😂😂😂,"['disgust', 'joy']",['anger'],[],['disgust'],['sadness'],['disgust']
hausa_text_2048_emotion_1,"Dama Ai Kai Burinka kenan Baba, Ta Gambu Yace """""""""""""""""""""""""""""""" Babu Abinci, Babu Mai Ko Sisi, Kaga Kowa Yayi Yankwat!!!"""""""""""""""""""""""""""""""" 😂 😂",['anger'],[],['anger'],['anger'],['anger'],['anger']
hausa_text_159_emotion_1,Allah ka raba mu da masifaffan so bala'ein so jarabar so damuwar so nacin so da Kuma maytar so irin na Sumayya 🤒🤒🤒,"['disgust', 'fear']",['sadness'],['disgust'],['fear'],[],"['disgust', 'fear']"
hausa_text_2171_emotion_1,Nih kam man utd nake goyon bayan suci wannan gasar sannan kokunki koh kunso su zasuci kofi dakune yan city😉,['anger'],[],['joy'],['joy'],[],['joy']
hausa_text_3466_emotion_1,😂😂😂 gaskia nayi farin ciki da hankan,['joy'],['joy'],['joy'],['joy'],['joy'],['joy']
hausa_text_469_emotion_1,Yadda ake bikin murnar rabuwar aure a kasashen Larabawa,['surprise'],[],['surprise'],['surprise'],[],['surprise']
hausa_text_2091_emotion_1,Da A China Ne Da Tuni Mai Kaddamar Da Wannan Doka Ya Dade Lahira. 😭😭😭,['sadness'],['sadness'],[],['sadness'],['sadness'],['sadness']
hausa_text_1232_emotion_1,ke mace ce pha ko kallon namiji kikeyi mata ne,['surprise'],[],['surprise'],['surprise'],[],['surprise']
hausa_text_203_emotion_1,nayi mamakin yanda cedi yayi ma naira dukan kawo wuƙa,['surprise'],['surprise'],['surprise'],['sadness'],['surprise'],['surprise']
hausa_text_1026_emotion_1,Allah ya mana maganin dukan cututtukan dake damun mu🙏,['fear'],['sadness'],"['fear', 'sadness']","['fear', 'sadness']",[],"['fear', 'sadness']"
hausa_text_2428_emotion_1,"Ya kamata a duba kwakwalwarka, kada Allah ya maimaita mana irin Buhari: Wike ga Umahi",['sadness'],['anger'],['anger'],['fear'],['anger'],['anger']
hausa_text_2369_emotion_1,Allah ya jikan ‘Danuwanka Dangaladima – Bola Tinubu ga Wammako,['sadness'],['sadness'],['sadness'],['sadness'],[],['sadness']
hausa_text_3248_emotion_1,Mutum Miliyan 25 Ke Dauke Da Cutar AIDS A Afirka —WHO,[],[],[],['sadness'],['sadness'],['sadness']
hausa_text_1218_emotion_1,ina ke yar barcelona ce bamu gane ba,['surprise'],[],['surprise'],['surprise'],['surprise'],['surprise']
hausa_text_160_emotion_1,Yanzu-yanzu: Allah ya yi wa Sheikh Laidi Orunsolu rasuwa,"['sadness', 'surprise']",['sadness'],['sadness'],['sadness'],['fear'],['sadness']
hausa_text_1195_emotion_1,kuma dai kai jamaa,['surprise'],['surprise'],['surprise'],['surprise'],['surprise'],['surprise']
hausa_text_3233_emotion_1,Ambaliya ta kashe mutum 37 a Adamawa,['sadness'],['sadness'],"['fear', 'sadness']",['sadness'],['sadness'],['sadness']
hausa_text_3180_emotion_1,An Fargabar Da Yawa Sun Mutu Yayin da Yan Bindiga Suka Bude Wuta a Shingen Yan Sanda,['fear'],"['fear', 'sadness']","['fear', 'sadness']",['sadness'],"['fear', 'sadness']","['fear', 'sadness']"
hausa_text_14_emotion_1,"Lauyan da yayi murnar mutuwar Kyari da Funtua, da fatan mutuwar Buhari ya rasu",['surprise'],[],"['sadness', 'surprise']",['sadness'],['sadness'],"['surprise', 'sadness']"
hausa_text_1688_emotion_1,"Tashin hankali: 'Yan bindiga sun farmaki jama'ar gari, sun sace amarya tare da hallaka mutum 8 a Neja",['fear'],['fear'],['fear'],"['fear', 'sadness']","['fear', 'sadness']","['fear', 'sadness']"
hausa_text_842_emotion_1,Chaiiiii Ashe dai ba iya Nageria ake abin mamaki ba 🙆🏻‍♂️🤣🤣🤣,['surprise'],['surprise'],['surprise'],['surprise'],['surprise'],['surprise']
hausa_text_346_emotion_1,bama mamakin maganarka prof saboda kai yanzu kazan dan siyasa,[],[],[],[],[],[]
hausa_text_1146_emotion_1,allah yajikan so da raham allah yayafe muso amin somma amin,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_2130_emotion_1,Yar Bala I sai kkace gindin akuya ne da ita 😏😏,"['anger', 'disgust']",['anger'],['anger'],"['anger', 'disgust']",['disgust'],"['anger', 'disgust']"
hausa_text_882_emotion_1,Dama munsan sai an sayar da filin nan... Saura maqabartar dake gefe😏,['sadness'],['sadness'],['anger'],['sadness'],['sadness'],['sadness']
hausa_text_1745_emotion_1,Hhhhh wallahi Yan darika basajin kunyar karya😂😂,['joy'],['joy'],"['anger', 'disgust']",['joy'],['surprise'],['joy']
hausa_text_1120_emotion_1,allah ya kyauta allah ubangiji ya karemu,['fear'],['fear'],['fear'],"['fear', 'sadness']",['fear'],['fear']
hausa_text_1768_emotion_1,Gwamnatin tarayya zata fara biyan sabon karancin albashi a watan Satumba,[],['joy'],['joy'],['joy'],['joy'],['joy']
hausa_text_1887_emotion_1,"Budurwa mai Hijabi, Shatu Garko, ta lashe gasar Mace mafi kyau a Najeriya 'Miss Nigeria' na bana",['joy'],['surprise'],['joy'],['joy'],[],['joy']
hausa_text_2021_emotion_1,Karya kayi alade👀,['sadness'],['anger'],['anger'],[],['anger'],['anger']
hausa_text_2337_emotion_1,Babbar Sallah: Farashin tikitin jirgin sama ya ƙaru musamman zuwa jihohin arewa,[],['surprise'],[],['sadness'],[],[]
hausa_text_1779_emotion_1,Aku kuma bakin ku a bude.😂,['surprise'],['joy'],[],['joy'],['joy'],['joy']
hausa_text_656_emotion_1,Rariyar bandakin tana fito da wani ba'kin ruwa me wari.,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_2000_emotion_1,Daga baya kenan karya yake yayi yanzu de kwaskwarewa yakeson yayi.....😏,['sadness'],['anger'],['anger'],['disgust'],['sadness'],"['sadness', 'anger']"
hausa_text_1817_emotion_1,Ayiriri: Shirin Shagalin Auren Rukayya Dawayya da Afakallah Ya Kankama,['joy'],['joy'],['joy'],['joy'],[],['joy']
hausa_text_3298_emotion_1,"This one weak me, Rahma na nema ma wani gafara 😂, well it's good to have hope sha...",[],[],['joy'],['joy'],[],['joy']
hausa_text_542_emotion_1,Yaro mara lafiya yayi amai a cikin abinci matar,['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_280_emotion_1,Babban hafsan Sojan sama ya nishadantar da Sojojin dake yaki da Boko Haram (Hotuna),"['joy', 'surprise']",[],['joy'],['joy'],['joy'],['joy']
hausa_text_2075_emotion_1,wae nikam ya ake gane miji nagari ne Ni nabi kudi banga dai dai bah Ke da kika ni soyayyan kina ta kuka Hahahah 💕💔 Wato. Ko bana gajiya da kallon film dinnan yaseen,['joy'],[],['joy'],['sadness'],['joy'],['joy']
hausa_text_3284_emotion_1,Addu’ar Neman Ganin ANNABI صل الله عليه وسلم 😭😭😭📿,[],[],[],[],[],[]
hausa_text_326_emotion_1,Wasikar Obasanjo zai taimakawa Buhari wajen samun nasara a zaben 2019,[],[],[],[],['joy'],[]
hausa_text_1857_emotion_1,"Allah ya yiwa Diraktan agajin kungiyar Izala na Nasarawa, rasuwa",['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_3324_emotion_1,allah yai musu rahama ameen,['sadness'],['sadness'],['sadness'],['sadness'],[],['sadness']
hausa_text_1086_emotion_1,allah yakawo mana daukin wannar annoba guda ta covid ta cuta data covid ta yunwa,['fear'],['fear'],"['fear', 'sadness']","['fear', 'sadness']",['fear'],"['fear', 'sadness']"
hausa_text_3520_emotion_1,Babbar Magana TIRKASHE🤣😂,['surprise'],['surprise'],['surprise'],[],[],['surprise']
hausa_text_2444_emotion_1,"Na matsu sosai, zan biya sadaki kuma zan ɗau nauyin komai, Wata kyakkyawar budurwa na neman mijin Aure",[],['surprise'],['sadness'],['sadness'],[],['sadness']
hausa_text_2047_emotion_1,Danda nafara shirin yin protest 😂😂,[],['anger'],['anger'],['sadness'],[],['anger']
hausa_text_1954_emotion_1,Matashin makiyayi ya kashe yayan sa saboda Saniya,"['disgust', 'sadness']","['disgust', 'sadness']","['anger', 'sadness']",['sadness'],['sadness'],"['disgust', 'sadness']"
hausa_text_494_emotion_1,To kekuma meya kawo ki keda ba yar hausawa bace😂😂 Kefa yar fulani ce ki bari sai ranar fulatanci zamu taya ki murna 😂,['joy'],['joy'],[],['joy'],[],['joy']
hausa_text_2591_emotion_1,Karyan banza kawaii 😅,['sadness'],['anger'],['anger'],['anger'],"['anger', 'disgust']",['anger']
hausa_text_1187_emotion_1,too ashe sunada bambanci uhumm,['surprise'],['surprise'],['surprise'],['surprise'],['surprise'],['surprise']
hausa_text_2273_emotion_1,Labari mai dadin ji: Maganar karin alawus din matasa masu yi wa kasa hidima ta kara tasowa,['joy'],['joy'],['joy'],"['joy', 'surprise']",['joy'],['joy']
hausa_text_3174_emotion_1,"Bana bukatar aure don mahaifina yana lalata dani, bana dana-sani - Budurwa",[],['disgust'],[],['disgust'],['disgust'],['disgust']
hausa_text_1023_emotion_1,Innalillahi 😭 Allah ya kawo mana karshen abun,['fear'],['fear'],"['fear', 'sadness']","['fear', 'sadness']",['sadness'],"['fear', 'sadness']"
hausa_text_1318_emotion_1,yanzu kinyi hankali kenan ba half naked picture in ur birthday,['surprise'],['surprise'],['surprise'],['joy'],['surprise'],['surprise']
hausa_text_3349_emotion_1,munyi farin ciki da dawowansa,['joy'],['joy'],['joy'],['joy'],['joy'],['joy']
hausa_text_3094_emotion_1,Wasu Fusatattun Ɗalibai Sun Yi Fata-Fata da Cibiyar Zana Jarabawar JAMB CBT,['anger'],['anger'],['anger'],['sadness'],['anger'],['anger']
hausa_text_1659_emotion_1,Lafiya Jari: Amfani 10 na Dabino ga lafiyar bil Adama,[],[],[],['joy'],['joy'],['joy']
hausa_text_2348_emotion_1,2019: Buhari kainuwa ne dashen Allah – Kungiya,[],[],[],['joy'],[],[]
hausa_text_2535_emotion_1,😂😂😂 ana hege a kasar nan,['joy'],[],['disgust'],['joy'],[],['joy']
hausa_text_3441_emotion_1,Innalillahi wa’inna ilaihi raji’un. Allah ya kawo muna saukin wannan masifa 🙏😭,['fear'],['sadness'],"['fear', 'sadness']",['sadness'],['sadness'],"['fear', 'sadness']"
hausa_text_2480_emotion_1,"Babbar magana: Sayar da wiwi a jinina ne, dan haka babu wanda ya isa ya hanani - Wani dilan wiwi ya fadawa hukumar NDLEA",[],['disgust'],['surprise'],"['anger', 'sadness']",[],[]
hausa_text_1729_emotion_1,"Coci ya ruguje kan masu bauta ana cikin ibada a Taraba, ya hallaka mutane biyu","['fear', 'sadness']",['sadness'],['sadness'],"['anger', 'surprise']",['sadness'],['sadness']
hausa_text_131_emotion_1,"Kuma Akwai Addu'ar da ANNABI sallallahu Alaihi wa alihi wasallam yayi akan shuwagabanni, yasamu malamai kamar su suyi masa tunatarwa dangane sha'anin mulki. Idan kuma Bahaka ba, to wallahi muna jiye tsoron tsikar azabar ALLAH SWT. ALLAH ya tsare 🤔",['fear'],[],[],['fear'],['fear'],['fear']
hausa_text_1006_emotion_1,Ya Allah 🤲🤲 ka kawo karshen wannan kisa da akeyi a duk wani state Allah ameen,['fear'],['fear'],"['fear', 'sadness']","['fear', 'sadness']",['disgust'],"['fear', 'sadness']"
hausa_text_117_emotion_1,Ali Ƙwara Azare 'mai kama ɓarayi' ya riga mu gidan gaskiya,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_2665_emotion_1,"Ashema ghana basuda matamasu kyau, yanxu wagga ce kure adakar su 😏",['sadness'],['surprise'],['anger'],['disgust'],['disgust'],['disgust']
hausa_text_3231_emotion_1,Ya kamata gwamnati ta tallafa wa bangaren kiwon kaji – Mista Etah,[],[],[],[],[],[]
hausa_text_1341_emotion_1,see dis rashin kunya,['surprise'],['surprise'],['disgust'],"['disgust', 'surprise']",['sadness'],"['surprise', 'disgust']"
hausa_text_2128_emotion_1,In Corona bata kashemu ba ƙaiƙayin jiki kau ya kashemu....🤓🥴🙄🤣🤪,['sadness'],['fear'],['anger'],['anger'],['sadness'],"['sadness', 'anger']"
hausa_text_885_emotion_1,Da alaman su Jagaban an fara tsoro! 🤔,['surprise'],['fear'],['surprise'],"['joy', 'surprise']",['fear'],"['surprise', 'fear']"
hausa_text_2834_emotion_1,Ke ba ko kyau gareki ba sai tsabar iskanci shashasha kawae😠😠😠,['anger'],['anger'],['anger'],['disgust'],['anger'],['anger']
hausa_text_1798_emotion_1,Da duminsa: Allah ya yiwa matar Sanata Kabir Gaya rasuwa,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_2565_emotion_1,Wannan hoton batayi dai dai da labarin ku ba.. Wannan batanci ne ga hijabi..ku cire kusaka hoton coci don Allah 😡😡😡,['anger'],['anger'],['anger'],"['anger', 'sadness']",['disgust'],['anger']
hausa_text_1193_emotion_1,amman basu tsiya ceba ko,['surprise'],[],['surprise'],[],[],['surprise']
hausa_text_2723_emotion_1,Wannan maganar tayi mana zafi fiye da kayen da mukasha😭,['anger'],['sadness'],['anger'],"['anger', 'sadness']",['anger'],"['anger', 'sadness']"
hausa_text_367_emotion_1,"An gurfanar da faston da ya nemi mabiyansa su biya N300,000 kudin shiga aljannah","['joy', 'surprise']",['disgust'],['surprise'],[],['surprise'],['surprise']
hausa_text_1861_emotion_1,Inna lillahi wa inna ilaihi raji’un! Wasu na amfani da Alkur’ani wajen yin wannan abu,['sadness'],['sadness'],['sadness'],['disgust'],['sadness'],['sadness']
hausa_text_699_emotion_1,"Anyi ruwa, kashin shanu ya jike ga yara sun shiga garken suna ta wanka da shi Harda masu ci",['disgust'],['disgust'],['disgust'],['disgust'],['disgust'],['disgust']
hausa_text_2872_emotion_1,"Allah mun tuba ka Mana gafara , Dukkanmu masu laifi ne, Amma fiyayen mai laifi shine inyayi laifin sai ya tuba ga Allah, shi Kuma Allah mai karbar tuba ne👋",['fear'],[],"['fear', 'sadness']",['sadness'],[],"['fear', 'sadness']"
hausa_text_1109_emotion_1,allah kubutar da saurar,['fear'],[],"['fear', 'sadness']",['disgust'],[],['fear']
hausa_text_2331_emotion_1,"Kano: Allah ya yi wa gogaggen dan siyasa kuma fitaccen dattijo, Dangalan, rasuwa",['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
hausa_text_2736_emotion_1,Ku kunkoma ga Allan ne? Yanzu Kali abunda Jingir yace jiya Buhari Yana yin daidai duk da matsalar Tsaro 😭😭😭 na Dade da fuskantar Malam mu kune matsalar mu Bakwai iya fadawa gwamanti gaskiya Saboda abunda kuke samu daga wajen Gwamnati to Amma Allah na nan zaiyi alkalanci,['anger'],['anger'],"['disgust', 'sadness']",['sadness'],['sadness'],"['anger', 'sadness']"
hausa_text_2155_emotion_1,Banda dan iska ne kai ayi shekara 10 ana yimaka fyade sai yanzu zaka fada ka gama shan dadinka 😂😂😂😂🔥🔥,['disgust'],['anger'],['anger'],['anger'],['anger'],['anger']
