text_id,text,annotator_1,annotator_2,annotator_3,annotator_4,annotator_5,label
amh_text_1358,እግ/ር ጠንነትሽን ሠላም አድረገው ያለፍውን መከራ የምትረሽበትጊዜ ይሰጥሽ,['sadness'],[],['sadness'],['joy'],"['sadness', 'joy']","['sadness', 'joy']"
amh_text_2160,ኢትዮጵያን ያቆመዉን ተቋም ኧረ የልዋላዊ መድህን የፖ ጨዋታ ባትጫዎትበት ጥሩ ነዉ፤ እዉነትም አይነጋ መስሏት በቋት አራች። አስታራቂ መስለህ ባንደበት ጥሩ ቃላት በእን,['anger'],['disgust'],['anger'],['anger'],['anger'],['anger']
amh_text_1122,ኢናሊላህ ወኢና ኢለይሂ ራጂኡን ኡፍፍፍ ያማል በጣም አላህ ሰብሩን ይስጣቸው,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
amh_text_1820,?ያልተጠበቀው የተገንጣዮቹ ጳጳሳት ተማፅኖ እንመለሳለን ?ዲን ብርሀኑ አድማስ ያልተጠበቀ መረጃ አወጡ Ethiop via ,['surprise'],[],[],[],[],[]
amh_text_3526,ማልልን ብንለው አምላክን በእውነቱ ማሪያምን ብሎ የሚምል በእናቱ ማሪያም ሆይ እንወድሻለን,['joy'],[],[],['joy'],[],['joy']
amh_text_1195,ብሎክ እያደርግሽ ኑረሽ አገባሽው ተስፋ አለኝ እኔም ለብሎክ አንደኛ ነኝ😂🥰,['disgust'],[],[],['joy'],[],[]
amh_text_639,እና መጨረሻችሁን ያሳምርላችሁ እንጂ ትርጉሙ ግልፅ ነዉ ከላይ ያወራህዉ ሁሉ መጨረሻዉ አመድ ነዉ። ግልፅ መናገር ጥሩ ነዉ።,['disgust'],[],[],['disgust'],[],['disgust']
amh_text_5606,ቂቂ የፈጣሪ ሀያልነት ትናንት ተጋሩን ለማጥፋት በዶለበት ዛሬ ውሸታሙን ነፍሰገዳዩን ጭራቁን አውሬውን አረመኔኑን ራሱን ሊያጠፉ እየመከሩበት ነው በእግዝሄር የሚያምን የሰው ዘር ቢሆን ኖሮ ይህ ተአምር ድንቅ የአምላክ ሥራ ይገባው ነበረ ነፍሰገዳዩ ኮለነል አህመድ አሊ ግን ህሊና ስለሌለውና ደም የጠማው አስማተኛ ስለሆነ የሚገባው ነገር የለም,"['anger', 'disgust']",['disgust'],['disgust'],['disgust'],"['anger', 'disgust']","['anger', 'disgust']"
amh_text_2396,ባለፈው ሰሞን አንዱ ሪቮ ይዞ 22 አካባቢ ሲጠጣ ድንገት መኪናው የለም ከዚያ ወደ ሚስቱ ይደውልና አንች ሪቮዋ መጣች እንዴ አላት። ያሉት ነገር ትዝ አለኝ። አሁንም የፈረሱን ፈን,[],['disgust'],[],[],[],[]
amh_text_2108,Josep Borrell በአንድ ጊዜ ግንኙነት ዐቢይ ዓህመድ ውሸታም ነው ሲሉ የኢትዮጵያ ህዝብ እንዴት 5 ዓመት እንደወሰደበት የሚገርም ነው,['surprise'],['disgust'],['surprise'],['surprise'],['surprise'],['surprise']
amh_text_3705,የአውሮፓ ኅብረት ፓርላማ በሙስና የተጠረጠሩ አባላቱን ያለመከሰስ መብት ሊያነሳ ነው,[],[],['joy'],[],[],[]
amh_text_4012,ለምን እዛ ያለዉን ህዝብ በደንብ አትይዙትም በተለይ ወረዳ የሚባል ነቀርሳን አደብ የማታሲዙት ስምና ፊርማ በሌለዉ ደብዳቤ ቤት አሽጐ ለሌላ ተላልፎ ካርታ የሚወጣበት ቆይ ግን በአጠቃላይ ምን ደስ የሚል ነገር አለና ነዉ ልጆቻችን ይዘን የምንመጣዉ በበኩሌ ለሀዘን ካልሆነ በስተቀር ዝር አልልም,['anger'],"['anger', 'sadness']",['anger'],['sadness'],['disgust'],"['anger', 'sadness']"
amh_text_3872,“በቤተ ክርስቲያኗ እና በምዕመኖቿ ላይ የሚፈጸመው በምድርም ሆነ በሰማይ የሚያስጠይቅ ነው” ፡ ሲኖዶስ,[],[],['sadness'],[],['anger'],[]
amh_text_3438,ትሕትናና እግዚአብሔርን መፍራት ባለጠግነት ክብር ሕይወትም ነው። መጽሐፈ ምሳሌ 224,[],[],[],['joy'],[],[]
amh_text_4518,እኔ የሚገርመኝ ለምንድነው ሃቅ የሚደበቀው ኤርትራ ከተገነጠለች በውሃላ የሚለውን አባባል ለምን አይታረምም ነጻ ከወጣች በውሃላ በሚለው እስከ 1942 እንዴት በ1952 ጀምራ ነው በኢትዮጽያ የተገዛችው ይገርማል እንዲያውም የአፍሪካን ሃገርን የገዛች አፍሪቃ አገር አንድ ኢትዮዽያ ብቻ ናት ባህርማ በመጽሀፍ ቅዱስ እኳን ስንት ግዜ የኤትራ ባህር እንደሚለው ምስክር ነው ከሰው እውቀት በላይ ይልቁንም ባለፈው ተጸጽተው ለሰላምና ለእድገት መጣር,"['sadness', 'surprise']",['anger'],['surprise'],['anger'],['anger'],"['surprise', 'anger']"
amh_text_5546,ይገርማል ሳውዲ ኣህዛብሃገር ሁነን ሁለት ሶስት መስቀል እያረግንበ እስራኤል በጌታ ሃገር መስቀል ማውለቅ ያሳዝናል ላንተ የደረስ ልዑል እግዚአብሔር ለኛምይ ድረስልን ፀጋውን ያብዛልን ኑርልን አባየ የኔ ስስት ,['sadness'],"['disgust', 'sadness']","['sadness', 'joy']",[],['sadness'],['sadness']
amh_text_4154,ትላትና በጉጉት ስትጠብቅ ነበር ዛሬ ዬት ነች ቅማሞች ኑ ተለቆወል,[],['joy'],[],['joy'],[],['joy']
amh_text_1950,በቆፈሩለት ጉድጓዶች ችግኝ ተከለላቸው አስተዋዩ የኔ ዘመን ምርጥ ስወድክ እኮ አብቹ,['joy'],['joy'],['joy'],['joy'],['joy'],['joy']
amh_text_412,Sintayehu Tilahun ጥላቻ እንዲህ ያስቃዣል አይደል? የአንድ ትልቅ ህዝብ ባንድራ ላይ ገለፃ ማድረግ ስራ መፍታት ነዉ ?,['disgust'],['surprise'],['anger'],['anger'],['anger'],['anger']
amh_text_33,ማብራርያ ጠላሁ የሰሩት እንጅነሮቹ እራሱ የእሱን ያክል በቂ መረጃ አላቸው ብዬ አላስብም አብይ ባይመቸኝም ይህንን ስራ ግን ሳላደንቅ አላልፍም,[],['joy'],['joy'],['surprise'],['joy'],['joy']
amh_text_3973,የዓለም ጤና ድርጅት አዲስ የኮቪድ ዝርያ ዓለም አቀፋዊ ስርጭቱ ፈጣን መሆኑን ይፋ አደረገ,['surprise'],[],['sadness'],[],[],[]
amh_text_661,እንዲህ አይነት ፕራንክ ያውም ህፃን ፊት ሰው ሁላ ወዴት እየሄደ ነው ጎበዝ???,"['anger', 'sadness']",['sadness'],['anger'],['anger'],['surprise'],"['anger', 'sadness']"
amh_text_773,ከሉስፈርም ጋር ኢትዮጵያን ለመጥፋት እና አሸባሪ ወያኔ ለመታደግ መወያየቱ አይቀርም! አስመሳይ የአሸባሪ ወያኔ አፍቃሪ ነው ጋሽ አብይ አህመድ አጥብቃን ልንቃወሞ ይገባል፡፡፡,['disgust'],['disgust'],['disgust'],"['anger', 'disgust']",['disgust'],['disgust']
amh_text_4685,የላኩትን ሊንክ ክፈቱት በጣም ያሳዝናል ፖለስቲንያን በጦርነቱ እንዴት እንደሚኖሩ የሚያሳይ ነው,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
amh_text_2515,አፍሪካ ውስጥ ዲሞክራሲ የሚባለውን ነገር ድንገት ውልብ ሲል ካያችሁት ሰላም ብሎሃል በሉልኝ አደራችሁን ? Thanks in advance ?,['sadness'],['disgust'],[],['anger'],[],[]
amh_text_3048,ግድና ጅራት ወደ ኋላ ነው ይባል የለ የጉድና የመንደርተኛ ጊዜ ሆነብን፣ ይቅር ይበላችሁ ጽንፈኞች ጨለምተኞች ሽብር አውሪዎች አጋዳዮች የዬቱዮብ ቀለብተኞች ፣ የምታደርጉትን አታውቁምና,['disgust'],['disgust'],['disgust'],['anger'],['anger'],"['disgust', 'anger']"
amh_text_1898,እግዚአብሔር ይገለጥላችው ወደቤታቸው የመለሳቸው። በጉጉት አየጠበቅን ነው። የነሱ መመለስ የበዙ አማኞችን የሙስሊምሞችን ጭምር እንባ ይጠርጋል።,[],['sadness'],[],['sadness'],[],['sadness']
amh_text_3652,ኤችአይቪን የሚከላከለው መድኃኒት ውጤታማ መሆኑ በጥናት ተረጋገጠ,['surprise'],['joy'],['joy'],[],[],['joy']
amh_text_596,Hajamo W Wachamo አሁን ስንት መከራ መዘገብ ባለባት ሀገር ቁጭ ብለን የባይደን ውሻ አላሉም,"['anger', 'disgust']",[],['anger'],['sadness'],['sadness'],"['anger', 'sadness']"
amh_text_2579,1 በመከላከያ ሰራዊት ላይ እጅግ ዘግናኝ ወንጀል የፈፀመና የአገር ክህደት ወንጀል የፈፀመ፤ በአማራና አፋር ሕዝብ ላይ የዘር ማጥፋት፣ በሰብአዊነት ላይ የተፈፀመ ወንጀል እንዲሁም የጦር ወንጀል የፈፀመ፤,['anger'],['disgust'],['disgust'],['disgust'],[],['disgust']
amh_text_2769,በለው ደግሞ ፅንፈኛው ወደ ሽብር ገባ ? አብይ ግን የአማራ የፖለቲካ ነጋዴዎቹ እንዴት ነው ያወቃቸው ባካቹህ?,['disgust'],['disgust'],[],['anger'],['disgust'],['disgust']
amh_text_4733,የጀብዴት ስቃይ መቼ ይሆን የሚያበቃዉ,['sadness'],['sadness'],['sadness'],[],['sadness'],['sadness']
amh_text_5696,ክቡሩ አንባሳደር ሬዱዋን ለሀገር የምትሰሩት በሙሉ እናመሰግናለን እኔ ግን በሳውዲ እስር ቤት ላሉ ኢትዮዮጵያን መላ ብታበጅ,['joy'],['joy'],['joy'],[],['joy'],['joy']
amh_text_5083,እናንተ እስክትበስሉ አገሬ አረረች እንጅ እሱማ ወደው ሳይሆን ተገዳዳሪ ስለተፈጠረ ሳይወዱ በግድ ወደ ሰላም ይገባሉ ከስሜታዊነት ሲወርድ ጀዋርም በሳልና አዋቂ ፖለቲከኛ መሆኑን አየን ደረጄ ግን ኢትዬጵያ ካሏት ጥቂት በሳል ጋዜጠኞች አንዱ ስለሆንክ ክብር ይገባሃል,['sadness'],"['disgust', 'joy']",['joy'],['anger'],['joy'],['joy']
amh_text_1619,ምንም እንኳ በሁለተኛ ደረጃ ትቤት ቢቋቋምም ትምህርት ቤቶች ግን ዘግተው ቁጭ ብለዋል ድንገት supervision ያስፈልጋል !,[],['anger'],[],['anger'],[],['anger']
amh_text_5724,ሠላም ላ ሀገራቺን የስፋን ያ ህዳሴ ግድባቺንን አናስነካም ጠላት የትም ያክል ብንደፋደፍ እኛ ባ ህዳሴ ግድባቺንን እንጠብቃዋለን ግብፀ ምንም ያክል ብታወራ እጂ አሰጥም እኛ ሃባሾች ነን Ethiopian ነን  Ethiopia ላ ዘላለም ትኑር ልጆቹዋን ይጣብቂላት ,[],['joy'],[],['joy'],['anger'],['joy']
amh_text_2993,ጋዜጠኛ መሳይ መኮንን ሉሲፈር አብይ በቅርቡ እየተገለፀለት ስለሆነ መሠለኝ ፥ የዛሬ 3 አመት የተናገረውን ተከታዩን ንግግር ገና ዛሬ አድምጦት ኖሯልና ስሜታዊ አርጎታል! ጠሚው በ,['disgust'],['disgust'],['disgust'],"['anger', 'disgust']",['disgust'],['disgust']
amh_text_3369,ለቦረና አዋጥቶ ለደብረብርሃን ያላዋጣ መገደል አለበት ጥንበኞቹ ይህችን ወሬ መጀመሪያ አንድ የሚባል ቴሌግራም ድንገት ዘው ስል እኛ ለቦረና አናዋጣም እ,"['anger', 'disgust']",['disgust'],[],"['anger', 'disgust']",['disgust'],"['anger', 'disgust']"
amh_text_521,ይህንንን ሽልማት ሳይና ስሰማ እኔን በጣም ያሳቀኝ ነጋር ብኖር የዓሣማ ጭንቅላት ይዞ ተፈጥሮ ዘሩን የካደው እና እናቱ የረገመችው ሲሳይ መኮንንን የተባለ ኢሳት በተባለው ሚዲያ ሲያለቅስ ቆይቶ ዛሬ ደግሞ አንከር ሚዲያ ብሎ በከፈተው ዩቱብ ላይ ነጋ ጠባ እያለቀሰ ያለውን ምን ይዋጠው የምለው ነው።,['disgust'],['surprise'],['anger'],['disgust'],['disgust'],['disgust']
amh_text_3813,ቢሊዮን ዶላሮችን የሚያንቀሳቅሰው ሐማስ የገንዘብ ምንጩ ምንድን ነው? ድጋፍ፣ ግብር፣ ክሪፕቶከረንሲ . . .?,[],[],['disgust'],[],[],[]
amh_text_2450,ብልፅግና ኢትዮጵያ ውስጥ ሽብር ወይም የእርስ በርስ ግጭት ለማስነሳት ከትንሹም ከትልቁም ከሊቁም ከደቂቁም ጋር እንደ እብድ ውሻ እየተናከሰ ይገኛል ።ይህ ማለ,['disgust'],['disgust'],['anger'],['disgust'],"['anger', 'disgust']","['disgust', 'anger']"
amh_text_5478,እንኳን ለወለደ ለገንዛ እናቲቱ ለሰሚውም ይሰቀጥጣል ምንም ማለት አይቻል አላህየ የሰው ሰይጣኖችን አረመኔዎችን ከሀገራችን አንሳሌን ሌላ ምን ይባል,"['disgust', 'sadness']",['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
amh_text_3723,እነዚህ ነውረኞች ናቸው የተፈጠረውን ክስተት በይቅርታ እንዝጋው እና እኛ አንድ ሆነን መበቀል አለብን ሰሜናዊያንን አድቅቀው አይቀሩም መፈጠራቸውን እስኪጠሉ ድረስ መበቀል የግድ ይለናል እነዚሀ በበታችነት ስሜት ያበዱ ናቸው,"['anger', 'disgust']","['anger', 'disgust']",['disgust'],['disgust'],['anger'],"['anger', 'disgust']"
amh_text_2411,ስቃይ ስቃይ ስቃይ ባዶው እየመጣ ነው እና ማምለጥ አይችሉም በነፍስህ ውስጥ ለዘላለም ጭንቀት ይሰማሃል ። ከእነዚህ ኃጢአቶች እራስዎን ያስወግዱ ወይም ውጤቱን ይጋፈጡ አቶ ህግ።,['sadness'],['disgust'],[],['sadness'],['anger'],['sadness']
amh_text_2360,እውነተኛ ልቦች እና መልካም ዱዐዎች የማይሸነፋ ሰራዊቶች ናቸው። ?ኢብኑ ተይሚያ,[],[],[],['joy'],[],[]
amh_text_4416,ስለወደብ ኣሰብ ተውትና ኢትዮጵያን ተፈረካክሳ እንደሶሪያ ና ሊብያ ሁና ኣገር ኣልባ እንዳትሆኑ መደንገጥ ኣለባቹ እኛ ኤ ር ት ራ ው ያ ን ግን የናንተ ጉረኝነት ኣይገርመንም ስለዚ ያልተመለሰ ችግር ካላቹ ግን ላያታቹ ሃይለስላሴና ላባታቹ ደርግ መ ሃይለማሮያም ጠይቁና መልስ ታገኛላቹ እኛ ኤርትራውያን ግን ከጎረቤት ኣገር በፍቅር ና በስላም መኖር ነው ምርጫችን በሃይል በጉራ ለመጣ ደሞ ጥሩ ኣርገን ማጉረስና ማስተናገድ እንገደዳለን ,['anger'],['disgust'],"['anger', 'disgust']",['disgust'],['anger'],"['anger', 'disgust']"
amh_text_4388,ዛሬ ጥቅምት 24 ቀን 3ኛ አመቱን የሰሜን እዝን በወያኔ መታረድ በእለቱ መዘከራችሁ ጥሩ ነው በወያኔና በአብይ አህመድ ረቂቅ ምስጢር ማለትም እስካሁን ባልተገለጠ ረቂቅ የሰው ህይወት ላይ የተሰራ አሳዛኝ ቁማር በአብዛኛው በአማራነታቸው እየተመረጡ ሰማእት የሆኑት አማራወች ናቸው ምንም ይሁን ምንም መዘከራችሁ ጥሩ ሆኖ ሳለ ድርጊቱ በወያኔ መፈጸሙን አውጥቶና እውነቱን አፍርጦ አለመዘገቡ ነውር ነው ሳይመጣባችሁ እናንተው ቤቱ ድረስ ሄዳች,['joy'],"['disgust', 'sadness']","['disgust', 'sadness']",['anger'],['sadness'],"['disgust', 'sadness']"
amh_text_249,የሰው ዘር መገኛ ኢትዮጵያ ሳትሆን አዳም የተፈጠረባቷ ፓልስታይን ነች 1000%።,['joy'],[],[],['joy'],[],['joy']
amh_text_2950,በርቱ ምርጥ እሳቤና ትልቅ አላማ ያለው ስራ ነው ክብርት ከንቲባችን በርቱልን ሚሊየኖች ከናንተ ጋር ናቸው ! ቀጣይ ጊዜ ከናንተ ጋር ብልፅግና ነው። Jabadhaa Ade kenyaa!,['joy'],['joy'],['joy'],['joy'],['joy'],['joy']
amh_text_290,Abinet Agegnehu አሳዛኝ ነህ ወንድሜ ወንጌል ያልገባክ የሰውን ቅባት ትተህ የኢየሱስን ቅባት ለምን ።,['sadness'],['sadness'],['anger'],['anger'],['disgust'],"['sadness', 'anger']"
amh_text_3734,በኢትዮጵያ መነጋገሪያ የሆነው ናይጄሪያዊ ድምጻዊ ሬማ ማነው?,[],[],"['anger', 'disgust']",[],[],[]
amh_text_1039,ኮዳ ራሥ ።ተነግሮ የማያልቅ ግፍ እየተፈፀመብን ነው ።የጻፍልህን ልታነብ ብቅ ያልከው ...,['disgust'],"['anger', 'disgust']","['anger', 'disgust']","['anger', 'disgust']",['disgust'],"['disgust', 'anger']"
amh_text_2894,በአማራ ክልል እየተደረጉ ባሉት ሰልፎች ላይ የኦሮሞና የትግራይን ህዝብ እንደህዝብ በመወረፍ የተደመጡ ንግግሮች እጅግ አደገኛ መሆናቸው ተገለፀ።,['fear'],[],[],['fear'],[],['fear']
amh_text_2017,የተከዱ ናቸው ያሳዝናል ስልጣን መጥፎ ለህውሀትም አልጠቀመም,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
amh_text_5871,አድዋ የታላቋ ኢትዮጵያ ታላቅ ድል  የአፍሪካ ኩራት  የመላ አለም ጥቁር ህዝብ መመኪያና አሸብራቂ ብርሃን ነው  ለአዲሱ ትውልድ የወደፊት ድል የጀርባ አጥንት ሆኖ በታሪክ ሲታወስ ይኖራል  ለኢትዮጵያና ኢትዮጵያዊነት የተከፈለ ክቡር መስዋእትነት ነው,[],['joy'],[],['joy'],[],['joy']
amh_text_283,ዘፍጥረት 1 ¯¯¯ ²⁶ እግዚአብሔርም አለ፦ ሰውን በመልካችን እንደ ምሳሌአችን እንፍጠር፤ የባሕር ዓሦችንና የሰማይ ወፎችን፥ እንስሳትንና ምድርን ሁሉ፥ በምድር ላይ የሚንቀሳቀሱትንም ሁሉ ይግዙ። ²⁷ እግዚአብሔርም ሰውን በመልኩ ፈጠረ፤ በእግዚአብሔር መልክ ፈጠረው፤ ወንድና ሴት አድርጎ ፈጠራቸው።,[],[],[],['joy'],[],[]
amh_text_2642,ይህ እንግዲህ ቄስ ትቤት ገብቶ ህፃናት እና አስተማሪዎችን እንደመግደል ነው፡፡ በሰለጠነችው አሜሪካ ውስጥ ይህን አይነት ብድግ ብሎ አጥቂ መብዛቱ በጣም አሳሳቢ ነው፡፡,['fear'],['fear'],['fear'],['sadness'],['fear'],['fear']
amh_text_1353,በእነት የፕራንክም ልክ መሁን አለበት እኔለራሱ መጀመራያ እወነት መሱሎኝ ደንግጬ ነበረ ገነ ፕራን መሆኑ ጡሩ ነው በሌክ አሬጉ ለማንኛዉሜ ፍቅርቺህን ፈጣሪ ያዝልቅላቹህ ይቸፈመቻህ,['joy'],[],[],['anger'],[],[]
amh_text_3787,በ5 የዓለም ዋንጫዎች በመሳተፍ የመጀመሪያ የሆኑት እግርኳስ ተጫዋች በ93 አመታቸው አረፉ,['sadness'],['sadness'],['sadness'],['sadness'],[],['sadness']
amh_text_3686,በመቀለ ለአራተኛ ቀን የቀጠለው የታክሲ ባለንብረቶች እና አሽከሪካሪዎች የስራ ማቆም አድማ,[],[],['sadness'],[],[],[]
amh_text_2678,አብይ አህመድ የጣብን ጣጣ በመላው ሀገሪቱ ሽብር ብቻ ሆነ።,['disgust'],"['anger', 'disgust']","['anger', 'sadness']",['disgust'],['disgust'],"['disgust', 'anger']"
amh_text_1010,አምላኬ ቶሎ ና አይይይ ጊዜ ጥሩ ነገር የምንሠማበት ቀን ናፈቀኝ,['sadness'],['sadness'],['sadness'],['sadness'],['sadness'],['sadness']
amh_text_2837,እኔ ከሁሉ ነገር የሚያሳብደኝ አስቀያሚ ሴት ይዤ አስቀያሚ ነገር ስትሠራ ነው የእንግሊዝ ንጉሥ ቻርለስ ሚስቱ ፈታው ተደብቃ ከዐረብ ጋር ስትሸረሙጥ ሁለቱም በመኪና አደጋ ሞቱ ደሙ,['anger'],['disgust'],[],['anger'],['anger'],['anger']
amh_text_5819,እናዉቃለን ሁላችንም ወደ ሞት እንደምንሄድ ግን ያንተ ወይም ያንች አይነት ክፊወች ምድሪቶን ስለሞሎት እንደ አስፍዉ መልካም ሰወች ስናንጣ የምናዝነዉ ለዛ ነዉ,"['anger', 'sadness']","['anger', 'sadness']",['sadness'],[],['sadness'],"['anger', 'sadness']"
amh_text_5288,ኢትዮጵያ ምድራዊ ሲኦል ሆናለችኢትዮጵያ ጦርነት ችጋርመከራ ጠኔ ክፋት ሁሉ መለያዋ ሆኗል,['sadness'],['disgust'],['sadness'],['sadness'],['sadness'],['sadness']
amh_text_2852,የሶማሌ ክልል ልዩ ሀይል አልሸበብን የምህል ትልቅ ስጋት እያለበት እኮ ነው ትጥቁን ፈቶ በመልሶ ማዋቀር መከላከያ እየተቀላቀለ ያለው እንበትናቹ ሳይሆን ሀገር ወዳድ ከሆንክ ከነ ትጥቅ,"['anger', 'fear']",['anger'],[],['anger'],['anger'],['anger']
amh_text_5728,ምኒልክ ግቢ ውስጥ ማንም ወራሪ ጥምብ ጋላ ማንም ጥምብ ባንዳ ትግሬና ማንም ጥምብ የአማራ ፍናፍንት ገብተው እያግማሙን ነው ስብራት መጠገንና መትረፍ ከፈለክ ሕገ አራዊት የሆነውን ሕገ መንግስት ቀይር ጊዜው ሲደርስ መስቀል አደባባይ ላይ ከነሚስትህና ግብረ አበሮችህ አርባ ተገርፈህ ትሰቀላለህ እናትህን ልብዳት ፋኖ እባላለው,['disgust'],"['anger', 'disgust']",['disgust'],['disgust'],"['anger', 'disgust']","['disgust', 'anger']"
amh_text_2476,ችግርን በችግር ! መከራን በመከራ! ጥፋትን በጥፋት ! ጦርነትን በጦርነት ወዘተ ለመፍታት መሞከር እጅግ በጣም የማይወጡት መከራና ጣጣ አለበት ! በተሻለና ከፍ ባለ ሀሳብ መሞገት አይሻልም ?,['fear'],"['anger', 'sadness']",['sadness'],[],[],['sadness']
amh_text_1652,ያተፈጠረው ምንድነው?ለሲኖዶሱ የተላለፈ ያልተጠበቀ ማስጠንቀቂያ via ,['surprise'],['sadness'],[],[],[],[]
amh_text_1164,Benayas Azahel እኛ የምናከብረው እምነቱን ሳይሆን ባህሉን ነው። ፈጣሪ ውስጥ አዋቂ ነው:ሰው እዛ የሚሄደው እንደ ባህላዊ ፌስታቫል fun ለማድረግ እንጂ ለሆነ ግብር ወይም አምልኮ ለማካሄድ አይደለም። ይሄን ደሞ እዛ ሄደህ በማየት እንጂ ጥላቻ ስላለብህ ከሩቅ ሆነህ በመንቀፍ አይደለም: Let's go and seee! ከዛ ውጭ አታለቃቅሱብን።,['anger'],[],['anger'],['anger'],['anger'],['anger']
amh_text_2145,የአሁኑኑ አባባልህ ጥሩ ነበር ግን በአንድ ራስ ማለት ምላስ ሇነክኝ,"['anger', 'joy']","['disgust', 'joy']",[],[],['disgust'],"['joy', 'disgust']"
amh_text_4156,ለኢትዮጵያ ወታደሮች ትልቅ አክብሮት አለኝ አሁን ላይ በወገኖቼ ላይ እያደረሱ ያሉትን ብቃወምም የመጡበትን ጀግንነትና ቁርጠኝነት ሳላደንቅ አላልፍም የመተቸት ሞራልም የለኝም ግን ስልጣንን ለማቆየት ተብሎ ንፁሃንን መግደል ይብቃ ,['joy'],['sadness'],['joy'],['surprise'],['sadness'],"['joy', 'sadness']"
amh_text_1839,መዘባረቅ ጥሩ ሆኖ ሳለ መጅሊሱ በአምባ ገነኖች ቅኝ ግዛት ውስጥ መሆኑን መርሳት ደግሞ መርጦ አልቃሽ ያስብላል፣ ባባ!,['anger'],['disgust'],[],"['anger', 'disgust']",['sadness'],"['anger', 'disgust']"
amh_text_4049,ይህ አተላ ቀጫት የለቀ ጥርሱን ይከፍታል,['disgust'],['disgust'],['disgust'],['disgust'],['anger'],['disgust']
amh_text_2179,መተከል አማራ አስመላሽ ኮሚቴወች ያሎበት አሁናዊ ሁኔታ እንዴት ነው።,[],['disgust'],[],[],[],[]
amh_text_245,ወረኛ አላህ ያጥፉሽ አይንሽይጥፉ ።የአለም ጠላት ።ድል ለሀማስ,"['anger', 'disgust']",['anger'],['disgust'],['disgust'],['disgust'],"['anger', 'disgust']"
amh_text_2795,ትህነግ ትጥቅ እንዳይፈታ ያደረገው መንግስት ነው። በሰላም ስምምነት ትጥቅ ይፍታ የተባለን ኃይል ተደራደራሪ የነበረው ሬድዋን ሁሴን ስጋት ስላለበት አይፈታም ብሏል።,['anger'],['disgust'],['anger'],['anger'],[],['anger']
amh_text_1975,የተሳሳተ እና አደገኛ ንግግር! የበለጠ የሚያሳዝነው፣ የዚህን ሰው ቃል እውነት ነው ብሎ ተሰብሰቦ የሚሰማው ሕዝብ ነው። ይህንን,['sadness'],"['disgust', 'sadness']","['anger', 'sadness']",['sadness'],"['anger', 'disgust']","['sadness', 'disgust', 'anger']"
amh_text_2772,ደደብ በብልጭልጭ ነገር አይደለም እንደ አህያ በሆዱ የሚገዛ የለም ሆዳም ከፈለክ ተሸክመህ ዉሰደዉ። በዚህ በ21ኛዉ ክዘመን እንዳንተ አይነት ኋላ ቀሮች የ,['disgust'],"['anger', 'disgust']",['anger'],['disgust'],['disgust'],"['disgust', 'anger']"
amh_text_706,ብንያም አጭበርባሪ የጠየቀህን መልስ,['disgust'],['disgust'],['anger'],['disgust'],['disgust'],['disgust']
amh_text_4345,ከአክአብ ርቱዕ ሕግን እና ፍትሕን የሚጠብቅ ምን ዐይነት አባት ይኾን ዐምስት ዓመት ሙሉ አንድ ዐይነት መግለጫ ገዳዩን ጠብኝ የሚል መግለጫ ነገር ያለቀው እኮ አስኬማውን ውርደት ስታከናንቡት ነው በቀኖና እና በሕገ ቤተክርስቲያን ሳይኾን በድርድር እና በዲፕሎማሲ ጵጵስና ሲሾም ነው ገዳዮይን ጳጳስ አድርጋችሁ እንዴት ሰላም ይመጣል አንድ ክርስቲያን ከሰይጣን መከራ እንዲድን ለሰይጣን እንዴት አደራ ይሰጣል ዐምስት ዓመታት ሙለ የአክአብን መንግሥት,['sadness'],"['anger', 'disgust']",['anger'],['anger'],['anger'],['anger']
amh_text_2402,ከምር ሰውየው ቃሉ መሬት ጠብ ብላ አታቅም! ምንድን ነው ዝምብሎ ስሜታዊ መሆን የቅንጅቱም ቢሆን ከነበሩት አማራጮች ትክክለኛውን ፖለቲካዊ ውሳኔ የወሰነው እሱ የነበረበት ቡድን ነው!,[],['joy'],[],['joy'],[],['joy']
amh_text_909,የኦሮሚያ ክልልል መጅሊስ ስብሰባ ሲያደርጉ ብሄራዊ መረጃና ደህንነት ለምን እርምጃ አልወሰደባቸውም? ለምን ዝም አላቸው ‼️🤔 #ዲያቆን #ሀብታሙ አያሌው በኢትዮ 360 የተናገረው ድፍረትህ መቼም ግሩም ነው ::: እንዲህ ፍላጎትህን በይፋ መግለፅህ መልካም ነው‼️ Abdurahim ahmed page,['anger'],['surprise'],['anger'],['disgust'],['anger'],['anger']
