id,tweet,anno1,anno2,anno3,anno4,label
1573745727762829313,ግልፅ መልክት አማርኛ ተናጋሪ እና አማራ ይለያያል የማንም ንፍጣም ጭንጋፍ ፍርፋሪ መለቃቀም ልምድ ያደረጉ የጭን ገረዶች ድኩማን በአማራ ስም መነገድ አቁሙ አማራ መጀመሪያ እራስክን አ,hate,hate,abuse,hate,hate
1493658918660108289,@USER መምህር የነገር የጥላቻ የደም ማፋሰስ? በአጃቢ ልክ እደነዛ ሜጀርፕሮፌት እያሉ ስንቱን ኪሱን ባዶያደረጉ ነብይነን ባዮች ይመስላል። ክርስቶስን ሳይሆን የሰይጣንን,abuse,hate,abuse,hate,hate
1617972851470118913,@USER የሚችሉበት ቦታ ስትይ ደግሞ፤ አይ ይህ አርሲ ላለው አዲስ አበባ ላለው አስፈሪ ነው ፤ ነው መልሱ። ስለዚህ እነሱ የብአዴንን ስልጣን እስከሚቀበሉ፤ ሌላው ተጨፍጭፎ,hate,hate,hate,hate,hate
1500399377063497728,@USER ኬሪ ስልክ ይፈልግሻል (ቅላፄውን ጨምሪበት) መባሉ ነው?,normal,normal,normal,normal,normal
1638050090412658693,4/4 በተለያዩ በዞኑ ከተማ ፣አዲስ አበባ እና ጠቅላይ ሚኒስትር ፅህፈት ቤት የሚድረጉ ስብሰባዎች 90 በላይ ህዝብ ድምፅ ሚሆኑ ሰላልሆኑ የካድሬ ስብሰባ ጉራጌ ህዝብ አይወክሉ,normal,hate,hate,hate,hate
(1630791019515068416,@USER የሆነ ነገር ትዝ ብሎክ ነው ማፈሪያ,abuse,abuse,abuse,abuse,abuse
1606363318519599105,@USER ለዚህ ምላሽ ቁጣ ያስፈልጋል። አማራ ሸኔ ብሎ የሚዋሽ አይኑን ያጠበ ፈጣጣ ሰዉየ??,abuse,abuse,abuse,abuse,abuse
1628466500746235905,ከመተማመን፣ ከመነጋገርና ባሉን ችግሮቻችን ዙርያ በወንድማማችነትና በአገራዊ ስሜት ሰክነን በውይይት መፍትሄ ከመበጀት በዘለለ በብልጣብልጥነት ፣ በድብቅ የፖለቲካ ሴራና በፅንፈኞች,normal,normal,abuse,normal,normal
1581024521976713216,@USER በዘመድ አዝማድ ስራ መቀጠር አሁን ደሞ ብሶበታል! ለሙያው ብቁ ሳይሆኑ ዘር እየተቆጠረ ስራ መስጠት . አሳሳቢ ብቻ ሳይሆን አሳፋሪ ደረጃ ላይ ደርሷል! ውጤቱን፦ ከወያኔ ውርደት ተማሩ.,normal,hate,abuse,hate,hate
1632219110107934720,እንደእብድ ውሻ የተንቀዠቀዠው አቢይ አነዴ ከአሰላሙ፣ ሌላ ጊዜ ከኦረቶዶክሱ፣ ወረድ ብሎ ከሱማሌው፣ቀና ብሎ ከገራጌው፣ተመልሱ ከወላይታው፣ዞር ሲል ከአኛዋኩ ይላተማል። በሁሉም ሕብረት,abuse,abuse,abuse,abuse,abuse
1487668397127127046,@USER የኢትዮጵያ ትንሳኤ ሚበሰረው በዚህ እስስት መንግስት መቃብር ላይ ብቻ ነው,hate,hate,hate,hate,hate
1578848132330270720,@USER የምትመቱት በራሪ መብዛቱ አንድ አገጫም ያለው ትዝዝ አለኝ በሰይፉ ሾው አህያውን በቦክስ ብዬ ገደልኩት ሲል የፊቱ እርዝማኔ ወደ እጁ ገብቶ የአህያ መብት ተከራካ,abuse,abuse,abuse,abuse,abuse
1495498175528026115,#ለኔ ብቻ ነው አንዳንዴ ብልፅግና ፓርቲ . የፈለገ ውድ ልብስ ቢለብስ ምንም የማያምርበት ሰገጤ የሀብታም ልጅን የሚያስታውሰኝ???,abuse,hate,hate,hate,hate
1549943513655250946,@USER @USER ሙትቻ ነህ ደንቆሮ የወያኔ ጀሌና ባንዳ ዱርዬው አህባሽ,abuse,abuse,abuse,abuse,abuse
1607162100761382914,@USER ኢሄ መደዴ የሰፈር ጋላ የ4ኛ ሚስት 5ኛ ልጅ ነገሩ ሁሉ ቆራጣ ጅል የአምስት ወር ጭንጋፍ ጋላም ሰው ሆነና,hate,hate,hate,hate,hate
1489300468241158147,@USER እሱን የሚጠላው ሰው መተት ሟርት አጋንንት ምቀኛ ሸረኛ ና ሴረኛ ነው የሚጠላው እናውቅሻለን ለማያውቅሽ ታጠኚ!!!!,normal,abuse,abuse,abuse,abuse
1617821421685858304,እውነት ለመናገር ይህን አርቲስት በጣም የማከብረው እና የማደንቀው ቢሆን በአንድ ቀን ላይ ባደረገው ልክ ያለፈ የማሽቃበጥ ትርዒት ጥበብን የባለስልጣናት የቤት ውሻ አርጎት በማየቴ በጣ,abuse,abuse,abuse,abuse,abuse
(1622506424084361217,ሽመልስ አብዲሳ የአይሁድ እና የእስላም ስም አገራችን ላይ በዝቷልሲልህ ለዛሬው የኦርቶዶክስን ሰንብቶ እስልምናን አጥፍቶ ለዋቄ ፈና እያመቻቸህ መሆኑን ተረዳ ! #እሬቻ,abuse,hate,hate,hate,hate
1499290070678966272,#አድዋ የነፃነታችንና የኩራታችን ምንጭ ናት! አያት ቅድመ አያቶቻችን አይበገሬነትን እንጂ ሽንፈትን አላወረሱንም! ሀገራችን ሰማይ ላይ ያረበበውን ጥቁር ደመና በትነን የሀገራችንን ብሩ,normal,normal,normal,hate,normal
1481483618694348805,@USER እንዴት አርቆ ማሰብ አቃታችሁ የካዲው የአብይ አካሄድ መጀመሪያ የአማራን ፋኖ ትጥቅ ማስፈታት ከዚያ መከላከያን ከወልቃይት በማስወጣት ለወያኔ መስጠት ከዚያ መደራደ,abuse,hate,hate,hate,hate
1580810195198181376,@USER አንዱ ሆዳም ማን ሆነና!? ማፈሪያ,abuse,abuse,abuse,abuse,abuse
(1654146829347430401,ሀገሬን ለነዚህ ላለማስረከብ ስል አልሞትም::,normal,normal,normal,normal,normal
1538375456453341184,80 አማራ የኦሮሞ ብልጥግና የጫካ ክንፍ በሆነው ኦነግ ተገድለዋል። የአማራ በክልሉም ከክልሉ ወጪም አሳዳጁና ገዳዮ የኦሮሞ ብልፅግና (AAA) ብቻ ነው።,hate,hate,hate,hate,hate
1487177384424001536,እርግጥ ነው አዲስ አበባስ አምሮባታል ታጓጓለች! የፖለቲካውስ? ሙስናውስ? @USER @USER @USER @USER @USER #NoMore,normal,hate,hate,hate,hate
1491490863347818497,@USER @USER አማራ ሀብት ከሌለው ድንጋይ ብቻ የሆነው ትግራይ ምን ሀብት አለውና ነው ትግራይ ወደመ ሲባል የነበረው? ምን አልባት ለ30 አመታት ወያኔ,hate,hate,hate,hate,hate
1486795876248997890,የ@USER ለመጀመሪያ ጊዜ ብገባ የመጨረሻው ጥያቄ ላይ ደረስኩ:: ዘፈን ነው ሲል ይህንን ህዝብ በላሁት ብዬ DM ከፈትኩ:: ሙዚቃ ብሎ ያጫዎተው ነገር ሙዚቃነትን ስለማያሙዋላ ለተቃውሞ ሩሙን ረግጬ ወጥቻለሁ::,normal,normal,normal,hate,normal
1539306782090067968,@USER አይ እደልሀ፤ እትደግ ተብለህ አዱገህ፤ ይኸዉ የከፍ መንፍስ ያሰጉራሃል፤ ዘምዱም የለህ ጠብል የሚወሰዱህ? እሱ ቸሩ መድሐኒያለም ጨርሶ ይማርህ እንጂ ሌላ ምን ይባላል።,abuse,abuse,abuse,abuse,abuse
1529754337316163584,@USER የአማራ ጠላቱ ከወያኔና ኦነግ በላይ ቢለማመጥ የማይሰለቸው ሀፍረትን ቀርጥፎ የበላ ከሆዱ በስተቀር የራሱ የሆነ አቋም የሌለው በድኑ ነው ወያኔም ኦነግም ሊጀግኑ,hate,hate,abuse,hate,hate
1506565330918907909,@USER ዶሮ ጭንቅላት ነው ሰውዬው ለጊዜው ሴራ መስራቱን እንጂ ነገ የሚመጣበትን አያገናዘብብም።,abuse,abuse,abuse,abuse,abuse
1493110895920226306,የት ነው ያለኸው ? ጠ/ሚ አብይ አህመድ ጋር ? TDF ጋር ? ወይስ ሻኔ ጋር ?,hate,hate,hate,hate,hate
1529378333754109953,በነገራችን ላይ ፈሪ በጥይት የሚመታው ቂጡ ላይ ነው.ጭራውን እግሮቹ መሀል አድርጎ ሲሸሽ??,hate,hate,abuse,abuse,hate
1484993492141191171,@USER ቅጥረኛ ጅል። መጀመሪያ ለመትፅፊው ነገር ማስረጃ ያስፈልግሻል፣ ሁለትኛ ጠባብነት ያሳንሳል ሰለዚህ እሱን አስወግጅ። ፋኖ የአገር ኩራት ነው።,abuse,abuse,hate,hate,abuse
1493058136982310915,@USER ምን አይነት ዘመን ነው ግን እንደዚህ ሰው እጅግ አረመኔ የሆነበት ምን ተምረው ቢያድጉ ነው ለዚህ ጭካኔ ድርጊት ? አላማ አላቸው ? ሰወች ናቸው ? ያማል የፈጣሪ ያለ,normal,normal,hate,hate,normal
1477493399683014660,@USER አንተ ብስብስ አማራና አፋር ያለው ህዝብስ?,abuse,abuse,abuse,hate,abuse
1568333090036015106,@USER እግዚአብሔር ካለህበት የሰይጣን እስራት ይፍታህ።,normal,normal,abuse,normal,normal
1527731973460045825,ይህ በግልፅ ብቃት እንደሚያንሰውና በጎጥ መተራመስ ውስጥ የተጠመደው መንግት በተለያየና ትርጉም በማይሰጥ ምክኒያት ከአማራ ህዝብ/ፋኖ ጋር ግብግብ ከገጠመ:ትህነግም ታንሰራራለች ሀገሪቷ,hate,hate,hate,hate,hate
1492792740073156609,@USER በምክንያት ነው ሰውን ማመን ቀብሮ ነው የምንለው በአማራው በአፋሩ ላይ ያደረጉትን ግፍ አይቶና ሰምቶ አሁንም ትግራይ ተራበ ገለመኔ የሚል ሰው ህሊናውን የሸጠ ብቻ ሳይሆን ራሱ አረመኔው ጁንታ ነው ፣,hate,hate,hate,hate,hate
1508610426090803205,እንደዚህ ዓይነት እንኩቶ ዝርክርክ ባንዳ ከየት አባቱ ነው ያመጡት እርግማን ነው መሰለኝ አማራው ዋግምራ በርሃብ አለንጋ እየተገረፉ እየተቆሉ እሱ ለማሽቃበጥ የከብት መኖ ይዞ ሊያሽቃብ,abuse,abuse,abuse,abuse,abuse
1506391532257095685,የአንድነት ጠበቃ ነኝ ባይ ወራሪና ተስፋፊው #ነ ጠኛ በሕዝቦች እኩልነትና ነጻነት የማያምን የኢትዮጵያ ሰላም፣ ነፃነትና ብልጽግና ነቀርሳ መሆኑን የሰው ልጅን በማቃጠል የፈጸሙት ድርጊ,hate,hate,hate,hate,hate
1632996682051772416,@USER ቀጣዩ እርምጃ ዘሜንና መከታ ልጆቻንን መፍታት ነው። ያኔ ኢትዮጵያም አማራም ከፋሺሽታዊ አገዛዝ ይወጣሉ። ብልጽግና የማንነታችንና፤የማተማችን ጠላት ነው።,hate,hate,hate,hate,hate
(1630814674055725057,ለሀገር አንድነት እና ኣትዮጵያ እንዳትረጋጋ የሚያደርጉ አጀንዳዎች በሙሉ የጽንፈኞች ናቸው። ጽንፈኝነት ገዳይ ጋንግሪን በመሆኑ እንጠየፈዋለን! #Peace4Ethiopia,normal,normal,normal,normal,normal
1509556198642798598,አማራ ክልል የሚታየው ትርምስ ያሰጋል! ህግን ከማስከበር ጎን ለጎን መንግስት በሆደ ሰፊነት የህዝብን ጥያቄ መስማትና መመለስ አለበት! የግድ ብሄራዊ ምክክር እስኪደርስ መጠበቅ አያስፈ,normal,normal,normal,normal,normal
1631381408076668937,ይድረስ ለአማራ ሆዳደሮች ባንዳዎቻችን። ይሰማል እነ ቶማስ ጃጃው ጌትነት አልማው? ብአዴናውያን?? ባርነትን በሆዳችሁ የለወጣችሁ ህሊናቢሶች ። ለሀቅ የቆምክ አማራ ለማይቀረው ትግል ተ,hate,hate,hate,hate,hate
1488828150406696961,@USER ኦነግ እና ግንባር 7 አባል ነህ እያላችሁ አማራ እና ኦሮሞን ስታሸማቅቁ በነበረበት ዘመን ወደ በትግረኛ ተተካ ነው የምትለኝ?,hate,hate,hate,hate,hate
1646064615862976512,@USER የቀን ጅብ የጽድቅ ሰም ነው፣ ለናንተ ሰም ማገኘት ይከብዳል። ደግነቱ አንድ ሚሊየን አለቆም you’re still irrelevant!,abuse,hate,hate,hate,hate
1600381430277644289,@USER እውነት ይህንን የምትፅፈው አንተ አቡሽ ዘለቀ ነህ?,abuse,normal,normal,abuse,abuse
1549570512275251200,አማራ ነህ እያልክ ነፍጠኛ ነህ እያልክ እንደበግ ያረድከው ያ ደግ ባለገር፣ አወን አማራ ነኝ ብሎ የቆመ ለት የት ይሆን ያንተ ሀገር?,hate,hate,hate,hate,hate
1646342192032538627,ሆድ እንጂ ኅሊና ያልተፈጠረባችሁ ባንዳዎች፤ ሕግ፡ ባህል፡ ሞራልም ሆን ሀይማኖት ያልነካችሁ እፍረተ ቢስ ከሀዲዎች፤ እናንተን ማመን ቀብሮ ነው!,abuse,hate,hate,hate,hate
1569435041675251712,@USER @USER @USER ደነዝ በየትኛው እውቀትህ ነው ስለ እነሱ የምታወራው።,abuse,abuse,abuse,abuse,abuse
1646597135519850496,@USER ውሸታም ሁሉ፣ ቱልቱላህን ንፋ ዝም ብለህ።,abuse,abuse,abuse,abuse,abuse
1491357243367096320,@USER ብልፅግናን አምነን ከመከተልና ከመደገፍ እንቅፋት እየሆነን ያለው 1)የኦነግ ሸኔ ሀይ ባይ ማጣቱ 2)በኦርቶዶክስ ላይ እየተፈፀመ ያለው ሴራ 3)አዲስአበባ ላይ,hate,hate,hate,hate,hate
1604334683285749760,@USER @USER መቼም የእንጭጩ አብይ ደጋፊዎች ከእሱ የባሰ ደንቆሮዎች ናቸው።ለማንኛውም ይሄ በፎቶ ፍቅር ያበደ ደንቆሮ ሰውዬ የሞሮኮው ፕሬዝዳን,abuse,abuse,hate,hate,hate
1488202496086626313,@USER ከከከ አሁን ምን ይሉታል ያንተ እኳን አደረሳችሁ ማለት እኔ የገረመኝ ያጅላጅል ጁንታ አንተን ትቶ ንፁሃንን የሚጨፈጭፈው ነገሩ ምን ይገርማል የጁንታው ሚስት ሁነህ,abuse,abuse,hate,hate,abuse
1480765213809025025,@USER እንዴት ነው ግን ዘንድሮ ታዋቂውም ፓለቲከኛውም ምንም ሳያመዛዘን በተቀደደለት የሰይጣን ቦይ እሚፈሰው፣ ሐላፊነት የጎደላቸው መልእክቶች ሕዝቡን ያባላሉ። አዳነች አ,hate,hate,hate,hate,hate
1491828130209841156,@USER የስብሰባው ውጤት .,normal,normal,normal,normal,normal
1532112351880790018,@USER አይ መንደር ናት,normal,normal,normal,normal,normal
1497846169208336386,አሁን በሩስያና በዩክሬን እየተደረገ ያለው ጦርነት መነሻውና ውጤቱ ግራ አጋብቶናል እንደው ይቺ አለም እስከመቼ ነው በምእራባውያን የጥፋት ሴራ እየተረበሸች የምትቆየው ? ትክክለኛ መን,normal,hate,hate,hate,hate
1500372161571266561,@USER የብልፅግና አካሄድ አስፈሪ እየሆነ ነው። የህውሀት ህገ መንግስትን ለማስቀጠል የሚታየው ፍላጎት፣ የመከላከያና ፌዴራል ፓሊስ ቁልፍ ቦታዎችን በኦህዴድ ሰዎች መያዝ,hate,hate,hate,hate,hate
1526247233980604420,አማራ ልጆችህን አታስበላ ባህርዳር ጎንደር ደብረብርሃን ወልደያ ደሴ ዳንግላ መራዊ መላው አማራ ተነስ ሁለት ብርጌድ የአማራ ልዮሐይል ሁለት ሻለቃ መከላከያ ደህንነት እና ሁለት ሻለ,hate,normal,normal,hate,hate
1653814991416438784,@USER የኦነግ መከላከያ ብለሽ አስተካክይው! እውነተኛው መከላከያ በህዝብ ላይ አልተኩስም ብሎ ጠመንጃውን አውርዷል ከዚያም አብረን መዞር ወዳለበት እናዞረዋለን,hate,hate,hate,hate,hate
1626654687339417614,በኢትዮጵያ ላይ ያንዣበበው አደጋ ግልፅ ነው።የኮርፖራቶክራሲው ሀሰተኛ የአለም አቀፍ ማህረሰብ ሴራ ነው።Confession if an Economic Hit Man.,hate,hate,hate,hate,hate
(1578598515420594177,@USER ፈጣሪ ሆይ ኢትዮጵያ የምትባል ሰይጣን አገር ሰው በሊታ በራሃብ፣በጎርፍ፣በመሬት መንቀጥቀጥ፣በአውሎ ንፋስ፣በእሳተ ጎመራ ድምጥማጥዋን አጥፋልን አሜን።,hate,hate,hate,hate,hate
1656673850271338496,እምነት፣ ተስፋ እና ፍቅር በሰማይ ክፍል 1 via @USER ለሰው ልጆች በሰማይ ያለው ግምት ምን ያህል ነው? በእግዚአብሔር ልጆች ላይ,normal,normal,normal,normal,normal
1484631612067389448,@USER እነዚህ እንስሶችእንጅ ፖሊሶች አይደሉም! መንግስትና ህዝብን ለማጣላት አቅደዉ የወያኔና የሸኔ ፈረሶች ናቸዉ የጋላቢዎቻቸዉን ተልኮ ለመፈፀም ሆን ብለዉ ጎንጉነዉ,hate,hate,hate,hate,hate
1656804832550821893,የፓትርያርኩ አስደንጋጭ ጥያቄና የሲኖዶሱ ምላሽ . | የኦርቶዶክስ ቤተክርስትያን እጣፈንታና አገራዊ ትርጉሙ . via @USER,normal,normal,normal,normal,normal
1636598881285808129,ቅዘናም ምነው ፈሴን ጥበሱኝ አልክሳ የጉንድሽ ልጅ ባንዳ አንተ እና መሰሎችህ ውታፍ ነቃዮች ድኩማን ፍርፋሪ መለቃቀም ልምድ ያደረክ ቅዥታም ምን አባህ አገባህ እንዳንተ አይነቱን የጭን,abuse,abuse,abuse,abuse,abuse
(1545630995122208768,@USER ባንዳ የእናት ጡት ነካሽ ሀገር ለማፍረስ ለማባላት ለመከፋፈል ተላላኪዎችን እናጥፋ,abuse,hate,abuse,hate,hate
1514252615089016838,ዲሞክራሲ በድብቅ አያድግም ለፖርላማው,normal,normal,normal,normal,normal
1648694747127586817,@USER የኔ ወደል አህያ (Jack Ass) እኔ ዘር ለመቁጥር እንዳንተ ደደብ አይደለሁም፣ ሰው ሞተ፣ ሰው ተፈናቀለ፣ ሰው ተራበ ነው ያልኩት። አንተ ግን በብሔር ተመን,abuse,abuse,abuse,abuse,abuse
1610363591739469825,@USER በእርግጥ እየተመለከትን ነው፣ መመልከታችንን አናቆምም፣ ለዘለአለም ከአንተ ጋር ነን፣ ስትበላ፣ ስትተኛ፣ ስትተነፍስ፣ ስታለቅስ እናየዋለን። እኛ ለእናንተ እዚህ,normal,normal,normal,normal,normal
1482443405091385351,በአላትን በጋራ ለማክበር ኢትዮጵያዊ እሴታችንን እናስቀጥላለን! የቆምንበት ምድር ኢትዮጵያ በህዝቦቿ ጀግንነትና አብሮነት የተገነባች አለት ናትና የጠላት ሴራ ሁሌም ከንቱ ልፋት ፤,normal,normal,normal,normal,normal
1534007385588654080,@USER መረጃ አቅረበህ ሁሉ እደጅል ነው የሚስቁብህ አንድ ጊዜ ፌደራል ፖሊስ ድረስ ሄጄ ስነግራቸው ምን ቢሉኝ ጥሩ ነው ለምን እጅ ከፍንጅ አታሳዛቸውም ብለውኝ አረ,abuse,hate,hate,hate,hate
1486762251424051204,አማራ ክልልን የሽፍታ ክልል እዳታርጉት ሰላሙን ህዝብ እየነካካህ ዋ በምድር ባተር ብትመጣ አማራ የተነሳ ቀን ዋ በድኑ ባደየን ወለጋላይ አማራ ደሙ እደውሀ እየሄደ ፋኖን እሳዳለሁ እሚ,hate,hate,hate,hate,hate
1499934435814297600,@USER እውነት ነው።ከፍ ሲደርጓቸው ዝቅ ብለው በዘር ሲርመጠመጡ የሚገኙ የድንቁርና ውጤቶች ከምንም በላይ አስፈሪ ናቸው።ውብ ሀገር ጀግና ህዝብ አኩሪ ጥበብ ታሪክ ቅርስ እና,normal,normal,abuse,normal,normal
1526501300510281728,@USER ከማሰማራቱ ጀርባ ያለውን ትንታኔ የሚሰጠን ጠፋ እንጂ ዜናውንማ እነርሱም አሳውቀዋል ።,normal,normal,normal,normal,normal
(1557005523752558592,@USER Wait . what? የሚዋደቁት መከላከያን ለመጨረስ፣ አማራን ከምድረ ገጽ ለማጥፋት ? ሸኔን ደርድረህ በዱር በገደሉ እያልክ ትዘፍናለህ እንዴ ደፋር።,abuse,hate,hate,hate,hate
1645284740734369793,@USER እረ አንቺ ቆርቆሮ.ገና ገና ያልገባሽስ አንቺ ነሽ። እንዲሁ ብቻ መድረኩን ስላገኘሽ አትዘባርቂ። መሀይም! ይሄ አሳፋሪ ወይ አባትሽ ነው ወይም አጎትሽ መሆን አለበት። ምን ትላለች እቺ!!!,abuse,abuse,abuse,abuse,abuse
(1532215889302536192,@USER የጨፈጨፋቸው አብይ አህመድ ነው,abuse,abuse,abuse,abuse,abuse
1527370142468161537,ፋኖ ምን ባጠፋ ነው የሚሳደደው ኢትዬጵያን ባለ የኦሮሞ ብልፅግና ሴራ መጀመሬውን የከሸፈ ነው,hate,hate,hate,hate,hate
1619972617984954370,@USER ማፈርና መደበቅ ነው ያለባችሁ ።ለሞትና ስደት እንዲሁም ለድህነት የዳረጋችኋቸው እናንተ ተምረናል ያላችሁ የስልጣን ጥመኛ ልጆቻቸው ናችሁ። #AmharaGenocide,hate,hate,abuse,hate,hate
1491326820306001922,@USER @USER ሆዳም የብልግና ፖፖ ውታፍ ነቃይ። ጠላትን ተዋግቶ ዜጎችን ከጥቃት የመከላከል ኃላፊነት የመንግስት ተብየው እንጂ የእስክንድርም የአፋርም አይደለም።,hate,hate,hate,hate,hate
(1542214160196542467,ገንዘብ ከችግር እንጂ ከሞት አያድንም,normal,normal,normal,normal,normal
1582454294288035845,@USER ለኢትዮጵያዊያን የሚዋደቀው መከላከያን እንድትነኩ አንፈልግም,normal,normal,normal,normal,normal
1486786690727489541,በአንጻሩ በትህነግ ሙሉ ለሙሉ የወደሙ ከተሞች አሉ የቅድሚያ የማልማት ትኩረት ሊሰጣቸው ይገባል !!!,normal,normal,hate,hate,normal
1500406967025737730,@USER @USER @USER @USER @USER @USER እንደትግሬ አገር ለመሆን እየናፈቃችሁ ነው,abuse,hate,hate,hate,hate
1658036707000737792,የጎሳው መሪ አብይ አህመድ አማራን በወለጋ ስብሰባ እያለ ትጥቅ እያስፈታ ንፁሃንን እንዳስፈጃቸው አሁንም አማራን በሰፈሩ በወንዙ ትጥቅ ለማስፈታትና ልክ እንደወለጋ ለመጨፍጨፍ አልመቸው,hate,hate,hate,hate,hate
1488397007702360064,እናታችን ቅድስት ክርስቶስ ሰምራ ከሷ በፊትም ሆነ በኋላ ካሉት ቅዱሳን ጌታችን ኢየሱስ ክርስቶስን ያልጠየቁትን ዐይነት ምልጃ የለመነች ቅድስት ናት ማለትም ሰይጣን ይቅር እንዲባል የጠየቀች ልዩ ቅድስት ናት።?,normal,normal,normal,normal,normal
1536045283364192259,ሚስጥራዊ ስልጠናው የአማራን ህዝብ ፈርጆ ኢላማ ያደረገ ነው! የአህመዲን ቡድን በዋነኛ ጠላትነት የፈረጀውን ሕዝብ ኦርቶማራ ብሎ ሰይሞታል። ኦርቶዶክስና አማራውን ነው። ሚዲያዎቹንም,normal,abuse,hate,hate,hate
(1658943486698061824,@USER @USER በሙዚቃ ቀንዝረዋል ማለት ነው? እግዚኦ ማህረነ-ሰይጣን ሲምር አላየንም ሲያጠፋ እንጂ። እግዜር ከፈለገ ይማርዎ ካልፈለገ ይድፋዎ??,abuse,abuse,abuse,abuse,abuse
1619395101876432896,በአባቱ ዳኛ ልጂ ቀማኛ አስቸሳሰብ ሃገር አትመራም። ስርዓተ አልበኞችን ማስቆም ሁሌም የመንግስት ግዴታ ነው። @USER @USER @USER @USER,normal,normal,normal,normal,normal
1494931045472428040,7 . የኢሮሚያ የግዛት አንድነት ድንባራችን ወሎን እና መተከል ጨምሮ 8.ልዩ ሀይላችን - ቄሮ ናቸው!!,hate,normal,hate,hate,hate
1567612167431589891,ወደ ብልፅግናችን በምናደርገው ጉዞ ምርታማነትን ማሳደግ ከሁሉም በቀደመ ሁኔታ ቦታ የሚሰጠው ነው ! በጠ/ሚ አብይ አመራርም እያየን ያለነው ይሄንኑ ነው! #የኩሩህዝቦችመኖሪያ! እያልን,normal,normal,normal,normal,normal
1492195662330531843,@USER @USER ፈጣሪ ሆይ ለበደላችን መልስ ከሆነ ገና ጫፏም አልተነካች !አበቱ መገደላችን በቃ በለው አረመኔዎቹን አስተግስልን,normal,normal,normal,hate,normal
1500781232317251588,@USER ዋጠው ፣ ሰሊጡን ዋጠው፣ ዋጠው፣ማሸላውን ዋጠው፣ ሰው ነው እንዳንለው፣ ጥጡንም፣ ወርቁንም ዋጠው፣ ሰው ነው እንዳንለው፣ አማራውንም ዋጠው፣ ይህ አይነቱን አውሬ፣,hate,hate,hate,hate,hate
1492806821668700163,ለአገልግሎቱ ሾሞኝ ታማኝ አድርጎ ስለ ቈጠረኝ፥ ኃይል የሰጠኝን ክርስቶስ ኢየሱስን ጌታችንን አመሰግናለሁ፤ 1ኛ ጢሞቴዎስ 1፥12,normal,normal,normal,normal,normal
1631013711266684928,@USER ጂል ጅላጅል ያለው ጠ.ሚሩ አንቺን ሳይሆን አይቀርም,abuse,abuse,abuse,abuse,abuse
1542372723363614720,ጥላዬን ገዝቼ #Mushroom መስዬም ቢሆን እየተጠለልኩኝ እሄዳለሁ እንጂ እንዲማ ዝናብ እየመታኝ አልዘልቀዉም,normal,normal,normal,normal,normal
1609356198150651905,@USER ቤተ ጉራጌ ማለት :-ሁሉንም ጉራጌ ያጠቃልላል::,normal,normal,normal,normal,normal
1496799147118272514,አማራ ለዚህ ሆዳም ባንዳ አማራን ያዋረደ ይህን ተናገረ ብለህ እንዳታደንቅ,abuse,abuse,hate,hate,abuse
1545658105685594115,ጋዜጣ በነጻ ሰጥተኸኛል፡፡ ያንን ውለታህን አካክሼ መመለስ እፈልጋለሁና የፈለከውን የትኛውንም ነገር እሰጥሃለሁ ጠይቀኝ አልኩት፡፡ ያም ጥቁር ሰው በምንም መካካሻ ልትሰጠኝ አትችልም አ,normal,normal,normal,normal,normal
(1649980484254834688,@USER ምድረ ለማኝ እነዚህ ከመጣው ጋር የሚያሽቃብጡ። አሳፋሪ ፍርፋሪ ለቃሚዎች ናቸው።,hate,abuse,abuse,hate,hate
1586070178080563200,ቀን ቀን አስተማሪዎች በትርፍ ሰዓት የመ/ት ኦሮማራ ካድሬዎች ሕዝብ በሕይወቱ በቤተሰብ መፈናቀል መከራ እያየ አትሳለቁበት የሚቆጭ ጊዜ እየገሰገስ ይመጣል ትግል ከእናንተ በፊትም ነበረ,hate,hate,abuse,hate,hate
1604690705049423874,@USER አብ ከሳበው በቀር ወደ እኔ የሚመጣ የለም የሚልም ጥቅስ እኮ አለ ታዲያ አብም አማላጅ ነው ማለት ነው ? ዮሃ 6:44,normal,normal,normal,normal,normal
1634235798206726149,@USER አፓርታይድን እንኳን ደቡብ አፍሪካዊ ኢትዮጵያዊም አልተቀበለውም !!,normal,normal,normal,normal,normal
(1528899150703644673,@USER ደደብነትህን ያስመሰከርክ ድኩማን ነህ።ጃንማሮ የአማራን ህዝብ አርዶ ጨፍጭፎ እርጉዝ ዘርግፎ አማራ አይወለድም ያለ አረመኔ አማራ ስለሆኑ ያፈናቀለ በቤንዚን ያቃጠ,abuse,hate,abuse,abuse,abuse
1531926817782775811,@USER ሌባ በአማራ ስም እየነገዳችሁ ምንም የማያውቀውን ገበሬ አታስፈጁት እነዚህን ሰዎች ትናትና ሌባ ሆድ አደር ተላላኪ እያላችሁ ቁም ስቅላቸውን ስታሳጧቸው ነበር,abuse,hate,abuse,hate,hate
1660216429340237824,ፑቲን የባክሙትን ከዩክሬን ጦር ሙሉ በሙሉ ነጻ አድርገዋል ያሏቸውን የዋግነር ቅጥረኛ ወታደሮች አመሰገኑ ክሬምሊን ባወጣው መግለጫ ሩሲያ ባክሙት ከተማን ሙሉ በሙሉ በሩሲያ ሃይሎች,normal,normal,normal,normal,normal
1494948156982939648,@USER የምታወራውን በቅጡ የማታውቅ ጁንታ ነህ! ዝም ብለህ አትዘላብድ!,abuse,abuse,abuse,hate,abuse
