id,tweet,anno1,anno2,anno3,label
78296673,"""@username i know buhari is a joke ...he has been a bad boy for sure. oloriburuku tete soro soke #endsars #buharihasbeenabadboy""",abuse,abuse,abuse,abuse
598,fáàkì ni ògógóró kọ́ ní ń pa wọ́n o àwọn aláyédèrú ọlọ́tí ló wà nídìí ẹ̀ ìtàkutà ẹ gbà bẹ́ẹ̀,normal,normal,abuse,normal
1025,nánínánínání ohun a ní là ń nání mọ́ ya ọmọ àlè tí ń fọwọ́ òsì júwe ilée bàbáa rẹ̀,normal,abuse,normal,normal
1507,"U be mumu , see gbadego ur mumu never do abi eke nparo funro",abuse,abuse,abuse,abuse
78294781,"""@username bi ọsẹ n ri fún bàtà lo se ma rẹ fún ọmọ ole jatijati..... oni ri bati se oni ri ona gbe gba àṣẹ""",abuse,abuse,abuse,abuse
78295099,"""i blocked this useless dr olusesan years ago, just white beards, no sense.   àwon àgbà òshì. ##url",abuse,abuse,abuse,abuse
1098,inú èṣù dùn sí ọ̀rúnmìlà fún aájò tí ó ṣe fún ìyá òun báyìí ni èṣù ṣe di ọ̀rẹ́ ọ̀rúnmìlà,normal,normal,normal,normal
78294136,"""ori e tiburu omo ale jatijati ##url",abuse,abuse,abuse,abuse
78294336,"""omo burúkú jati jati 😂😂😂 ##url",abuse,abuse,abuse,abuse
78294589,"""omisore delivers ife to apc as #osundecides   ademola ati egbe pdp ti lule 😆😆😆😆 ##url",hate,hate,hate,hate
948,oníṣàǹgó tí wọ́n bá dájọ́ ikú fún ẹni kejì sí ìyá naṣọ ni ó ní iṣẹ́ láti fi ojú ọmọba sí ọ̀nà bí w tí ń bọ ṣàǹgó obìnrin kẹfà àti ìkéje àwọn ni ẹni tó sún mọ́ ọmọba tó dàgbà jù bíi ìyá tí àṣẹ àti dárí apá kan ìlú wà lọ́wọ́ rẹ̀,normal,normal,normal,normal
747,báyìí ni wọ́n ṣe bẹ̀rẹ̀ sí ní fọ́n ká kiri sáàárín ìlú tí ó wà lágbègbè ọya títí wọ́n fi dé ilẹ̀ yorùbá darandaran itanfulani yoruba,normal,normal,normal,normal
380,ìpasẹ̀ oníṣòwò mùsùlùmí lẹ̀sìn ìmàle fi wọ ilé sí wa lára a bẹ̀rẹ̀ sí í kọ́ kéwú ìmọ̀ kíkà ní ń jẹ́ kéwú lédè larubawa,normal,hate,normal,normal
78296373,"""born in ijebu ode, ogun state school in ogun and lagos states  hail from ogun state living in lagos ##url",normal,normal,normal,normal
874,ọjọ́ ìyá ẹkùn ti di alẹ́ ó ti di ògbó ọjọ́ ikú ti ń súnmọ́ ó wọ ìlú wá láti wá dágbére fún ọmọ rẹ̀ èèyàn,normal,normal,normal,normal
1365,ẹni tí kò bá rí fún ọmọ kì í gba tọwọ́ ọmọ whoever is unable to give to a child should not deprive the child of what he or she has if you cant give dont deprive if you cant make better dont worsen,normal,normal,normal,normal
78294654,"""@username olori ebi awo iyalaya è ni werey  very anyhow fool""",abuse,abuse,abuse,abuse
78294634,"""@username oloriburuku ni awon ti wan bara wan sùn ti wan fi loyun e.""",abuse,abuse,abuse,abuse
733,ikú dóró ikú ti pa ọ̀kan lára àwọn ògbóǹtarigi àgbáṣà àti èdè yorùbá lárugẹ bàbá akínwùmí ìṣọ̀lá ti di ẹni ilẹ̀ ó di gbére ó dàrìnàk ó dojú àlá sùnun re o yoruba,normal,normal,normal,normal
78293982,"""tuesday morning.  olorun olusegun segun ota ile ota ode,asenitan banidaro,afojufeni mafokan feni,afojujore eni,oninunibini fun mi.(amin) @ ibadan, nigeria ##url",normal,normal,abuse,normal
78294644,"""@username oriburuku  ba gbo gbo yin ja eyin oloriburuku omo iran kiran yi""",abuse,abuse,abuse,abuse
1450,ooni ooni ama ni ipin kankan pelu awon ara bi edakun ama diide fun orilede ojowa ju ma se kokoema ki wa gba ola lowo olola tiiwa looni ola nko is very imperative,normal,normal,normal,normal
78295738,"""i have always told those who care to listen, you are a bloody scam and a big òmó ale jatijati... ##url",abuse,abuse,abuse,abuse
514,ẹ̀yìn wọn lélẹ̀ kí wọ́n wá jábọ̀ fún òhun ní àfin àwọn òjíṣẹ́ tí wọ́n rán pàdé àwọn olórí ogun tí wọ́n sì wí fún wọn pé àwọn òjíṣẹ́ ọba ò fi àwọn pe ǹkan àwọn sì ti yanjú wọn dànù ọba aólẹ̀ fẹ́ kí wọ́n wọ ọ̀yọ́ kí ó lè ríbi kọ àfọ̀njá àti,normal,normal,normal,normal
78295470,"""everyone is motherfucking hypocrite.  ogun kee all of una wey drop una aza and will still criticize yahoo boys eyin oloshi, oloriburuku gbogbo. ##url",abuse,abuse,abuse,abuse
78294763,"""shey werey man shey awon alainise yii ni? won o feran e nile ni? ##url",abuse,abuse,abuse,abuse
78296129,"""we've successfully completed the ijebu ode-epe-sagamu-benin expressway interchange. ##url",normal,normal,normal,normal
843,kò gbọdọ̀ jáde kúrò lọ sí ibi kankan kò ráyè wá oúnjẹ kankan jẹ ebi ti ń pa á púpọ̀,normal,normal,normal,normal
78294297,"""everywhere ti daru o😂😂#tableissue""",abuse,normal,normal,normal
800,dìde kí wọ́n fi ẹ̀bùn ráńṣẹ́ sí benin bí ìjà abẹ́lé yìí ṣe ń lọ wọ́n pa oníṣòwò benin tí orúkọ rẹ̀ ń jẹ́ ogonto tí ó tún mú ìjà adóàkúrẹ́ àti àkúrẹ́ lágbára si olóyè benin kan osagwe fi ara rẹ̀ hàn gege bíi òjíṣẹ́ ọba benin fún àwọn ará àkúrẹ́,normal,normal,normal,normal
78296184,"""me: lemme drop my cardigan at ìjẹ̀bú, harmattan has gone kwara harmattan in february :- ##url",normal,normal,normal,normal
78294786,"""ìwà omo àlè ni eléyì. àfi bí pé wón lo toro e l'ówo igi àbí èşù ni.  like they say, common sense isn't common. there should be boundaries and this right here is one but to you, making money off it is all that matters to you. ##url",abuse,abuse,abuse,abuse
78294274,"""@username olodo... your $11 otilo 😂""",abuse,abuse,abuse,abuse
78296773,"""@username ẹni ton sinwin. àwọn olodo oshi.""",abuse,abuse,abuse,abuse
78295246,"""werey ti ri alert, ori fifo lo ma fi wo olofo ##url",abuse,abuse,abuse,abuse
1180,they brought change from demonic realm and your pastors fell flat for it àwọn afọ́jú tí ó fẹ́ máa darí àwọn olójú méjì,abuse,abuse,abuse,abuse
261,tí ó wà ní pópó ọba ẹ̀pẹ́ lọ láti lè fi àjùlọ hàn èkó ọlọ́ọ̀pá àti ìta ni wọ́n dà sí ìta fún ọjọ́ mélòó kan láti ri wípé ìsinmi wà ní ìlú tí wọ́n ma fi yanjú ìjà náà,normal,normal,normal,normal
78294077,"""àwọn ọmọ àlè jati játi.... ari tẹ́nì mọ wí afi àpáàdì bo tiẹ̀ mọ́lẹ̀ ##url",abuse,abuse,abuse,abuse
78296255,"""oloriburuku ni e, who raised these men?  oloshi na that mistake dem go use kill you too idiot... ##url",abuse,abuse,abuse,abuse
613,kì í burú burú kó má ku ẹnì kan kan mọ́ ní ẹni tí yóó kú la ò mò àṣé èèyan tún le rí olùrànlọwọ nínú irúu wàhálà yìí ọ̀nà àrà lọlọ́run mà fì í rànnìyàn lọ́wọ́ o ọládẹ̀jọ òkédìjíatótó arére kópa nínú ìdíje yìí,normal,normal,normal,normal
78296438,"""@username oponu olodo rabata.  that tweet was personalized, you know what the “i” pronoun stands for?""",abuse,abuse,abuse,abuse
78294693,"""gbadebo o gentle gbadebo o calm. gbadebo ti ya weyrey. lol ##url",hate,abuse,abuse,abuse
174,ẹ̀dá inú omi ti ń dínkù odò gbogbo ti ń wọ ẹ̀wù ìràwé ẹranko inú aginjù ti ń parẹ́ ǹjẹ́ kí ló máa ṣẹlẹ̀ sí àwa ọmọ ènìyàn,normal,normal,normal,normal
815,nítòótọ́ àsìkò ti tó fún wa ọ̀dọ́ láti darí síṣẹ́ àgbẹ̀ n ò ní o di àgbẹ̀ kùràkùrà má ṣìmí gbọ́ o,normal,normal,normal,normal
78296123,"""@username oloriburuku omo rankirani gbogbo iran lo ma go blind. god will destroy your lineage""",abuse,abuse,abuse,abuse
78295648,"""shey awon eleyi o ti wa ya werey bayii? 😳 ##url",abuse,abuse,abuse,abuse
1351,ẹni tí ó bá hùwà lónìí tí ó pẹ̀yìndà ṣé àṣegbé wà ni àbí kò sí àtúbọ̀tán adéṣewà hu ìwà kan nígbà ọ̀dọ́ rẹ̀ ó sì pẹ̀yìndà ǹjẹ́ ìwà náà kò ní àtúbọ̀tán ni ṣé ó bọ́ nínú ọ̀rọ̀ ọjọ́sí báwo ni ó ṣe bọ́ níbẹ̀,normal,normal,normal,normal
78294564,"""oponu êranko is sueing ogbeni o ni sense aje ##url",abuse,abuse,abuse,abuse
78295306,"""loju mi, werey ni gbogbo yin jhoor ☹️  #mane #fabinho #matic #heis37 #fabrizio""",abuse,abuse,abuse,abuse
78296838,"""@username gbògbò èléyí o necessary, go tweet am for your account gan gan ................ no dey do behind the scene 😖😣😖😩 ##url",normal,normal,normal,normal
78295162,"""shórà fùn àwòn bòbò mayowa✌🏽yèn  òlòríbùrùkù níwón🤣wòn dò shíò òbò😎""",abuse,abuse,abuse,abuse
646,ẹ bá mi kírà fún màmáà mi òrìṣà bí ìyá o kò sí láyé ẹ bá mi kírà fún màmáà mi òòṣà bí ìyá o kò sí láyé,normal,normal,normal,normal
78296196,"""@username this tweet got me laughing baje 😂😂 awon omo ale jati jati lawon omo america yen""",hate,abuse,hate,hate
78294233,"""kini gbogbo eleyi bayi ntori oloun!!! ##url",normal,normal,normal,normal
1665,My Governor no be audio Governor. Sanwo’Olu Le kan si!,normal,normal,normal,normal
78294976,"""ìjẹ̀bú ode people would have hissed till they got back home🤣🤣🤣  àwọn arodeyọ́ 😂 ##url",normal,abuse,abuse,normal
748,mọ̀jà mọ̀sá ni ti akínkanjú akínkanjú tó bá mọ̀ọ́ jà tí kò mọ̀ọ́ sá á bá ogun lọ  warriors must know when to fight a,normal,normal,normal,normal
603,mo ṣàkíyèsí kan bí mo bá túwíìtì nípa ìṣẹ̀ṣe ara àwọn kan kì í gbà á wọ́n á ṣíra tẹ àìbárìn wọn kò tẹ̀lé mi mọ́ òtítọ́ a máa korò kò sì sí bí a ó ti se ebòlò tí kò ní rùn kò sí bí a ó ti sọ̀rọ̀ ìran yoòbá tí a ó yọ tòòṣà kúrò kò ṣe é ṣe,normal,normal,normal,normal
1284,ahhhhhh oloseluuuuuu ki lo wa de ede wa so dokita jonathan di obo eri nkan bayi,hate,abuse,normal,abuse
1266,oloribu no bobo yiii,abuse,abuse,abuse,abuse
773,àwọn ọ̀dọ́ péjọ̀ sí fún àpérò ọlọ́dọọdún ọ̀dọ́ ilẹ̀ afrika àjọ ò ní tú o,normal,normal,normal,normal
78294748,"""@username oloriburuku ni e… ole buruku. ma lo wa ise se… wa ku si ewon! omo ale jati jati!!!!!""",abuse,abuse,abuse,abuse
78294470,"""eranko ni e ##url",abuse,abuse,abuse,abuse
78294740,"""@username abi oloriburuku ni awon family e ni , who tell you say na laziness... oponu afonu alayebaje omo ofo asinwin""",abuse,abuse,abuse,abuse
1599,Werey ni Bobo Chinedu MIT yi Sore Loser like your liar oga OBI,abuse,abuse,abuse,abuse
78296998,"""who is this iya oloja that endorses sanwo olu, tinubu dota.. i refuse to be a puppet anywhere oga direct us to go. no. more oga sope. #enufisenuf @username ##url",normal,normal,normal,normal
78294074,"""@username were si n guess… e ti lule. olofo ni gbogbo yin""",abuse,abuse,abuse,abuse
78295476,"""@username this is the statement you made that will put you to prison forever.. sebi you be warrior ba.?  you go shalaye tire..  oloriburuku oloshi elenu ja wire. ##url",abuse,abuse,abuse,abuse
78295850,"""remember that what you are doing or about to do today will become your permanent tomorrow while not think about that tomorrow before you do that thing today!! gbogbo wa la ma ba eruwa ni bode,ole kan kan oni gbe!!""",normal,normal,normal,normal
78295261,"""@username you mean this. ani ole ni yi awon oloriburuku 🤡🤡🤡🤡 ##url",abuse,abuse,abuse,abuse
78294370,"""@username ori awon ancestor e lo buru.. omo le jati jati buku e""",abuse,abuse,abuse,abuse
78294140,"""eyan o sa gbodo se aduru eleyi si ile mai-rent🤔🤔 ##url",normal,normal,normal,normal
186,ajá tí ó ti dàgbà tí ó gbó dáadáa ni à ń pè ní okììpa ajá òwé ní kò sí bájá ṣe le pẹ́ láyé tó ẹran ògún ní í ṣe,normal,normal,normal,normal
1550,"Chinedu, Ori e ti daru.",abuse,abuse,abuse,abuse
78295063,"""awon oloriburuku management ti gba ęmi doctor omolomo. treat doctors well no! pay them well no! let them japa in peace no!   lagata country people 🙄""",abuse,abuse,abuse,abuse
1033,nígbà tí olódodo bá di eniyan pataki àwọn eniyan a máa yọ̀ ṣugbọn nígbà tí eniyan burúkú bá wà lórí oyè àwọn eniyan a máa kérora ìwé òwebm endsarsendsarsprotests endpolicebrutality,normal,normal,normal,normal
78294524,"""1000 ko... awon olofo! ##url",abuse,abuse,abuse,abuse
78295254,"""@username until your prospective father-in-law would whisper to his friends  ""eleyi ó ti ẹ mọ ayé jẹ sha""..... ""ṣe eleyi má lè ṣe sha, jedijedi lọ má pá""""",abuse,normal,abuse,abuse
3,ẹ káàsán o ìyáa wa bó o lònìí oníṣẹ́ẹ̀ mi ti wà níléiṣẹ́ẹ yín àmọ́ wọ́n lẹ́ni máa fúnun níwé ìwọlé kò sí ńtòsí,normal,normal,normal,normal
1455,abi ile aye yi kọ abi ile aye yi kọ mo ni abi ile aye yi kọ dijú kí o se bi ẹni kú ki o ri bi aye se fẹ ọ tó,normal,normal,normal,normal
78296408,"""olofo lo nbinu ologo  happy birthday sheikh faruq onikijipa al-miskin billahi  more years to come  @username our own two glorious men in ilorin may god continue to protect you home and abroad ##url",normal,normal,abuse,normal
78294973,"""@username omo eni oni buru titi ki ale fun ekun paje    ema je ka gbagbe asa wa tori wipe asa wa ni ise wa...  ebawa ra oja loni ki aje obu igba je(kindly patronize us today).   we deals in all kinds of kampala,tie&amp;dye, art work,adire ibile and so on,distribution nationwide  dm:09164645962 ##url",normal,normal,normal,normal
78295534,"""this is to invite the general public to the tai solarin university of education ijagun ijebu ode, ogun state. ##url",normal,normal,normal,normal
78294645,"""ilu bi eko o si,oloshi èyàn l'o ma ko t'eko kéré.  good morning battalions batified!! #renewedhope2023  ♾️♾️♾️♾️♾️ asiwaju is coming ✌️""",abuse,abuse,abuse,abuse
155,ọba aólẹ̀ ló fi ìbẹ̀rù bojo àwọn fúlàní fi àfọ̀njá jẹ kakaǹfò,normal,normal,abuse,normal
1565,"Sha werey ni Bobo yi ni, address us in Yoruba you cannot fit  Omo werey IBOP . Your papa no fit be governor Aje",abuse,hate,abuse,hate
78297094,"""pls advice should i join soldier after nysc.comment plswoliarole #woliagba_ayoajewole #woliagbaye_official #iamlizzyjay #ijebu #gorosoekiti #gbengaadeyinka #davidoofficial #omobabacomedian #aycomedian #asiricomedy… ##url",normal,normal,normal,normal
78294205,"""@username baba to bi e lomo ni werey… oloribuku product of a torn condom.. ashibi omo oniranu.. cursed human""",abuse,abuse,abuse,abuse
1294,ajá mọ ọmọ tirẹ̀ í fún lọ́mú ó mọ ti odù ọ̀yà í kì mọ́lẹ̀ kíni odù ọ̀yà ibeere yoruba owe,normal,normal,normal,normal
78295682,"""lol! she dragged all of them by the balls. i loooooooove!! awon werey oloju kokoro. ##url",abuse,abuse,abuse,abuse
238,abo oro laman so fu omo olu abi to ba de ikun e a di odindi tweetinyoruba,normal,normal,normal,normal
78296188,"""eleribu ni spurs 😡""",abuse,abuse,abuse,abuse
1603,Oyinbo MIT. Afi casted na. Omo ale.,abuse,abuse,abuse,abuse
78295937,"""omo elerunwon sodi meso omo afagbara dobi   erunwon-ijebu ##url ##url",normal,normal,normal,normal
454,ni a fi ń pe àwọn ìjẹ̀bú ní ọmọ alágẹmọ mẹ́rìndínlógún,normal,normal,normal,normal
78296226,"""@username oloriburuku ni omo eleyi o, you dey texas dey ball but you're advising the women in nigeria 😂😂😂😂😂 why do we have to live with people like this on this planet sef 😭😭😭😭""",abuse,abuse,abuse,abuse
78296565,"""@username oloriburuku ni gbogbo awon family ee for you not have sense to engage tweet without cause and insult.😏  she's my wife with a beautiful daughter already, na weeding party we never throw.🤡 ##url",abuse,abuse,abuse,abuse
570,èmi kì í ṣe babaláwo àmọ́ mi kò gbọ́ ọ rí wípé odù kan sọ pé oòduà atẹ̀wọ̀nrọ̀ gun òkè àràfá àmúlùmálà ìtàn gbáà ni ọba sókótó mohammed bello ní ẹni tó polongo pé ìran yorùbá tan mọ́ lárúbáwá òun lẹni náà tó sọ fún àwọn òyìnbó ni àwọn yẹn bá kọ ọ́ sílẹ̀,normal,normal,normal,normal
78294236,"""people who put awolowo and tinubu in same context are daft.  infact oloriburuku omo ale oponu afokungbemu ni yin.""",abuse,abuse,abuse,abuse
78294284,"""odaran ni bobo yí sa ##url",abuse,abuse,abuse,abuse
78293964,"""@username who's ọmọ ibo?  i be confirm yorùbá. check out my name ""olawunmi""""",normal,normal,hate,normal
78297121,"""@username baba oshi baba werey  baba agbaya jati jati  baba oloriburuku baba opuro  god prolongs your life maybe u will change from your evil ways but u refused and still continues to behave with bitterness , jealousy and hatred and at what age exactly?""",abuse,abuse,abuse,abuse
78294459,"""@username iya e ni oloriburuku.. because i did not see any insult or curse in my words awon ebi e ni oloriburuku  omo ale  oloshi""",abuse,abuse,abuse,abuse
78294257,"""ólójóró óshi nii russia.""",hate,abuse,hate,hate
78294110,"""olofo ni lampard.""",abuse,abuse,abuse,abuse
78295903,"""it will not be better for you and the pereira, eyin olofo meji""",abuse,abuse,abuse,abuse
78295905,"""item7 mixed with coleslaw, plantain, chicken, extra beef and hollandia tutu dey hungry me sha!  who i fit send go from ilorin from ìjẹ̀bú òde? 😂 😂 😂""",normal,normal,normal,normal
78294912,"""@username oloriburuku ni awon to ni ee. olofo.""",abuse,abuse,abuse,abuse
78296369,"""ori e ti jaamu afofun gbemu, omo ale ##url",abuse,abuse,abuse,abuse
78296986,"""ojude oba of ijebu land 2023  ##url   #oep #odoemmanuelphotography #ojudeoba #ijebuode #ojudeoba2023 #love #peace ##url",normal,normal,normal,normal
1384,gbólóhùn kan lè ba ọ̀rọ̀ jẹ́ gbólóhùn kan náà lè tún ọ̀rọ̀ ṣe one sentence can mess up a discussion one sentence can also make it better words are powerful they can build up and can pull down use them wisely,normal,normal,normal,normal
78294569,"""@username it takes a super bastard to identify a bastard. don't you agree? ẹranko, ọmọ àlè aláìníran!""",abuse,abuse,hate,abuse
78296338,"""i am super sure you don’t want to be told of olori lamba tifedewah ‘s #asst #werks #assclap #🍑 #🍆 #ikejastreetfest #olorilamba #smconline @ ojota, lagos, nigeria ##url",normal,normal,normal,normal
78294735,"""gbogbo yin ti yà weyrey 🤣🤣🤣🤣😅🤣😅😂🤣😂 ##url",abuse,abuse,abuse,abuse
78296575,"""@username “churches and mosques will be shut, there will no congregational prayers or services either within these places of worship or outdoors. wedding events and all social gatherings are strictly prohibited""  oloriburuku ni yin @username """,hate,abuse,abuse,abuse
78296776,"""pls hlp me retweet wit ameen even u don't understand what i say. it goes to the person that do the recording  ko ni da fun iyalaya re!  gbogbo generation re ma gbe inu igbo!  sango lo pa iyalaya baba to bi baba  re ati baba iya re oloshi oponu oni je re awon omo re.. iku na pa e! ##url",abuse,abuse,abuse,abuse
78295108,"""@username ori awon ara ile e daru. omo ale""",abuse,abuse,abuse,abuse
78297044,"""@username this just shows how uncultured and immature you are but iwo ati awon family e o ni jeere. o kan yin o ni bale. ofo lo mi efo she, ofo le ma she. kndfy laapapo eleribu omo pa bi bon 🤡""",abuse,abuse,abuse,abuse
636,kálára ó para mọ́ àwa ọlọ́sà tí a ṣe ìlérí pé à ń bọ̀ wá ja ìlú yín yìí lólè lóru àná a kò le wá mọ́ ó dùn wá díẹ̀,normal,normal,normal,normal
78296216,"""just when i thought the year was about coming to an end in peace then #endtunde showed up..... olori buruku, omo rada rada ni tunde yi!!!! ##url",abuse,abuse,abuse,abuse
134,ilé ọmọ rẹ̀ fẹlá èyí tí ó mú olúfúnmiláyọ̀ wọ inú ipò àìjáráayé àìjáráọ̀run èyí tí ó fi wá pàpà mú ẹ̀mí ìyá olúfúnmiláyọ̀ lọ ní oṣù igbe,normal,normal,abuse,normal
751,àbọrú àbọye àbọ ṣíṣẹ là á kí babaláwo ojú gboro ni ti onídìrí báwo la ṣe ń kí àwọn tí ó ńta ayò ibeere yoruba,normal,normal,normal,normal
78296053,"""the iya oloja general of nigeria,  chief mrs @username led other markets leaders to endorse mr @username the @username for lagos east senatorial district in the forthcoming bye-election.   23rd september, 2020 ##url",normal,normal,normal,normal
243,àṣẹ̀hìnwá àṣẹ̀hìnbọ̀ arábìnrin àgbèrè nì kó ẹ̀jọ́ ó rò ó fi yé mi wípé ọkọ ò fowó oúnjẹ sílẹ̀ ni òhun fi gbégbáa ọ̀dọ́kọ,normal,abuse,abuse,abuse
78294286,"""sorò sokê weyrey! 😏 ##url",abuse,abuse,abuse,abuse
245,ìjàpá gba ile ore re loore mu sokoto woìyàwó se asaro won mura ise oko ìjàpá sí fila o basaro sinu fila o de morí,normal,normal,normal,normal
777,ògúnǹdé ní yorùbá sọ ara wọn di bọ́ọ̀lù fáráyé gbá tó bá gbá wọn sókè wọ́n á tún gbá wọn sísàlẹ̀,normal,abuse,hate,hate
1427,kì í bọ́ lọ́wọ́ èèyàn kó bọ́ sílẹ̀ ọwọ́ ẹlòmíràn ní ń bọ́ sí translation if opportunity slips out of a persons hand it lands in anothers lesson dont let opportunities slip off your hand,normal,normal,normal,normal
78297110,"""awon olofo ti won binu ologo 🤣♾️🌽 ##url",abuse,abuse,abuse,abuse
678,ọmọ yoòbá àtàtà ẹ kú ìyànjú ìdáhùn sí àwọn òní mẹ́ta mo gbé òṣùba sàńdákátà fún un yín ẹ káre,normal,normal,normal,normal
78295598,"""try it if you will not spend the rest of your life in kirikiri. ode olori didan oshi ##url",abuse,abuse,abuse,abuse
399,fọ́nrán ẹni orí yọ odi ilé ọ̀rọ̀ di boo lọ ó yàa mi àwọn alatileyin fẹ́ṣẹ̀ fẹẹ níbi ìpolongo ìbò egbe apc,normal,normal,normal,normal
1657,Where's the infrastructure? In Lagos? Lori iro!!!,normal,abuse,abuse,abuse
994,ìlàrí ọba ní ọ̀yọ́ ilé àwọn ìlàrí jẹ ìránṣẹ́ ọba tí wọ́n jẹ́ etí ọba nílé etí ọba lóko wọ́n ma ń gba ọba ní ìmọ̀ràn wọ́n ma ń gba owó orí fún aláàfin ti ọba nìkan ni wọ́n gbọ́dọ̀ ma ṣe wọ́n ma ń tẹ̀ẹ́ wọ̀ọ́n lọ́dà,normal,normal,normal,normal
78294594,"""èmí má rérín sí èlèyí ò🤲🏽😅😂😂🤣🤣🤣 ##url",normal,normal,normal,normal
211,odùsáàrá ni orúkọ ìyáa ṣàngó ni orúkọ ìyáa èṣù ️,normal,normal,normal,normal
143,ẹranko wo ní ń jẹ́ lárìnká kí ni ṣe tí a fi pe ẹranko ọ̀hún ní lárìnká,normal,normal,normal,normal
824,ọmọ abulẹ̀ ṣowó kí ló ń ṣẹlẹ̀ bu ilẹ̀ fún èmi náà a,normal,normal,normal,normal
501,wọ́n níkú akọni ní í pa akọni ikú omi ní í pa ọ̀mọ̀wẹ̀ òwò tẹ́dàá bá mọ̀ ní ṣẹ́ ẹ̀dá lẹ́yìn adebayofaletiodigba yoruba omoyoobaatata,normal,normal,normal,normal
1172,àwòrán gbajúmọ̀ ọlọ́tí ọ̀hún tó lu yèyé ẹ̀ pa tí mo yà lọ́jọ́sí nígbà tó yó tán rè é ẹ jẹ́ á mọ ìwọn bí a bá mutí,normal,abuse,normal,normal
1416,bi awọn agbalagba ti n koju coronavirus awọn ọmọde na n koju re pẹlu mu akoko loni lati kọ awon omo re leko nipa ọlọjẹ naa ki o beere lọwọ wọn bi wọn ṣe n se,normal,normal,normal,normal
911,kọ̀wé fipò sílẹ̀ resign alága ẹgbẹ́ lóun ò ní kọ̀wé fipò sílẹ̀ the pdp chairman said he will not resign,normal,normal,normal,normal
597,fún àwọn àlejò ní ìlú ọ̀yọ́ aláàfin yóò sì ma tọ́jú wọn tí yóò sì pèsè àbò fún wọn pẹ̀lú oríṣi ẹ̀sìn ìdílé àti ẹ̀sìn òrìṣà ló wà ní ilé yorùbá tí oníkálukú sì lè ṣe ẹ̀sìn tó bá wùú èyí fi àyè gba àwọn ẹlẹ́sìn àjòjì pẹ̀lú àwọn mùsùlùmí tó yí padà láti ṣe,normal,hate,normal,normal
918,ohun tó jẹ́ kí bàbáà mi fi ẹgbẹ́ ògbóni sílẹ̀ nìyẹn tí wọ́n wá ń ṣe ẹ̀sìn yẹn lọ inúu sẹ̀lẹ́ yẹn ni wọ́n kú sí nígbà tèmi wáá kàwé tí mo ń ṣiṣẹ́ kiri ni mò ń gbọ́ pé àfi kí n ṣe awo kí n ṣiṣẹ́ àwọn òbí mi náà sọ fún mi pé tí mi ò bá ṣe é,normal,normal,normal,normal
78295157,"""rinu omokirikiri ole,come outside and give account of this donation been received during #endsars @username and @username mo mo pe ti igbo ba fa gburu gburu ma fa igbo…come and declare those expenses #nigeriadecides2023 #bolaahmedtinubu""",abuse,abuse,abuse,abuse
78295939,"""i trusted you.  i believed in you.  ori eh buru.  omo ale jati jati ##url",abuse,abuse,abuse,abuse
78294971,"""faithia balogun earlier today paid homage to wasiu ayinde as part of coronation rites in him becoming olori omooba akile ijebu ##url",normal,normal,normal,normal
78294262,"""@username orin wò lafe kọ sí eleyi bayii?""",normal,normal,normal,normal
78296759,"""sheikh abdul fathai arowolo of majlisu shabab li ulamahu society warned osun priestess, yeye adesikemi olokun omolara olatunji that the emir of ilorin, dr. ibrahim sulu-gambari, sent them to convey the warning against her practising her religion.  cc: @username ##url",normal,normal,normal,normal
812,ilé ò ní í jó mọ́ wa lórí ẹni ẹlẹ́ni kò ní í gbà ṣe wa ṣe ẹ̀gbà ò ní í gba re ọwọ́ọ wa dànù àmín àṣẹ,normal,normal,normal,normal
78296004,"""all the same. please be safe bro. sometimes you just avoid some stuff o. adete ni awon ole o. won o le fun wara sugbon won le da wara nu. aiye o ni ta epo si aso funfun wa o. ##url",abuse,normal,hate,abuse
78296505,"""landlord: go up and call your dad for me me: he is not home landlord: i said go and call your debtor father for me.... ""oloshi, o fè bá ilè mi jè  me: ##url",abuse,abuse,abuse,abuse
78295299,"""olori buruku omo ale jati jati ode o fe trend 😂 opolo e ti kick the bucket gbagbe!""",abuse,abuse,abuse,abuse
78296595,"""weyrey ni bóbó yén shá😂😂😂 ##url",abuse,abuse,abuse,abuse
1396,olorun nikan lo n funni ni oláwealth olorun nikan lon funni ni olàfortune olorun nikan lon funni ni òlaposterity kabiesi olorun only god can give somebody wealth only god give somebody fortune and only god bestow a worthy posterity,normal,normal,normal,normal
78296177,"""@username ofo lo ma se, o ni jere, oloriburuku 419. your mates are working hard, you are here looking for how to scam them of their hard earned money. you won't d!e well""",abuse,abuse,abuse,abuse
78293821,"""@username happy deliberations and safe trip back home. àyunlọ àyunbọ̀ ń lọwọ́ ń yún ẹnu, ọmọ olódó idẹ.""",normal,normal,normal,normal
820,ẹnu ẹnu làwọn olóríi wa fi ń ṣe é láti iye ijọ́ yìí ọ̀la ni ma pa á ònìí ni ma pa á wọn ò tíì pa á,normal,normal,abuse,normal
78294878,"""i don't know what your aids had been telling you, you do not contribute to the growth of d 'progressive growth' you mentioned. a lot of people in ọ̀ta, ìjẹ̀bú òde to ìmuṣin, ìbafo, mòwe, ìjokò etc are raining curses on you on a daily basis for the state of their roads. ##url",hate,normal,normal,normal
78297037,"""abuja residents are premium voters …oniranu ##url",abuse,abuse,abuse,abuse
