tweet_id,tweet,annotator_1,annotator_2,annotator_3,anno1,anno2,anno3,label
a7ae2c8f-9d69-43d4-9cc0-f70a2ca38011,ijikwa ezigbo point,16,17.0,18.0,positive,positive,neutral,positive
01c3ea78-9a88-45db-a535-f9c0d8d12d35,ya rere gị ka i si chọọ,16.0,17.0,18,neutral,neutral,positive,neutral
953cc185-9f8d-4af2-bbf7-3d045ba17d41,np ogini di w,16,17.0,18.0,neutral,neutral,neutral,neutral
0d0d35f2-7c7b-46e1-b969-fff3533601f1,exactly nwannem ihe di nma di nma,16.0,17.0,18,positive,positive,positive,positive
e2b391c2-3082-4453-8a69-02666216b1b0,ozo bu nwafor igbo,16,17.0,18.0,positive,positive,positive,positive
dfccae93-5a33-4805-88f6-213975aabb6b,nne jisi ike ha maro kanyi siri kwado,16.0,17,18.0,positive,positive,positive,positive
0b3bcce8-f2e1-4c46-9232-b1b73012b270,enyim biko jiri nwayọ kwuo okwu,16.0,17.0,18,neutral,neutral,positive,neutral
80110aa7-8c49-4420-8054-e2a2616326d3,nwanem iboola chi ututu oma,16,17.0,18.0,positive,positive,positive,positive
7329811a-2152-4b42-8627-4a9c681de165,ona enye ike,16.0,17.0,18,neutral,neutral,neutral,neutral
d9ff01d6-d013-4b90-8808-67ed460378b7,osoka nnọọ️ daalụ sor,16.0,17.0,18,positive,positive,positive,positive
5c514056-c226-4fa0-9b86-c6499b034646,nwatakiri si na nne ya agaghi alaru ura kwadobe kwa imu anya abali a child that says his mother wont sleep should be ready to stay awake too ututu oma igbo oma nege nti,16.0,17,18.0,positive,positive,neutral,positive
a925ce8e-0460-4ceb-bb32-d5ea7040dc81,eziokwu ka ikwuru bu malukwa na oku adiro,16.0,17.0,18,neutral,neutral,neutral,neutral
b583fad5-cd87-4da9-a4cd-679b14119ac3,i wu onye oshiiiiiiii,16.0,17.0,18,negative,negative,negative,negative
a530bc94-764b-4bc6-ac6a-cc6aa547d6f7,onye nkuzi philistine decadence pd,16,17.0,18.0,positive,neutral,neutral,neutral
3ce0249e-d9ba-43a6-95f9-95a825786542,i na acho na akpa onye na acho,16,17.0,18.0,neutral,neutral,neutral,neutral
ee27a70c-2adb-456a-a3f8-101621874a63,ọ dịka ịbaram nobi mara ihe mbụ nuche,16,17.0,18.0,neutral,neutral,neutral,neutral
51d1c9fd-b989-4ba8-a459-b01adc7cddf2,happy birthday wishing you the best that life has to offer ka ubochi ncheta omumu gi nwetara gi ogologo ndu naru ike,16.0,17.0,18,positive,positive,positive,positive
8f1957f9-e1ea-4595-8ae8-5156b8656b74,eziokwu di ebea,16.0,17,18.0,neutral,positive,neutral,neutral
39f775af-7bd4-4374-8a84-5c96fae6810f,hbd nwanne chukwu gozie gi mma mma birikwa onye oma na amerika bro lagos,16.0,17,18.0,positive,positive,positive,positive
5db9de3d-5f71-41b2-959b-c83a6be345c7,nne nke a juru m oñu,16.0,17,18.0,negative,negative,negative,negative
eb77d700-f35d-48ef-88e5-d7428ac287fb,onye amuma ugha,16.0,17,18.0,negative,negative,negative,negative
fb2b5be8-c545-4973-8c60-e479c23a46dd,nwanne mulu kwa anya ma watchia makana ndi a na many anago kwa asai o so gi di iru ka madonna ma o bu maradona ndi a adiru kwa iru ka ebere makaka ha ga anapu gi the dollar ha pu the quality ma nebe anya na the size mana o gba juo kupu ma gbado anya straight ahead,16,17.0,18.0,neutral,neutral,neutral,neutral
06781b21-1d41-477c-9b7b-3eeb231e5f36,good morning enugu ụtụtụ ọma,16,17.0,18.0,positive,positive,positive,positive
4816967a-5cc6-42b8-b46d-140ea5548427,ọkwu gị kwụ ọtọ kà cigarette,16.0,17,18.0,positive,positive,neutral,positive
deb65d12-1bbf-4324-80cb-a3eddd711bce,ike agwula gi,16.0,17,18.0,negative,negative,negative,negative
3bb14ab9-f714-4089-9eac-a7cad136bc6b,nnam isoghi na ndi riri ugwo akwukwo haa,16.0,17,18.0,neutral,neutral,negative,neutral
b8bf7349-4e9e-4d13-ab6e-23a7afe2b734,lolz nna so you sef follow fear the thing too chillax obele oge akuko coro abulu akuko mgbe ochie oge ahu iriwapu ihe gi nti,16.0,17,18.0,negative,neutral,negative,negative
97e6ddd1-74e9-432e-a75f-4bd57f2a4771,oge eruola bu mgbe gi na ga anori ma koria ngwa bute oche gi cc,16.0,17,18.0,neutral,neutral,neutral,neutral
aba0ab23-e8c1-4107-a11a-50fef83c6f75,ome nma na nma yi ana ome njor na njor yi ana igwe amaro ibezi ya nke onye metele oburu,16,17.0,18.0,neutral,neutral,neutral,neutral
7b0b9098-a25a-4778-bddc-b6c1aac4c248,kedu udiri ekwensu bu ihe a,16.0,17.0,18,negative,negative,negative,negative
296674ad-cd58-4094-bd8f-3c59c7647edd,anyi nwere men nwe men nwere men unu amaro,16,17.0,18.0,neutral,neutral,neutral,neutral
fa48d1f7-554e-4342-8082-e1e7c8336c19,ihe nwa ona agba nchara nuwa kita,16.0,17,18.0,neutral,neutral,neutral,neutral
052f4c7b-27d3-4b3c-bd42-1e2435fc91f0,nwanne imukwa anya gi negodu ife inakogheri,16,17.0,18.0,neutral,negative,negative,negative
618fa282-12b9-49e9-8810-cec34e7a84be,gaaga nogwu echeta obi esie m ike dike na dimkpa odogwu nọ nelu igwe ọgọdọ ya na akpu nala anụ nganga mpi ọ gbawara agụ ọnụ ọdụm egbo judea omere onye na enweghị onye na emere ya oji ndụ eme ọgọ ọgbara nkịtị okwu juru ọnụ jesus ị bụ o mpa,16,17.0,18.0,positive,positive,positive,positive
6167a120-af4e-4778-aae6-20899d8a1f47,this year twenchy twenchy nsinye gi noku dika ukwa iweju nima nghee awunyengi akanwu eghe by force you must ghee,16.0,17.0,18,neutral,positive,positive,positive
792410ff-7420-4da2-8352-0e753f1023f8,odogwu leave bike today and tomorrow arụ ọrụ wu ozi onye adaka gbùrù ntị gbùrù ya,16.0,17.0,18,neutral,neutral,positive,neutral
d593ced0-7942-4ae6-b1cf-be882164c335,odogwu hapu ihe a o kwa ka nwoke nwere ike na a function ofuma na obodo a,16.0,17,18.0,neutral,neutral,neutral,neutral
e042542a-599a-4f59-85ba-cfd620a2c4bf,ego gi ana efu,16,17.0,18.0,neutral,neutral,negative,neutral
bec0ccf4-7289-4df4-b10f-3dba8ed51a85,mana okwa afọ mụrụ nke a bikonu nawa oh,16.0,17.0,18,negative,negative,negative,negative
e0dbf925-b463-4cc8-8aff-38151827525a,kedụ ife abuja boys mere gi,16.0,17.0,18,neutral,neutral,neutral,neutral
416b4b31-f555-49bd-bf4f-581160d94bd0,ndi enyi m niile bu ballerz of ihiala ‍️‍️,16,17.0,18.0,neutral,neutral,neutral,neutral
20d3483b-187a-4b6a-abce-47674142f3e6,biko zipurum ozi na akara twwtter magic,16.0,17.0,18,neutral,negative,neutral,neutral
094cb64a-13d4-4b49-866d-c5a79e51185e,anyi ga aga niru n ekwu eziokwu n ihi na eziokwu by ndu odejimjim ndigbo chukwu gozie gi listen to his message from heaven,16,17.0,18.0,positive,neutral,neutral,neutral
ccd66364-379a-4b25-a29b-01490d9c2423,e karii okwu e kotelu,16.0,17,18.0,neutral,neutral,neutral,neutral
2122efe8-a0b1-40e3-98e4-038134f593f4,haha chineke mere umu gi ebere,16.0,17,18.0,positive,positive,positive,positive
3ee42ae8-b3c1-4878-a947-4c81117dc51c,goodwill break awka ozo igbo ndu,16.0,17,18.0,neutral,positive,neutral,neutral
a226d205-3b40-4da7-b4a2-da6e9ce4dd4e,ehenụ anaghị m ezunu ya ezu na,16,17.0,18.0,neutral,neutral,neutral,neutral
84c994c2-38ed-40a0-bd89-d99aaeaf3a92,nna don j na erikwa nri o,16.0,17,18.0,neutral,neutral,neutral,neutral
7d898014-cc1f-4c81-a5ac-4972ceed7e57,aha gi efula,16.0,17,18.0,neutral,positive,neutral,neutral
c251e0b5-f0c8-468a-b57f-337a018fcc44,anyi aga ado onwe anyi na shirt,16,17.0,18.0,neutral,neutral,neutral,neutral
d4f93179-9b65-4eb4-bd40-11dfc622b5c3,ike ooo ike eeee ike oo onyeoma ayiri ayi ma ma,16.0,17,18.0,neutral,neutral,neutral,neutral
b4fe69ee-ba98-4efd-9a93-c1f2d3ec165d,ara na agba ndị hiptv,16,17.0,18.0,negative,negative,negative,negative
6fe90df4-b8f1-4386-9240-bff218e68d9e,onye ngaga bu oji onu,16,17.0,18.0,positive,negative,negative,negative
ff89c293-06bc-409a-99ce-72bc87583593,oku otor ekele eze,16.0,17,18.0,positive,positive,neutral,positive
3b69698a-31a7-4193-b121-9ed2229654e9,ozugbo nụ kà hash tag a salu ọkụ,16.0,17,18.0,neutral,neutral,neutral,neutral
df1fd336-9ba4-46e5-8a7e-e73802f49d43,onye isi || ft x w x,16.0,17.0,18,neutral,neutral,neutral,neutral
6dae9ade-3aee-49c5-a891-4bf980d998ed,happy birthday nnukwu nwa agbataobi long life and prosperity bro,16.0,17,18.0,positive,positive,positive,positive
5f2c7944-9e7a-4a7c-af4d-a40a3774ab57,nekwa gi na heart attack,16.0,17.0,18,negative,negative,negative,negative
ced4d383-ae48-4b40-9a8f-630f255a543d,nezienu ikporo ogbe oza alaputakwana onwe gi ooh maka munwa itiwa aku oyibo nsugbe ooh,16,17.0,18.0,neutral,neutral,neutral,neutral
7c597391-8161-4268-bd3d-e331a2a25b73,m ga na afikpo aga ma hu nu ajasa m ga ekele ya nihe o mere o duru m sandals duputa ya pams ajasa nwoke oma onye afikpo a ga m asi ya ajasa aga m asi ya ajasa a ga m asi ya ajasa nwoke oma onye afikpo,16.0,17,18.0,neutral,positive,neutral,neutral
e3e2017a-5f2c-470b-b5c7-ac17931fab36,ozo nwa nnem,16.0,17.0,18,neutral,neutral,neutral,neutral
6209909d-f420-4130-866d-d2ec12a5242d,onwe kwa afia ndi igbo anaghi agba oso afia,16.0,17.0,18,neutral,neutral,positive,neutral
464aa0e9-ebda-4336-a14b-605f7a3b39e4,ogbuefi onwa udo diri gi,16.0,17,18.0,positive,positive,neutral,positive
993ad40b-9a19-4034-ab60-54a2957f353d,umu nwoke ndi a sef,16.0,17.0,18,negative,negative,negative,negative
e80ae0e7-6c58-4e3a-ae35-caa8d21443d8,uche gị dị ya,16.0,17.0,18,positive,positive,positive,positive
57e41471-1e0f-4edc-be67-6436530b8e0c,bịa kam daa gị obi‍️,16.0,17.0,18,positive,positive,positive,positive
596ac438-c799-40a3-95eb-40a96197e27c,lol bia nwanne biko hapu okwu o k bu ego ishi ite ofe anyi ga ekwe ya onu ofuma,16.0,17.0,18,neutral,positive,positive,positive
061338ce-241d-459d-a2ad-78334a73292e,onye ajuju adirokwanu efu uzo a si m kam juo,16,17.0,18.0,neutral,neutral,neutral,neutral
e1d89d5d-6916-407c-9342-ec6d3c532928,umu girls enugu mma mma nu️,16.0,17.0,18,positive,positive,positive,positive
07173c24-c06b-4c83-972d-070ae9a8d56d,chukwu nna nyem ogologo ndu nakunuba,16,17.0,18.0,positive,positive,positive,positive
ef03aec8-08d8-45b0-8aa3-db16258ad400,onye di ndu gbara first,16,17.0,18.0,positive,positive,neutral,positive
0151e15a-8c1b-4b38-b3b9-973f178e6d7b,dede were ya nwayọọ obi gị jụrụ,16.0,17,18.0,negative,positive,negative,negative
84cd3404-b9c7-46b9-bc3a-dfd7d2660dba,nzuzu ha gaedu ha nime mbibi,16,17.0,18.0,negative,negative,negative,negative
2f08456d-3358-4116-9f4b-a4e6b9e4ad86,na mkpa akwukwo oh,16,17.0,18.0,neutral,neutral,neutral,neutral
dda2f152-faed-4a87-adb9-d76e738fca26,oburu ndu gosi i ose anam ofeose,16,17.0,18.0,neutral,neutral,neutral,neutral
ac7636b3-8bc8-41a6-a2a6-8505f26137bd,chuckwu gozie gi nwanyi oma,16.0,17.0,18,positive,positive,positive,positive
ac972031-c6d7-476c-8efe-45fd16ca0828,federal government agbaliala ikwusi inye imo steeti ego ahu nke enyere ha na mbu gi ka ha ji ya me gini mere ego ahu ga eji noro nulo uche nwosu nsogbu anoghi gekwu,16,17.0,18.0,neutral,neutral,neutral,neutral
90e9d263-95de-4967-8c70-3021bf4a2fa6,asi no obughi jesuskai happy easter celebration,16.0,17,18.0,positive,positive,positive,positive
d22b9518-722b-4df1-9f33-5833c1528f4e,chelsea just chop it is called ụtarị mmụọ shot nwéré gbagagba,16.0,17.0,18,neutral,neutral,neutral,neutral
4ad86661-b12a-4403-a13d-2399b84c23e4,ọ dịkwa egwu oooo chineke lomance ọbụ naka gị ka m nọ,16,17.0,18.0,neutral,neutral,negative,neutral
54a3a698-f1b3-4f36-9e8b-80aa9060b983,okala mmadu okala mmou mmou ne gbu mmadu ngbe ndu na toya ato e di sharp onye nna,16,17.0,18.0,neutral,neutral,negative,neutral
376164a2-4eb1-476b-9bdb-3e4893c129d5,just welụ slow motion offụọ mic gị maka ndụ mmadụ,16.0,17,18.0,neutral,neutral,neutral,neutral
261b3966-7c9d-4111-9d50-315ec96f1324,onye nkuzi teach dem,16,17.0,18.0,neutral,neutral,neutral,neutral
45ffbec1-5c6f-4f4c-a478-f8cb844c5eff,chief osita osadebe kedu america,16.0,17.0,18,neutral,neutral,neutral,neutral
2a8dddc8-c969-4edc-a770-87a66518a900,ndi ana aria ka afo osisa,16,17.0,18.0,neutral,negative,negative,negative
0e2ef792-851a-49da-89d3-65eaecd2fc04,see onye ara nakpo onye ara onye ara,16,17.0,18.0,negative,negative,negative,negative
3a385928-60fc-486a-bfa1-bc7b885f65bd,asiro kwa mụ ya ala na nkwụ mana ya rụọ anyị uzo,16.0,17,18.0,neutral,neutral,neutral,neutral
faaeda10-9a30-4e9b-8c53-38a4b44309d4,oburu gi ime gini,16.0,17,18.0,neutral,neutral,negative,neutral
10940c12-b69a-4d93-9a15-af5359a1d48d,ọnye dị ndụ rịa ife,16.0,17,18.0,neutral,positive,neutral,neutral
0fd1b6b7-d451-4283-b780-d2cbdfecd39f,otu onitsha banyi amaka onistha,16.0,17,18.0,neutral,neutral,neutral,neutral
a16a9bf2-a37a-4566-b236-a54b12d2a99d,nnaa kedu ebe i siri budata abidi igbo nekwe nti gi nke nwere kpom nokpuru na kwa rikom elu achoro iwere ya werekwa naedere umunne m ozi nasusu ndi ochie nebea biko nye m ntuzi aka,16.0,17,18.0,neutral,positive,neutral,neutral
8975f00c-54d6-4d4b-848e-7708e95dd68d,kano nke anyia kwa,16.0,17,18.0,neutral,neutral,neutral,neutral
27a65e4f-d676-43b8-bff6-b3aaa0a066b9,okpa agidi jollof anara and osu oji abacha and okporoko ukpa abacha mmiri and aki ukwa and nkpokiri ugba nkwobi,16,17.0,18.0,neutral,neutral,neutral,neutral
ea3a214e-1798-4329-9723-e759830fb068,oke oyibo na e nye nsogbu nne nwayo,16.0,17,18.0,neutral,neutral,negative,neutral
463df312-0977-45ef-bf80-c6a7aceab99a,egwu anyi ji a rose keke napep,16,17.0,18.0,neutral,neutral,neutral,neutral
9bbd9ce9-483a-4cda-ac6f-cdb2a1a83de7,okwu dị yá dede udo,16.0,17.0,18,neutral,neutral,neutral,neutral
5622dcd2-e6f9-4aeb-91fc-75c433282dcf,ehen obido gwo okwa nwanne ndi owerri ihiena obu eziokwu,16,17.0,18.0,neutral,neutral,neutral,neutral
e40c78a8-c07c-41cf-95f6-4b6d09023f45,mba biko we need to intensify our prayers nwoke ka anyi cho oburo anonymous gift nekwa mmadu nsogbu,16.0,17.0,18,negative,negative,negative,negative
280752dd-117b-4612-8b23-39b6f8efcf40,chaiiezigbote nsogbu di nobodo a,16,17.0,18.0,negative,negative,negative,negative
020a7c36-8c21-4444-b6c0-b0a839b77df5,ihe o kwuru gaeme,16.0,17,18.0,positive,positive,positive,positive
84132cab-0f82-403d-a410-b8255ec222fe,hmmmm gi na ike afuro kwam,16.0,17,18.0,neutral,neutral,neutral,neutral
a633992a-b3b3-423d-8fbf-5d200fb0c734,guy mụa just view godi your pic kita nwanne ị bụ onye mgbemilla ị naakwụ na gate,16,17.0,18.0,neutral,neutral,neutral,neutral
32460f6b-0c34-4316-88e0-47c2a256b668,ada kedụ onye naakusu gị nụtụtụ a,16,17.0,18.0,positive,positive,neutral,positive
da33fd38-4b80-49ea-bfde-5641988e61df,onye nkem || with ️ ️,16.0,17,18.0,neutral,positive,positive,positive
31b4fb28-25a8-465a-8733-cdfe42372a59,ara ga gba ndi ara nwane,16,17.0,18.0,negative,negative,negative,negative
38ca9bc5-9fa4-46e8-9817-f37523305951,ndi na emeghari gi shakara hapucha ha ga cho ego ga bu ihe chineke si gi buru oga e me gi vam nanya ha ga na eji rt ario gi maka ipu apu,16,17.0,18.0,positive,neutral,neutral,neutral
77771d90-fd86-420b-9f39-26b52525c05e,aka jehova na eme mma,16.0,17.0,18,neutral,neutral,positive,neutral
6a54f97c-d03d-4de8-a935-a6c89d196547,o di egwu king,16.0,17.0,18,negative,negative,negative,negative
ee277ebc-c5a6-4992-abd0-78b706ae0c2f,slow and steady o ebe onye oso ru ka onye ije ga eru,16.0,17,18.0,neutral,neutral,neutral,neutral
5f5ca2ba-20d7-4522-bfd0-11ae599dd420,lemaoooo ike gwuru,16,17.0,18.0,negative,negative,negative,negative
426b1428-d19e-424e-b2ce-dd61ad5b8950,bia nwokem isi na iji ngazi eje ebe agam eweje pinshure na odumeje oo,16,17.0,18.0,negative,negative,negative,negative
aa2a53db-d788-4ce1-a744-8f24f28aeaff,akwukwo ebe a na esu ya bu visa,16,17.0,18.0,neutral,neutral,neutral,neutral
46d7072f-0b66-4593-8986-8b6ec782d745,oburu na mmadu bu chukwusigh,16,17.0,18.0,neutral,neutral,neutral,neutral
4c3c8d33-76f9-47c8-a460-d98b01c87222,ọkwa nelu garri ka m nghuru ka i ji a kpom ceo,16.0,17,18.0,neutral,neutral,neutral,neutral
5c707071-bd0b-4059-b747-2c2d41d6ed3b,bịa ehn onye na ede report bbc igbo bu kwa onye ara,16.0,17.0,18,negative,negative,negative,negative
a9f467ad-7dd2-4c23-8d25-202e899dde65,np peppermint anyinoria na oge ndigbo,16,17.0,18.0,positive,positive,positive,positive
a346868a-f484-40f4-8103-71faa36c0ffb,chim di ebube,16.0,17,18.0,positive,positive,positive,positive
4c3b74d8-1da7-4835-addd-7de0f866af0f,♫eze ndi eze idi egu o♫,16,17.0,18.0,positive,positive,positive,positive
8e30ba3b-bbf9-44a4-9f9f-5d5b16d6f207,mana ewepu na ibu my man maka chii akakwalum ime gi ihe ojoo ooh,16.0,17.0,18,negative,neutral,neutral,neutral
2bf9e08a-0aac-46de-9d19-6ceeeabb8459,ákpókwálá ótù aha biko,16.0,17,18.0,negative,negative,negative,negative
e45f62fa-9566-46d0-92be-81aa3a97c222,ututu oma oo,16.0,17,18.0,positive,positive,positive,positive
fb4c481d-cd6e-4ccf-affb-ce1ad04d1619,ife dinma mmmmm akwukwo nso kwuru ya onye chọtaworo nwunye achọtawo ezi ihe ọ gēnweputa kwa naka jehova na iheya gātọ ya utọ ilu igbob,16.0,17,18.0,neutral,positive,neutral,neutral
6786851b-4016-4a41-9853-8d43ef9a0791,oke egwuregwu a naebute mkpari and ive had enough,16.0,17,18.0,negative,neutral,negative,negative
fc596087-524b-4d9a-ae12-f109b82393fd,o siwo nili bilie o meriwo ndiiro ya onyenmeri nke ike ọchịchịrị ya na ndi nsọ ya gachi ebighebi o bilie o bilie haleluya o bilie happy easter ndị ọma ️,16,17.0,18.0,positive,positive,positive,positive
d4427f9e-6285-44b7-b420-9450428fd523,nwanne tuo ndu mmanu uwa bu ofu mbia anticipate tuondu mmanu jolly,16.0,17.0,18,neutral,neutral,neutral,neutral
70077535-5747-4881-96cd-debc9345a5a6,okwa ehh ya bụ mmili ga agba gbukwa gị one day,16,17.0,18.0,negative,negative,negative,negative
eea784ab-6fcc-4a47-bfc2-28d7af5550cf,nwanne ego dị na ọnụ agụ,16,17.0,18.0,neutral,neutral,neutral,neutral
9fb6b086-7cc7-4514-9c3e-e7d478f5542f,mmadu naeyi kwa ibe ya wow,16,17.0,18.0,neutral,neutral,neutral,neutral
6b71f5ec-fe38-4974-af44-8e0a68fb17c1,nke a atom iche,16.0,17.0,18,neutral,neutral,positive,neutral
56ba3084-344c-4b53-972b-a1f6423c2bb8,ébé ụmụ nwa na gbari si cash ife niine na eme na abakaliki street,16.0,17,18.0,neutral,neutral,neutral,neutral
d8f3ebaa-568b-487b-a92b-e16e4f680e7e,iweputego is a problem amu kwanu nsogbu,16.0,17.0,18,negative,negative,negative,negative
09f3975e-6810-475d-a029-905ffccf9bbb,wdp nnukwu azu,16,17.0,18.0,positive,neutral,neutral,neutral
31475d42-f94f-419c-be73-6fcb0120bb81,onye eh onye eh odighi onye di ka gi,16.0,17,18.0,neutral,positive,neutral,neutral
c4e79812-685c-4d54-ab82-ac0049d5b96b,abum ezigbi mmadu,16,17.0,18.0,positive,positive,neutral,positive
084a1993-3535-48e6-a02b-8c945a8d7d37,isi adiro gi mma lol,16.0,17.0,18,negative,negative,negative,negative
125f3b34-6306-4e62-9a65-7419969c77cb,nwoke nujuru mmiri ara afo can never,16.0,17.0,18,neutral,neutral,positive,neutral
8bfbc7f8-a26c-42da-b21b-82de25dcbe81,firmiho said ssshhhh mmechionu onu nsi,16.0,17.0,18,negative,negative,negative,negative
819f1677-92eb-458e-ab9c-33f55cc8c75e,biko mee kà ànyị bịa solu gị ṅụrịa,16.0,17.0,18,neutral,neutral,neutral,neutral
626609d2-329b-44c5-8fbf-2d345bde1c46,ọgaranya ọ si ka ya bụrụ ogbenye ya bụ ịlụ nke a pụtara gịnị,16.0,17.0,18,neutral,negative,neutral,neutral
e1e81eb4-a51a-4a76-8a1f-778fc606d10d,onye nkuzi is spitting,16,17.0,18.0,positive,neutral,neutral,neutral
beff2436-ead0-4710-ac32-02f7525d806c,ina aputuru ndi ala onu,16.0,17,18.0,negative,negative,negative,negative
e739a03d-9ed6-4897-add4-6696be85a30d,ma na mmụọ ma na mmadụ,16,17.0,18.0,neutral,neutral,negative,neutral
713c9769-63a4-42d2-bbe4-b9c006e384da,kitikpa rachapu gi anya there with cruise,16,17.0,18.0,negative,negative,negative,negative
99278d6e-488c-4cda-98cc-4b23b029877a,igbo boys get problem i swear o si ya chineke kpo kwa gioku eehh,16,17.0,18.0,negative,negative,negative,negative
c1bd2ce4-4fbf-42b2-b41d-5e788b6fcdb7,new cases lekwa lagos lekwa onwu ike,16,17.0,18.0,neutral,negative,negative,negative
018afde0-e43c-48cf-a458-9eb93ce3f3a5,onwero umunna igwe obodo ya anoro well na those parts of anambra kwan,16.0,17.0,18,neutral,neutral,neutral,neutral
c7148d2a-b9dd-48ca-8a81-d00ee4169692,oburo onye tinyego nri na afuo na kwu okwu,16.0,17,18.0,neutral,neutral,neutral,neutral
95a06f88-5e08-4144-b5ea-bbf966a8f4b4,morata onye egwu goal nkea di ụtọ,16.0,17,18.0,neutral,positive,neutral,neutral
c15fd6b0-0fc0-4b7e-add8-061bdab2290e,nne oma by bright chimezie nwachinemerie adanliukwuanu,16.0,17,18.0,neutral,positive,neutral,neutral
c50539a1-2d46-4899-9824-26d8f1e95cbe,i gotechaa i kwuo ugwo ya,16,17.0,18.0,neutral,neutral,neutral,neutral
875aae74-acc5-4f4b-9a0f-180029d13ef2,great weather for okpa di oku,16,17.0,18.0,positive,neutral,neutral,neutral
60e68484-e687-4fe0-a53b-df4325fd6f03,prince e jirila nwayo gbara onwe ya oso,16.0,17.0,18,neutral,neutral,neutral,neutral
6b0e3f75-b190-463c-8f89-4806fb3b45e0,anya m ahula ntị m abụọ,16,17.0,18.0,neutral,negative,negative,negative
5ee16eb7-5b5f-44ce-9995-5a5de4ca2568,no single investment here that employs labouronwero ulu the man balu anyi at all o just na aza okpokpo afa up and down ozoigbondu kedu ndi o na azo ndu nwa,16.0,17.0,18,neutral,neutral,neutral,neutral
8fdb2532-20d9-41f9-838f-5401fe204f9a,okpu ọzọ for real men ig antoniokalas brand essentials by,16.0,17.0,18,neutral,neutral,neutral,neutral
0b12bc86-f533-4883-9def-7c6abc3923bc,o ya ooooonwokem ibu onye onitsha ka i bi na onitsha,16,17.0,18.0,neutral,neutral,neutral,neutral
ae77fbf3-1810-44b7-a12b-84c3cad68bd9,ha pls o na i so sabi dance egwu ndi mmuö,16.0,17.0,18,neutral,negative,neutral,neutral
c3d49e36-70e8-4467-bd6e-f0e314f88eb3,obodo bu igwe w on,16.0,17,18.0,negative,negative,negative,negative
7d669497-9c49-4ffe-961e-6410bed93968,amaro m naịbụ onye igbo oo,16.0,17,18.0,neutral,neutral,neutral,neutral
a7c37430-9e55-40e9-a6b8-2b6c5727e516,amanum ife isi kam kwue ekwu mana cheelu icholu igwa anyi na idiro anogide jee gbapu mmanu motor na service station ozo,16.0,17.0,18,neutral,neutral,neutral,neutral
d368a490-9391-45a9-a954-9574ff3ee2d4,na ohaneze gbakoro aka naakpa ububo nke ndaputa ya gaakwalite odinala nomenala igbo anyi ma ndi omasiri ikwalite ihe gbasara ndi igbo makwa ndi otaabukpoanya nke ka nke bu na ngwucha ya o bu maka odimma asusu igbo ekele kelere m chimamanda ada igbo tuuru ugo maka,16.0,17.0,18,positive,positive,positive,positive
cc974352-5870-49b9-b7ed-44feefe9f5a6,my fellow arsenal fans una see wetin barca do those guys tonight ókúkó huru ebe ana abó ókwa lenwe ya maka na oga eru turn ya,16.0,17,18.0,neutral,neutral,neutral,neutral
f9b27ff5-aca2-4823-b9ab-9928bbbf4fc1,a di kwam available n oburo so bugatti di nma okpukpo o,16.0,17.0,18,neutral,neutral,neutral,neutral
aa906a58-8c0b-49c9-95e9-d53f7e588178,ọ di ka afa the new girl o ga abụ amaka,16,17.0,18.0,neutral,neutral,neutral,neutral
4ab8e54d-1b6f-4234-86f4-6d4c5f0f2b86,unu nwekwalu ike irapugodi ewu for now imana things are hard now nyegodum my own okuko which isnt costly,16.0,17.0,18,negative,neutral,neutral,neutral
e1203390-97d1-42d4-a90b-6236a3c7383c,uwa bu nke chukwu onye mebie uwa o kwuo anyi ugwo ya,16,17.0,18.0,neutral,neutral,neutral,neutral
78c60708-0ddd-4aa8-95fb-52424676a87a,nsi afo osisa,16.0,17.0,18,negative,negative,neutral,negative
191142f5-e1c0-41a7-97d7-678dde72f330,onye anya ukwu ka ọbụ,16,17.0,18.0,neutral,negative,negative,negative
859ae971-7f91-4916-9600-fd44ccc0b1c4,ọ kwanu nke onye riri nna,16.0,17,18.0,neutral,neutral,neutral,neutral
dcdcad4b-6e98-49f2-b4a9-b9e6b14396ce,o gaadikwa nma otu ahu ma ya ma ngwuongwuo ya,16.0,17,18.0,positive,positive,positive,positive
e1f865cd-ac3a-4cc9-b947-3d90a1798d09,haha kedu odi afa bu ife a bikonu,16.0,17,18.0,neutral,neutral,neutral,neutral
1d4eb723-e5e8-4d39-90b3-2fbd201d127c,ututu oma ndi be anyi ngwa bia gote cake di uto nemene kpoo ma o bu zitere anyi ozi na daalunu,16,17.0,18.0,positive,positive,neutral,positive
ac8922b3-d529-4b4e-a3f5-a2e0d39bd1ae,ebenebe umu nwa ekwero gi last year o sino nno nwa,16,17.0,18.0,negative,negative,negative,negative
8790cf4f-9123-4e8b-9b21-bdde28397f64,asa ara gi na agba mu ka egbe,16.0,17.0,18,negative,negative,neutral,negative
3b8e867c-201e-41ba-abed-09bc1cdf1615,ezigbo ezi bida,16,17.0,18.0,positive,negative,negative,negative
aa8e3a78-ecc0-4ca5-b3a4-be08d9e1418b,i kwuru eziokwu nwanne m umu nwanyi bu chi anyi na ahu anya taauru ezigbo nwanyi bara hiri nne nke ukwu,16.0,17.0,18,neutral,neutral,neutral,neutral
c9c5d4a5-7b85-4975-88bd-480b35c8f2d9,inero ihe odika nkita ara,16,17.0,18.0,negative,negative,negative,negative
