id,tweet,user1,user2,user3,anno1,anno2,anno3,label
89977978,"@username ozo udele dika gi, obu aturu tunyere nne gi ime. usu.",14,15,16,abuse,abuse,abuse,abuse
89976603,@username onye agwụ na eji onye anwụrụ ma mtche##url,11,12,13,abuse,abuse,abuse,abuse
88688686,@username chineke kpoo nne gi na nna gi oku….onye iberibe na amahu aka nna ya …. nwa nza,14,15,16,abuse,abuse,abuse,abuse
89977906,@username ọkwa esiri na anyị bu ndi anọ akpọ nkechi ejiri ntị anụ romance,11,12,13,normal,abuse,normal,normal
89459961,@username agadi bu ngozi. igaghi aka nka na ndu gi a. ewu awusa,14,15,16,hate,abuse,abuse,abuse
89976571,@username udele nwere obi okwute ma obulu etu a ka o di.,11,12,13,normal,abuse,abuse,abuse
89790762,@username leave my club ekwensu mmụọ a ozu nwụrụ anwụ kitikpa gbagbuo gị there,11,12,13,abuse,abuse,abuse,abuse
89791981,from isi agu to isi nkita 😂😂 ##url,14,15,16,normal,normal,normal,normal
89976636,"@username that pat girl dịka onwere ụkwụ nnu, ọ dịghị eji ntị anụ maka amu",11,12,13,abuse,abuse,normal,abuse
89978447,mbanu nu. abacha na anụ ọkụkọ aburo umunna ##url,14,15,16,normal,normal,normal,normal
88977088,@username because biafra is gone for good. ewu awusa dika gi,11,12,13,abuse,abuse,abuse,abuse
89976836,@username daalụ nwaanyị ọma.,11,12,13,normal,normal,normal,normal
89459879,"@username biko, mechi onu gi. ekwurekwu gi akariala mu akuku. onye iberibe 😂",14,15,16,abuse,abuse,abuse,abuse
89978199,@username mama gi ewu. nwunye gi ewu nwanne gi nwanyi ewu nwa gi nwanyi ewu nne nne gi ewu nne nna gi ewu nne  nwunye gi ewu ngi nwa ewu gambia ogugu isi gi ezugi oke i nwuzighi ara nne gi ofuma.,14,15,16,hate,abuse,abuse,abuse
89792125,@username nkita ara ndi nzama dos keep barking on social media,14,15,16,abuse,abuse,abuse,abuse
89977645,@username occultic boy!! onye ogwu ego,11,12,13,abuse,abuse,abuse,abuse
89790743,"ndị igbo sị na onye iberibe anaghị ama mgbe ekere nkụ ụkwa. ọ ma bụrụ eziokwu. kedụ ka anyị bụ ndị igbo tụrụ ya ilu si na-elezi anya ka anaele, ndị ọzọ a na-ekerecha nkụ ụkwa?",11,12,13,normal,normal,abuse,normal
89792085,"@username onye nka obu mmadu?  ike gwuru, onweghi ihe anyi agaghi anu no onu ndi mmadu n'ekwu okwu ka anu ohia!",14,15,16,abuse,abuse,abuse,abuse
89790731,🎶 🎶  ekwensu o ga emerie unu n'agha?...  si mba o... si mba o... nwa chukwu...si mba!!!  🎶 🎶,11,12,13,normal,normal,normal,normal
89977022,@username biko pịaa mụ location na dm... maka ndị ụsa,11,12,13,abuse,abuse,abuse,abuse
89790982,"@username ilu 25:14 onye o bula na eji mpopo si na o nwere ihe o na-enweghi, di ka iru igwe n'ikuku na-enweghi mmiri ozuzo.  ndi mmadu no n'ogbe a ga e me ka i chee na i naghi eme ofuma, ma o buru na i soro uzo na-ezighi ezi nke ha keputara.  onye aririo na-azuru nwunye ya ugbo ala.",11,12,13,normal,normal,normal,normal
89977541,@username knack pin kwa.. ndị afọ njọ. nnaa calm down. all of them go collect am wotowoto soon.,11,12,13,abuse,abuse,normal,abuse
89790814,@username nne gi na nna gi bu anu ohia,11,12,13,abuse,abuse,abuse,abuse
89978665,@username nna gi onye oshi ‼️ zuzughariwa na twitter ekwensu ‼️ okenye aruruala ‼️,14,15,16,abuse,abuse,abuse,abuse
88976793,@username ekwensu...anu ofia...onye iberibe....amusu...,11,12,13,abuse,abuse,abuse,abuse
89978883,@username ekwensu  buo gi onu. anu ohia,14,15,16,abuse,abuse,abuse,abuse
89977278,@username if you wish atụrụ,11,12,13,abuse,abuse,abuse,abuse
88976906,@username congratulations nwaanyị oma! udo!,11,12,13,normal,normal,normal,normal
89977810,@username chinedu nne gi buru gi onu … onukwu,11,12,13,abuse,abuse,abuse,abuse
89790602,"if you still support buhari, you are anu udele. ibu onye iberibe. ##url",11,12,13,abuse,abuse,abuse,abuse
89977013,@username 0759446702 mgbada chijioke anyigor access bank,11,12,13,normal,normal,normal,normal
89790585,@username iwunoh ewu ndi ofe mmanu,11,12,13,hate,hate,hate,hate
89791788,@username plis ọkụkọ igbo,14,15,16,abuse,abuse,abuse,abuse
88977180,@username don't forget the meat...anu nchi or anu mgbada,11,12,13,normal,normal,normal,normal
89791825,@username anụ mpama. irikwala ofe mmanụ taa.,14,15,16,abuse,abuse,abuse,abuse
89977409,@username this one na isi nkita biko. look am well nah. na complete isi nkita,11,12,13,abuse,normal,normal,normal
89978167,@username frank your mouth oooo.. 🤣🤣🤣🤣.. @username see ụna colleague in ọnụ ọjọọ ministry... 🤣🤣🤣,14,15,16,abuse,abuse,abuse,abuse
89978017,@username ewu awusa..who is ur slave master? nkita ara..si ebea puo osiso,14,15,16,abuse,abuse,abuse,abuse
89977070,@username nna gi na nne gi bu ndi ala. umunne gi nile bu nkita ofia. ginwa bu ozu nwuru anwu.,11,12,13,abuse,abuse,abuse,abuse
89978112,"man whose child died locked himself indoors, to starve to death. he wouldn't open the door to anyone.  then came along the fowl...   nze pụta k'anyi rie nni, n'ụwa ka ọkụkọ njọ ọkụkọ mụrụ ụmụ n'anọ egbe e buru ofu nkwọ eburu ofu dibịa ewere ofu nze ọfọdụ one?",14,15,16,normal,normal,normal,normal
89978577,"@username onye mgbu dịtụ mma sef, onye a bụ ọkụkọ gongola,",14,15,16,abuse,abuse,abuse,abuse
89459850,@username otu nne gi .. nkita ara .. efulefu .. ozu. onye ofe nmanu,14,15,16,hate,hate,hate,hate
88976828,"@username ikwucha go. nnukwu isi anya eke ooo. the world will go, and leave you behind.",11,12,13,abuse,abuse,normal,abuse
89790664,"oh? ""@username : umu nwoke anambra a ga anolu ebe ahu na ekwoghali ndi ofe mmanu analu ha nwaamulunanma -______""",11,12,13,hate,hate,hate,hate
88976827,"bikonu why na unu bu umu igbo amaro eme nwanne na anything? oh ""ona esoghari nwanyi na ike"" ogburu mmadu?okwa so ifunanya ka ofuru? omere aru? biko,gosim ofu onye ofe mmanu na assuport ozo otu unu si assupport onye nke ha?? orubero mgbe unu ga ama ife abi??ndi ara #bbnaija",11,12,13,hate,hate,hate,hate
89976888,@username akwụna ọkụ 😂😂,11,12,13,abuse,abuse,abuse,abuse
89791764,@username anú mpama. onye nzuzu. uburu gi foro ofu nfu oku. ewu. nnama. nee ka odi ka ncha nzu. ocha ka omaka. nne na ijoka.,14,15,16,abuse,abuse,abuse,abuse
89976536,@username choi🙌🏾🙌🏾🙌🏾 odogwu. ajọ nwanyị sịrị ndị ya n’ụbọchị adịgo ka ọ ga adị😂😂😂 ọsọ kwa naija hasaa ị ga eri ụwa😂😂😂😂,11,12,13,abuse,abuse,abuse,abuse
89976528,"@username thanks for exposing them. ndi ara, ofe mmanu.",11,12,13,hate,hate,hate,hate
89977982,@username onye eriri eri na onye iberibe. umu ukpara na ere ure si na ha na ahu mmanu.  wotowoto wotowoto wotowoto to all the members of dos and ejiofor.  ndi dos bugbado ndi oshi na ndi eriri eri   imagine biafrans without mazi simon ekpa na ndi umuada biafra,14,15,16,abuse,abuse,abuse,abuse
89978147,@username amụ monkey ra gbuo nne gị and ụmụ nne gị nwanyị. udele rikwa ozu gị ebe ahụ. chineke kpo gị òkù. ekwensu micha gị ọṅụ ébé áhu. amụ ke gbuo gị eba ahụ. oya obiri na aja ọcha gbuo gị ebe ahụ... anụmanụ.,14,15,16,abuse,abuse,abuse,abuse
89977790,@username real onye agwụ....,11,12,13,abuse,abuse,abuse,abuse
89976544,@username u dey beg obi okwute well done,11,12,13,abuse,abuse,normal,abuse
89459860,emenike enwe weight !!!,14,15,16,normal,normal,normal,normal
89978378,"""@username : ndi ofe mmanu na achu nwanyi nke ukwu!! odika chineke nyere umu nwoke ha amu ten����������������������"" ouch!!!",14,15,16,hate,abuse,hate,hate
89977792,@username ndi akpịrị ego ụmụ ekwensu writers,11,12,13,abuse,abuse,abuse,abuse
89978793,@username really??? ozuor! 🤣🤣🤣 onye oshi 😂,14,15,16,abuse,abuse,abuse,abuse
89978643,ozugort @username : pippohqash :onye mgbu @username :pippohqash bu ezigbo onye mgbu,14,15,16,abuse,abuse,abuse,abuse
89977103,"#ịlụigbo   a chụọ àjà ma a hụghị udele, a mara na ihe mere be ndị mmụọ.  if the vulture fails to hover at the end of a sacrifice, then it means that something happened in the land of the spirits.  this proverb is basically used to express surprise when certain.. ##url",11,12,13,normal,normal,normal,normal
89791770,"@username asi nwanyi oma...the main onye mgbu but onye nwetelu #2,200...a na achupu onye nwe shop ka enwelu shop ya setie olu, o'comply kwa nalu nke ruoru ya juo ezigbo oyi😂",14,15,16,abuse,abuse,abuse,abuse
89977108,@username they are all disgrace! ndi akpiri ego!!,11,12,13,abuse,abuse,abuse,abuse
89977017,ama ala parakwa igwe nna gi. efulefu ##url,11,12,13,abuse,abuse,abuse,abuse
89791939,@username bịa atụrụ ikochi a dara nzuzu ọbụrụ na nne gi na umunne gị gburu ndị househelp unu help us and get them arrested i will not be slandered because your father married jezebel and gave birth to demons   don't move mad  sorry... you are already mad,14,15,16,abuse,abuse,abuse,abuse
89977495,@username hero nshi.. hero ndi ara.. nkita ara racha ha nile onu..,11,12,13,abuse,abuse,abuse,abuse
89977811,nkita ara. onye oshii.,11,12,13,abuse,abuse,abuse,abuse
88977104,@username 😂😂 nkita ara indeed,11,12,13,abuse,abuse,abuse,abuse
89976664,@username no chame... sọsọ ọnụ ọjọọ,11,12,13,abuse,abuse,abuse,abuse
88976889,"ubochi a ga akpuru ndi usa, si kpuru kwuo ma ndi akpiri n'otu. ndibe anyi, ohia dikwa nu ka enwe amaghi ya.",11,12,13,normal,abuse,normal,normal
89977458,"@username i really don't like all these nigerians wena mututu otele gbawa nne gi there,zagulanshi makalele ngalowo gworo gi oria eba...let them leave..",11,12,13,abuse,abuse,abuse,abuse
89977551,this is the pete edochie one tolotolo guinea bissau enwero anu ahu sị na ọ dị boring.  ofu ụbọchị kitikpa ga e ji kwanu sugabelly onye iberibe a megodi testing ka ọ kwete na ọ na eme.  ##url,11,12,13,abuse,abuse,abuse,abuse
89977555,"@username biko prof., e nwèrè igbo dictionary zuru okè ị nwere ike ịtụziri m aka? a na m arụ ọrụ mgbasa ozi mana a tụgharịkwa asụsụ bekee mgbe ụfọdụ. ọtụtụ mgbe, o nwere ụfọdụ okwu ndị n'agbagide m n'olu ka ọgwụ azụ 🤦. nyere m aka biko🙏",11,12,13,normal,normal,normal,normal
89978874,@username onye nzuzu muru gi,14,15,16,abuse,abuse,abuse,abuse
89978196,amaka ònye iberibe jisike ##url,14,15,16,abuse,abuse,abuse,abuse
89977252,@username tell ur mama to come out in ashawo house and stop sharing that her dirty kpekus to those small small boys..keziah ikpu goggle should stop nacking dog.. gwa the old cargo agadi nwanyi baby nne gi ka omechie ure ikpu 🤣 🤣 🤣 🤣 generation of ndi akwunakwuna akwunakwuna,11,12,13,abuse,abuse,abuse,abuse
89790794,@username abụm ọkpụlu n'ala nnewi... kụpụ ntị nna. amam na igaghi aghota... onye mgbu. ofulu ozu atụ nkwe dị na mmadụ.,11,12,13,abuse,abuse,abuse,abuse
89790579,"@username udele ajo anu!   nwa dibia chuchaa aja, ahughi udele, amara n'ihe mere na-ala ndi mmuo!",11,12,13,normal,normal,normal,normal
88977123,@username lmaoo smh. onye ime ezi,11,12,13,abuse,abuse,abuse,abuse
89977596,@username onye oshi chineke kpogi oku udele,11,12,13,abuse,abuse,abuse,abuse
89978228,@username inaluo ịgwa akwụna nne gị na ọbụ ezi bida. agadi na agwọ ofe.,14,15,16,abuse,abuse,abuse,abuse
89977065,@username ezigbo onye agwu 😂,11,12,13,abuse,abuse,abuse,abuse
89791985,"anụ ọhịa nwụrụ anwụ, ezi bida, mkpi. ##url",14,15,16,abuse,abuse,abuse,abuse
89976709,"hahaha rt @username : hapu ya, o wu onye 'ofe mmanu' lmao rt cyntinnet: gwa kwa ya o rt @username : we knw hw we do it...",11,12,13,hate,hate,hate,hate
89978115,"@username e chetachaa  ihe ọkụkọ na-eri, a gaghị na-eri isi ya.",14,15,16,normal,normal,normal,normal
89791756,@username nwata nwanyi a ehn. o nwere isi aki oyibo,14,15,16,abuse,abuse,abuse,abuse
89792113,"@username nnanna gi turu votu onweghi ihe o tutara, nna gi bia tuo votu onweghi ihe o tutara, gi onwe gi ebidola itu votu ma onwebekwa ihe i tutara. i nakwa eche echiche ma nchaa.",14,15,16,normal,normal,normal,normal
89978215,@username 😂 😂 😂 😂 😂 😂 😂 arinze na ọnụ ọjọọ,14,15,16,abuse,abuse,abuse,abuse
89977169,@username i won't stoop so low to insult you too..  rie ebule n'ihina nna gi n'akpa aturu♥,11,12,13,normal,abuse,normal,normal
89978493,@username keep calling me fingerica e no go pain me  because am not even a fan🤣🤣🤣🤣🤣🤣🤣🤣🤣otondo buy sense like your toilet fave please...fingerica fans come and fight yout battle..🤣🤣🤣🤣🤣🤣🤣otolo na enweghi nne na nna gbapuo gi afo 🤣🤣🤣🤣🤣🤣ikpu nne gi dere,14,15,16,abuse,abuse,abuse,abuse
88976985,"iwu anu mpama :d  @username : modafucker ihe gi n' akpa su m iwe. ibu onye iberibe""",11,12,13,abuse,abuse,abuse,abuse
89977773,"@username chim o!!!  i still dey remember ahanna 😂😂😂😂😂. ""ahanna bu onye ori""",11,12,13,abuse,abuse,abuse,abuse
89459561,kitikpa gbagbuo gi. anu ofia. ##url,14,15,16,abuse,abuse,abuse,abuse
89978501,@username rie nsi ....ewu awusa,14,15,16,abuse,abuse,abuse,abuse
89977821,"onye nzuzu nwa yoruba. better than yours. 😉 ""@username : @username oloshi omo igbo how ur life""",11,12,13,hate,abuse,abuse,abuse
89977885,"@username ah! ihe ndi a mme odiro kwa mma oooo! 😨 mana nne biko eweliwe, nwepu kwa ya, maka ndi mmadu na uwa ga fu, ndi ofe mmanu ga na asi na umu nwaanyi igbo na eme ajo ihe 🤔 chai! but enhhhh can u just imagine, ihere na eme m sef, what a nonsense, haiiii! 😲",11,12,13,hate,hate,hate,hate
89978055,"asi onye ori jide ọkụkọ, ọ si na ọkụkọ n'ata aru./ if a thief is told to catch a hen, he says it bites. [insincerity]",14,15,16,normal,normal,normal,normal
89977127,@username no shame at all.... i na ko akuko ka nwanyi.... asiri gbakute... mtcheeew rubbish sabo odi gi na obara,11,12,13,abuse,abuse,normal,abuse
89978043,"akuna ojo,oye iberibe,isi nkita,onye ogu ego &gt;rt @username : @username anumpama",14,15,16,abuse,abuse,abuse,abuse
89977172,@username ya on pipelines security. ndi akpiri ogologo! ##url,11,12,13,abuse,abuse,abuse,abuse
89977614,"""@username : @username nne gi. nna gi. kaferi puba eba."" nnem ochie nwurugo kmt😠😠 ezinulö gi...",11,12,13,normal,normal,normal,normal
89977036,peter obi okwute nigeria 🇳🇬.,11,12,13,normal,normal,normal,normal
88977016,@username kpo nna gi mkpi  ewu!,11,12,13,abuse,abuse,abuse,abuse
89790928,"lool! looks like azu's head. ""@username : choose isi ewu or isi azu? — what's isi azu? ##url",11,12,13,normal,abuse,normal,normal
89792013,"@username chineke ga akpo hope uzodimma oku. udele ga eri ozu ya. mpu nile ajo nwoke a mere na imo state ga na eso ya na ndi be ya rue mgbe ebigi ebi. isee, isee, isee.",14,15,16,abuse,normal,abuse,abuse
89976453,"onye iberibe!""@username : god! ebuka called me patience!!@username u don die! dont let me remember all u trash oo! elemao! hahahahahahaa""",11,12,13,abuse,abuse,abuse,abuse
89978141,@username waaaawu! mana okwa i ma na abum ajo nwa? achoghi m onye ga fu m ka onye iberibe....,14,15,16,abuse,abuse,normal,abuse
89459522,@username ...... person wey go die must die.. 😂😂😂😂 that guy bụ nnọọ ezigbo onye mgbu.. 😂😂💯,14,15,16,abuse,abuse,abuse,abuse
89459616,@username uche nkita lacha gi anya.,14,15,16,abuse,abuse,abuse,abuse
88976881,did maria just speak this deep igbo language? 'ofe a gba lu ka'. wahala!!!!😂😂 nwata bu ofe mmanu! #bbnaija,11,12,13,hate,hate,hate,hate
89792078,@username nkita ara. ogbo uja gboru gaba. okoko udele,14,15,16,abuse,abuse,abuse,abuse
89976994,"smh...some guys are just foolish""@username : ndi ofe mmanu ( -̩̩̩͡˛ -̩̩̩͡) @username : o_o rt @username : wtf ##url",11,12,13,hate,hate,hate,hate
89978212,@username ewu awusa kwado onwegi... anyi ga ma ebule nabu nke bu oke,14,15,16,abuse,normal,abuse,abuse
89790791,@username ọzụzụ nwa ga-esite mgbe nwata na-aṅụ ara. hapụ ya e mesịa ọ ga-amata bụ nsogbu dị n'ụwa n'oge a. onye ajọ nwa egbughị isi ga-acha ya awọ. nke nwoke esilanụ ebe ọ si bịa ụwa wee laa mmụọ.,11,12,13,normal,normal,normal,normal
89459936,"lmfaooooooooo uche nkita racha gi ike mehn,,,""@username : @username onye obuna bu umu ojo. i mebi go, i taah go amu di iche iche .""",14,15,16,abuse,normal,abuse,abuse
89976874,onye kwa de hate on igbos?  d person obu onye nzuzu? ##url,11,12,13,abuse,abuse,abuse,abuse
88976888,"@username odogwu bu odogwu. odogwu abuhi  ofeke adihi aza ebube dike.😒  in igbo land nna gi kpo gi odogwu, amu akwuru gi oto.🤓  maybe you might feel its because he shares the ""eke"" with you. nope. [eke- chicken pussy]  na ala igbo, odogwu is beyond eke okuko  ""yahoo""😆",11,12,13,normal,normal,normal,normal
89791742,@username ofe mmanu na ndi ugwu,14,15,16,hate,hate,hate,hate
89977364,"everybody dey receive isolation money up and down,nke nwelu enwe a na agbali,chineke napu kwa enwensu ike  chai!!!",11,12,13,normal,normal,normal,normal
89459823,@username more like ohaneze ndi akpiri ogologo. they are all sell-outs and have no shame,14,15,16,abuse,hate,abuse,abuse
89977415,@username ezigbote iberibe. debe onu ka nkakwu na ago rubbish niile julu ya onu.,11,12,13,abuse,abuse,abuse,abuse
88977152,"@username onye arụrụala nwụọ, onye arụrụala ibe ya elie ya.",11,12,13,normal,normal,normal,normal
89792198,@username okpo. onye iberibe muo,14,15,16,abuse,abuse,abuse,abuse
89977328,@username mumu you are not a peter obi supporter. ewu congo,11,12,13,abuse,abuse,abuse,abuse
89977276,@username ha ga ejizi otele gi gbape borehole di omimi nwanna. 10 years borehole!,11,12,13,abuse,abuse,normal,abuse
89976546,coconut head..  isi aki oyibo.  😂😂😂😂 ##url,11,12,13,normal,abuse,abuse,abuse
89976825,@username anuohia ka nne na nna gi bu  nkita ara,11,12,13,abuse,abuse,abuse,abuse
89976527,@username mgbada replying olodo...,11,12,13,abuse,abuse,abuse,abuse
89977018,"ihe ahụ ị na eme nwa gi, e me gị ya, ọ ga adị gị mma?  ọ bụrụ na nne na nna gị ejighị asụsụ igbo zụlite gị, kedụ ka anya na imi kaarị ị dị gị taa dịka okenye? #subaasusugi",11,12,13,normal,normal,normal,normal
89977485,@username otu nne gi .. ibi daa nna gi .   otele sagbuoo ezinaulo gi 😂😂😂,11,12,13,abuse,abuse,abuse,abuse
89978219,@username i no been see am. onaghi adabara mu na onye iberibe ahu.  him & his ago just na cause ogbaghara everywhere.,14,15,16,abuse,abuse,abuse,abuse
89791924,@username onye ọgwụ!! 💪🏾🐐 💚,14,15,16,abuse,abuse,abuse,abuse
89977980,@username kitikpa gbagbuo gi ebe obuna ino!,14,15,16,abuse,abuse,abuse,abuse
89977671,*attempts to speak igbo* rt @username : onu gi ebe ahurt @username : nna meeehn! uwu'awu mimi mehn! yaw! rt @username : nnukwu isi gi joro nj,11,12,13,abuse,abuse,normal,abuse
89977609,@username the man bu ofeke.  onye iberibe. onye apali.  he is nothing but a disgrace.,11,12,13,abuse,abuse,abuse,abuse
89790752,just negodu onye iberibe anu mpama ##url,11,12,13,abuse,abuse,abuse,abuse
89978170,@username ị bụ ofeke. onye iberibe. enweghị m ohere gị. gbafuo ezi.,14,15,16,abuse,abuse,abuse,abuse
89978484,@username ofeke amaghi mgbe ekere nku ukwa.,14,15,16,normal,normal,abuse,normal
89790584,"@username nobody wrote anụ nchi na abacha à gwọrọ agwọ, na wa ooo...",11,12,13,normal,normal,normal,normal
89976518,"@username kitikpa na enweghi nne na nna susu o gi onu ebe ahu, ezi bida, lekwanu efulefu a fulani gbara nne ya. i biara igosi anyi na i bu ezigbo mmadu,  ezigbo mmadu gi ahu kpuokwa na ala, ewu awusa. ihe nile no na eme na east kita, kedu ndi mba ozo na atupuru anyi onu?  anu ofia!!!",11,12,13,abuse,abuse,abuse,abuse
89978732,"ewu na amaghị ihe. ọkpọ, anụ nwụrụ anwụ. onuku. ezi. iche na ịma ihe, mana ibu efulu efu. atụrụ na enweghị uche. ịma kwanu ihe? ibu ihe ihere dịịrị ndị be unu. nkịta ara. ekuke. njọ nwoke. ##url",14,15,16,abuse,abuse,abuse,abuse
89977612,"@username nne gi na nna gi ewu na udele, useléss thing, zuzughariwa na twitter ekwensu 🐒",11,12,13,abuse,abuse,abuse,abuse
89977723,@username bia femi imakwa ihe oo?ezigbo isi adiro gi mma. maka na mu bu onye ala ga emem kam mara asusu nile okwaya? isi na ima ihe kowa ihe a ndeturu. ndi ofe mmanu unu ezuzu gbugo onwu unu. tufiaa,11,12,13,hate,hate,hate,hate
89976806,agadi na agwo ofe. 🙄,11,12,13,normal,abuse,abuse,abuse
89977739,"afọ 2020 a,anyi ga na-asụ igbo😀  olisa biko nye anyị ogologo ndụ na arụ ike, akụ na ụba ga-edo ahụ🙏 ka ihe niile anyị kọrọ n'ubi mee nke ọma, anyị ga-eriju afọ 🙏 chukwu wepụrụ anyị ọnwụ mberede, ugani na ubiam.   asụsụ igbo ga-adi igbo amaka ❤️ ##url",11,12,13,normal,normal,normal,normal
89977518,"@username jee nodu ani, ile mgbada",11,12,13,abuse,abuse,abuse,abuse
89459711,"fa bu ndi nzuzu rinne. rt @username : nwere wayo 😂 @username : ndi ofe mmanu bu ndi nzuzu.""",14,15,16,hate,hate,hate,hate
89977701,@username kitikpa gbagbuo gi there. ịdị very stupid.,11,12,13,abuse,abuse,abuse,abuse
89978404,"@username a shi onye oshi jide ọkụkọ, ọ sị na ọ ga-atụ ya ma a pụọ, ọ buru nkita ara lachapụ ọsọ",14,15,16,normal,abuse,normal,normal
89976601,@username nwanyi onye mgbu zukwanuike maka ndu gi na umu gi  ezigbo onye mgbu,11,12,13,abuse,abuse,abuse,abuse
89976750,isi ewu okpa fufu ##url,11,12,13,abuse,normal,normal,normal
89977861,"@username ezi, mugu, kitikpa gbagbuo gi there",11,12,13,abuse,abuse,abuse,abuse
89976777,lele nwa mkpi a..mtchww ##url,11,12,13,abuse,abuse,abuse,abuse
89459858,"people are saying that imo state governorship is not sexually transmitted, that fucking a governor's daughter does not automatically make you a governor. ndị mmadụ nwere ọnụ ọjọọ!",14,15,16,hate,abuse,abuse,abuse
89976960,"@username it pains as he didn't break his head join, that uche maduagwu bụ nnọọ ònye agwụ.",11,12,13,abuse,abuse,abuse,abuse
89977462,"gbam! ihu ya di ka mmanwu. onye nzuzu ka o bu. maka odiegwu, ndi nigeria na nyelu ya aka. mte##url ndi nzuzu n'eba dikwa too much. ##url",11,12,13,abuse,abuse,abuse,abuse
89977319,@username 🤣 🤣 🤣 nyaa afọ njọ nu😋😋,11,12,13,abuse,abuse,normal,abuse
89976586,she is an onye ime ezi ibe m ##url,11,12,13,abuse,abuse,abuse,abuse
89977761,akpa amu onye ara«@username onye oshi rt @username : okor ike dika gi«@username mgbada dara ibi ... ##url,11,12,13,abuse,abuse,abuse,abuse
89791780,@username 😂😂 ajọ nwa,14,15,16,abuse,abuse,abuse,abuse
89790636,@username 😂😂😂😂 nnukwu isi why u dey run,11,12,13,abuse,abuse,abuse,abuse
89977995,ukwu ya ka ukwu onye ekpenta. lmao ##url,14,15,16,abuse,abuse,abuse,abuse
89459538,"ndị enyi, n’agbanyeghi na onye ekpenta ahụ agaghị arịọ onye-nwe-anyị ka ọ gwọọ ya, n’ihi na ọ bụ ya mere o jiri biakwute ụwa anyị, ọ dị mkpa ka anyị wetuo onwe anyị ala ịgakwuru ya, na-ekweta mmehie anyị nke dugara anyị n’ịkpa oke nke anyị. ọrịa ...",14,15,16,normal,normal,normal,normal
89792050,“@username : onye nzuzu. rt @username : rie nsi onye ala rt @username : @username rie nsi biko.”nawaoh!! ikensi's✌,14,15,16,abuse,abuse,abuse,abuse
89977358,"@username nna gi azughi gi nke oma, ibu ofeke nwokem",11,12,13,abuse,abuse,abuse,abuse
89977100,ajọ nwa agbọghọ 5 pointer ##url,11,12,13,abuse,abuse,abuse,abuse
89978080,"isi nkita nko""@username : i'm craving isi ewu☹""",14,15,16,normal,normal,normal,normal
89977119,ndum bú ké chineke ìhè nílé nkem nwéré jizọs nanị gị ri òtítọ ekwensu enweghị ike ébém nọ abum nwa ké chukwu jizọs nanị gị ri òtítọ,11,12,13,normal,normal,normal,normal
89976633,"@username thunder fire you and your generation...!! ewu awusa.. anu mpama.. enwe ocha..!! onukwu odeko, onu ka usu..!! ekwensu sa..!!",11,12,13,abuse,abuse,abuse,abuse
89978683,ndi akpịrị ogologo(gluttonous people)👇👇👇👇👇👇👇👇  imo: hope uzodinma no longer picks my calls – father mbaka cries out - daily post nigeria ##url,14,15,16,abuse,abuse,normal,abuse
89977200,@username nnukwu isi nwa agbọghọ 🥺🌚,11,12,13,abuse,abuse,normal,abuse
89459564,@username makana abụm nne gi attention na enye nri?? atụrụ ikochi,14,15,16,abuse,abuse,abuse,abuse
88976938,@username taa mechie eze ule,11,12,13,abuse,abuse,abuse,abuse
89791733,"@username not ibadan, not kano, not benin but enugu, ndị ofe mmanụ gá nu ṅụọ mmiri zuo ike.",14,15,16,hate,hate,hate,hate
89978857,@username ekwensu like you🙄,14,15,16,abuse,abuse,abuse,abuse
89976913,"@username ndi nkem na ana na ihum golu bole na nnukwu isi azu, welu ofu bottle malt butuo ya, ike agwugo dibia uwa",11,12,13,normal,normal,normal,normal
89977275,"nkita ara chala otu onye ara,  nkita ara chala otu onye ara.",11,12,13,abuse,abuse,abuse,abuse
89977665,onye ogwu ego rt @username : =)) ♒ђåª•ђåª•ђåª♒ =)) okwa nke iri foru?? rt @username : rie nsi malu ebu rt (cont) ##url,11,12,13,abuse,abuse,abuse,abuse
89976959,nwannem jee rụọ agwụ gị.  jee chụọrọ agwụ be nna gị na ikwunne gị àjà ka ichawaa finally.  inye anyanwụ na agbara ọkụkọ ọcha ka ife mebezie...  stop dulling. ##url,11,12,13,normal,normal,normal,normal
88976693,"oloshi ... onye oshi .... barawo rt @username : all i want 4 xmas is- an ipad, iphone 4, a nice car(2009model),a (cont) ##url",11,12,13,abuse,abuse,abuse,abuse
89978209,"@username i said it ......🤣🤣🤣🤣so i bu onye agwu,dallu nwannem",14,15,16,abuse,abuse,abuse,abuse
89459571,"@username 😅😅nri ndi obodo a, ndi ofe mmanu",14,15,16,hate,hate,hate,hate
89978145,"@username without any due respect ""unsir"", you are talking ife na agba ka moto. anaghi ede nkogheri na akwukwo. onye mgbu!",14,15,16,abuse,abuse,abuse,abuse
89978409,"@username onye ala, keep asking questions. onye nzuzu!!!",14,15,16,abuse,abuse,abuse,abuse
89977820,@username nwa get obi okwute😭,11,12,13,normal,abuse,normal,normal
88977072,"@username prof bu ezigbote onye mgbu, odi confuse",11,12,13,abuse,abuse,abuse,abuse
89978771,"@username ezi okwu ka ikwuru, ezi gbo nwa afor. hapu ofeke na maro ife akwukwo na ko.",14,15,16,abuse,abuse,abuse,abuse
89978095,@username eze rie nsi! isi ewu,14,15,16,abuse,abuse,abuse,abuse
89977476,@username nkata ekpudo onye aghụghọ 😂😂😂,11,12,13,abuse,abuse,normal,abuse
