tweet_id,tweet,annotator_1,annotator_2,annotator_3,anno1,anno2,anno3,label
1209249516702109696,gostaria de ser minha namorada,58,54.0,57,neutral,positive,neutral,neutral
149896574027955e4,Não gosto de ter pessoas preocupadas comigo,58.0,57,54,negative,negative,positive,negative
1491929982918180900,@user @user @user Falaram de sexo oral na 7a porque infelizmente começaram a brincar de fazer sexo na 5a.,58,57.0,54,negative,negative,negative,negative
1545455569099694e3,Boa sexta-feira minha amiga https://t.co/h54MmIP7wP,55,59.0,60,positive,positive,positive,positive
1418347332043694082,aquela foto em praia de vilankulo,58,57.0,54,neutral,neutral,neutral,neutral
1546949615513227300,"7. Abandone o ímpio o seu caminho, e o homem mau as suas maquinações, e volte para Yahweh, pois ele terá misericórdia dele; retornai ao nosso Deus, pois ele dá de bom grado o seu perdão. (Isaías, 55) #PulpitOfEternalGospel",55,59.0,60,positive,positive,positive,positive
1153276250200465409,é o gajo mais soft do tt ️,58,57.0,54,positive,positive,positive,positive
1328951312218791936,não é bordado não acredito que teriam essa coragem,58,57.0,54,neutral,negative,negative,negative
1317452210171760640,awenn derepente lembrei de que bicho é esse,55,59.0,60,neutral,positive,neutral,neutral
1528814552539877400,Estou triste 😪💔 Ninguém pode me pagar unhas?🥹😩🫶🏼 Gelish só,55,59,60.0,negative,negative,negative,negative
1531142026124738600,"Esperar 5 meses por um livro que vem com erros?? Ministério da Educação que se passa? A solução não passa por comissões de inquéritos apenas, problema é bem maior",58,57.0,54,negative,negative,negative,negative
1530276556672753700,@user Nao é pela fama que Jesus ressucitou nas sim pelo poder do SENHOR Deus pai ele proprio. Jesus ressucitou para eliminar esta geraçao que esta mergulhado no pecado e no ecuminismo,55,59,60.0,neutral,neutral,neutral,neutral
1470612582616735744,irmão do meu damo ️,58,57.0,54,neutral,neutral,neutral,neutral
1510193627431149600,@user Desculpa chefe😂😂😂😂 até já,55,59.0,60,neutral,neutral,neutral,neutral
1507253170216517600,"@user @user Tenho 3 nessas condições, aí você quer usar um vestido largo e lá está ele levantado atrás 🤨",58.0,57,54,negative,neutral,neutral,neutral
1521186693386326e3,Dificilmente alcançará sucesso assim. https://t.co/uZ4WV6BLmb,55.0,59,60,negative,negative,negative,negative
1543215660720849e3,Já está de bom tamanho. https://t.co/aWW5WHFCf9,55,59,60.0,positive,positive,neutral,positive
1394396095288053762,uma rivalidade como essa de cr i messi nunca existiu no mundo do futebol i acho que nunca existira,58,54.0,57,neutral,neutral,neutral,neutral
152797838256205e4,"@user @user Ok, deixe-me com os argumentos baixos e vai , só isso",58,57.0,54,neutral,neutral,neutral,neutral
1542227235851190300,Twitter tá maluco pah 😂😂😂🤣💔 https://t.co/AHlyLX7KaL,58,57.0,54,negative,negative,neutral,negative
1181420328528031744,naaaaa ai já é d mais,58.0,54,57,neutral,neutral,neutral,neutral
1165940973014310912,estou no chapa seu merda,58,57.0,54,neutral,negative,neutral,neutral
1314888065261936644,sou muito novo eu para sofrer nas mãos dessa moça,55.0,59,60,negative,neutral,negative,negative
1518872948454609e3,"@user Eque na verdade tem coisas k mesmo vendo k xta fora da linha , dificil o deitamos .",55.0,59,60,neutral,neutral,neutral,neutral
1193480082834231296,homem alto é outro nível,58,57.0,54,positive,positive,positive,positive
1515220331438362600,ABB e Costa do Sol discutem título de campeão da Cidade de Maputo hoje https://t.co/6OsGZcIb4N,58,54.0,57,neutral,neutral,neutral,neutral
1492916350007844900,O amor de Deus por si é muito maior que o seu Pecado. Volte para Ele. #WondersOfCalvaryCross,55.0,59,60,positive,positive,positive,positive
1530477795792543700,"O Messias está a vir e todos devem receber a Jesus, Os Mensageiros prometidos da Bíblia estão aqui.. #AngolaRepents https://t.co/l86eidtXqf",58,54.0,57,neutral,neutral,neutral,neutral
1507077161655676930,sou homofóbico não provoca,55,59,60.0,neutral,negative,negative,negative
1300342891013906432,há gajos que não tem noção das coisas sabe,55,59,60.0,negative,negative,negative,negative
1544378078931161e3,"#GlobalSuperWord Porque muitas vezes as pessoas estão na igreja mas estão adorando o diabo porque você vê o curativo nu, o aborto e você não pode ser SANTO QUANDO você está fazendo isso porque o SENHOR DEUS TODO PODEROSO É MUITO SANTO. . @user",55,59,60.0,negative,neutral,negative,negative
1329118313763389440,tá maluco me bater,58,54.0,57,neutral,negative,neutral,neutral
1493998881432117200,"Não se agitem pelo simples fato do “País estar aberto “ o perigo morra nas atitudes de cada um, seja responsável.",55,59,60.0,positive,positive,neutral,positive
1516464388600914e3,@user Culpa é do @user eu fui vítima 😂😂😂😂,55,59,60.0,neutral,neutral,negative,neutral
1321863595433537536,está a me acontecer isto juro,58.0,54,57,neutral,neutral,neutral,neutral
1520389476656337e3,@user No centro e norte é muito normal isso.,55.0,59,60,neutral,neutral,neutral,neutral
1316667128540520448,não gosto de ouvir minha voz,55,59.0,60,negative,negative,negative,negative
1147404161077719041,muito parabéns e muita força deus te abençoe,58,57.0,54,neutral,positive,positive,positive
1187274262228406272,obrigada eu sempre que olho meu perfil me ponho a rir,58,54.0,57,neutral,positive,neutral,neutral
1540701823056498700,@user Peço os preços no DM,58.0,54,57,neutral,neutral,neutral,neutral
1481728139470549e3,Comprimido nem conseguiu eliminar a dor por completo. Estou a sentir uma cena bem lá no fundo que parece que a qualquer momento pode piorar ih,55,59,60.0,negative,negative,negative,negative
1478693045558255600,"Pré Save Na BIO em Marracuene, Maputo Moçambique https://t.co/OKrBS5LXm0",55.0,59,60,neutral,neutral,neutral,neutral
1302355702246191107,fr eu não aguento contigo ‍️️,55,59.0,60,positive,positive,positive,positive
1494839388496449500,"@user O MESSIAS veio nos resgatar das mãos do inimigo, eramos marginalizados pelo pecado, hoje somos santificados pelo seu Sangue Redentor. #RestoredAltar @user @user @user @user @user",55,59.0,60,positive,positive,positive,positive
1181616829489389568,comecei com arranhões nas costas e lençóis rasgados,55,59,60.0,neutral,neutral,negative,neutral
1182341251913453573,bandidas gospel és amiga de mesmo,55.0,59,60,neutral,neutral,neutral,neutral
1.5526848261589279e+18,@user @user O problema com este novo AO é mesmo os pontapés q dá a etimologia latina! 🥴,58,57.0,54,neutral,negative,negative,negative
1497996996333949e3,@user Experimenta e depois me conta,58,54.0,57,neutral,neutral,neutral,neutral
1530149704289468400,"De acordo com o fabricante, o meu celular é a prova de água. Mas se depender de mim só vou comprovar isso no dia que meu cell cair na água por acidente… 🤧",55,59.0,60,neutral,neutral,positive,neutral
1491116902047006700,"""boa sorte"" de professores no teste ñ pode ser falso assim ihhh 😭😭",55,59,60.0,negative,neutral,negative,negative
1544223901819224e3,"“Se meu beijo não te revela fala só,se não sentes nada quando te carinho,vem me ensinar não quero ficar sozinha”🥺😭🤍🤍❤️❤️❤️🥺 C4 Pedro ih",58,57.0,54,positive,neutral,neutral,neutral
1483880945400828e3,"Negros : ei, desculpe, você deixou cair seu dinheiro. Brancos : 👞",58,57.0,54,neutral,neutral,neutral,neutral
1205346328559136768,eu amor quero voltar contigo ela heee é tarde demais eu ok amanhã venho cedo,58,54.0,57,neutral,positive,neutral,neutral
1514269061840003e3,Problema de mang gajos/as é querer fingir comportamentos no primeiro encontro por isso não ficam a vontade!!! https://t.co/vjPZNdLkcX,55,59.0,60,neutral,negative,neutral,neutral
1504178732017279e3,"@user Aqueles que fazem o bem não serão julgados, irão diretamente para o Céu, mas aqueles que não fazem a vontade de Deus, certamente irão para a segunda ressureicão, para a vergonha e horror eterno. #TheLatterRain",55,59,60.0,neutral,neutral,neutral,neutral
1543530525993959400,Noites como essas ❤️ Santorini.maputo// CAIS 66 terrace . De Repente Phammm. Helio Beatz Pediu Featuring HAHA.. . #Richmusic #AbencoadoVol2 https://t.co/V2xBqZNHNw,58.0,54,57,neutral,positive,positive,positive
1447659668025790467,bem gostosa mas é massopeni,58.0,57,54,negative,negative,negative,negative
1516490737327739e3,-Irmão fica esperto -Deus as vezes nos engana no trajeto -O passado pode ser torto para um destino certo 🙏🏼,55.0,59,60,neutral,positive,neutral,neutral
1524068107618238500,O frio está se fazendo sentir a valer.,58.0,57,54,neutral,neutral,neutral,neutral
1445119195008614408,assim essa msg de vodacom é pra que wa,58,57.0,54,neutral,neutral,neutral,neutral
1421193808612581379,amor posso trazer a minha amiga aqui é bonita sim lhe mostra o caminho vc vai,55.0,59,60,neutral,neutral,neutral,neutral
1530530392595374e3,@user Não tem como ser salvo se não for por Cristo Jesus de Nazaré. Os outros são apenas meros homens. #AngolaRepents,55,59,60.0,positive,neutral,neutral,neutral
1324581436976934914,não eh por seres de mayo que não vou ti mamar pensando que és danone,55,59,60.0,neutral,neutral,neutral,neutral
1380259158889525250,obrigada por se preocupar,55,59.0,60,positive,positive,positive,positive
1547507087034523600,Dice? 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🫤 brinquem bem pa https://t.co/5y6X1wPNdj,58,54.0,57,neutral,neutral,neutral,neutral
1545058017757892600,Essa foi a minha pior experiência com uma magrinha 😢 e ainda tive que pagar 😭 https://t.co/bsiT5NVJV5,55,59.0,60,negative,negative,negative,negative
1140916226010599426,o tempo das frustrações,58,57.0,54,neutral,negative,negative,negative
1544224456352178200,"@user Sabe que nem é preciso tanto, é só sentarmos todos em casa, do Rovuma ao Maputo, 48h só",55,59,60.0,neutral,neutral,negative,neutral
1519911926377107500,"Não tenha Medo de Dizer a Verdade, não importa se vai machucar, diz sempre a verdade https://t.co/p18TrYofv4",58.0,57,54,neutral,neutral,positive,neutral
1482472952000098308,é normal mas não anima,55,59,60.0,negative,negative,negative,negative
1529442501513433e3,Eu rendo muito com o conteúdo do programa #National_Goegraphic.,55,59,60.0,positive,positive,neutral,positive
1531007767141654529,não sou o único dormi acordei e vi que ainda não havia terminado,58,54.0,57,neutral,negative,neutral,neutral
1356884059725651969,acordar sem piercing no nariz é irritante,58,57.0,54,neutral,negative,negative,negative
1317493288086261762,tenho que parar de dizer coiso as vezes estou a falar com meu colega do job e de repente sai a palavra coiso,55.0,59,60,negative,positive,negative,negative
1379045513819983875,há passados que nem o presente acredita terem ficado para trás,58,54.0,57,neutral,negative,neutral,neutral
1484974854214500400,@user Como nem fazem nada😂😂😂,58.0,54,57,neutral,neutral,neutral,neutral
1169559149224615936,obrigado papa pela sua presença em moçambique,58,54.0,57,positive,positive,positive,positive
1541500005286019e3,"Quem são estes que ouvem a PALAVRA DE DEUS e não atendem? Isso é uma falácia. É mentira dizer que você pode ouvir a PALAVRA DE DEUS e ainda assim ela não tocou seu coração. A POTÊNCIA e PODER que a PALAVRA DE DEUS , não é suficiente para te transformar? #MondayEveningService",58,57.0,54,neutral,neutral,neutral,neutral
1484765636039430100,@user Responder as questões da forma que estão colocadas não vai te ajudar a encontrar as respostas que precisas. Esse problema é maioritariamente sobre a gestão do dinheiro público e o contexto que as mesmas foram instaladas.,55,59,60.0,neutral,neutral,neutral,neutral
1486662864261816300,Vodacom carabas pá essa forma de roubar crédito sinceramente estou completamente indignada,58,57.0,54,negative,negative,negative,negative
1160216923726057472,será que sou o único a não ver pulmão mas a ver um comboio,58,57.0,54,neutral,neutral,neutral,neutral
1487479963481780200,@user 😂😂😂😂😂😂😂😂 com direito a uma luz Azul e corrente para separar os demais,58.0,57,54,neutral,neutral,neutral,neutral
1183830602430189569,um filho pra fazer isso,55.0,59,60,neutral,neutral,neutral,neutral
1138701777971359744,meninas de hoje em dia já não tem medo das amigas mas sim das cabras que andam por aí,58,57.0,54,neutral,negative,neutral,neutral
1346450746640891904,e quando você está meditando na palavra de deus com a esposa e vem este ser humaminho meditar de outra forma em na fé,55.0,59,60,neutral,neutral,neutral,neutral
1490597962438697e3,Tenista chinesa negou ter acusado o ex-vice-primeiro-ministro chinês de abusos sexuais https://t.co/baNwySBoI3,55,59.0,60,neutral,neutral,neutral,neutral
1498958101478842375,desde de novembro só hoje ganhei coragem de escutar marília mendonça,55,59.0,60,neutral,positive,neutral,neutral
1494746043128459300,"Mulheres dos 30-40 anos que ainda vivem na casa dos pais são a maioria muito problemáticas. Tenham cuidado com o ""gosto de mulheres mais velhas"". Analisem bem. Vejam as bases. Conheçam os pais.",55.0,59,60,neutral,neutral,neutral,neutral
1543667231787294700,@user Garantir isto é o que viver uma vida justa diante de Deus. O inferno é o pior sítio para se estar pois é o lugar onde há a eterna separação com Deus #SundaySuperWord,55,59,60.0,neutral,neutral,negative,neutral
1140865772379627521,camarão camarão camarãoão é dela que estou a gostar,58,54.0,57,positive,positive,positive,positive
1307220751041335301,deve ser um sinal vão partir meu coração é isso,55,59,60.0,negative,negative,negative,negative
1515710909590687700,@user Eu só rendi quando ele disse que não conhecia AROD 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,55.0,59,60,neutral,neutral,positive,neutral
1565023477266006021,eu acho que não leram bem esse tweet estou a ver algumas dificuldades,55,59,60.0,neutral,neutral,positive,neutral
1541165516051685400,@user Sabendo Que O Mundo Está Observando A Igreja; Há Necessidade De Temer A Deus E Honrar-Lo Com As Nossas Vidas #RepentanceTrumpet,55,59,60.0,neutral,neutral,neutral,neutral
1496204328469733383,coisas que acho que faria,55,59,60.0,neutral,neutral,neutral,neutral
1549713373964664800,Vodacom sempre é SIM 1😏 https://t.co/qh5tFDt6ET,55.0,59,60,neutral,neutral,neutral,neutral
150496952199979e4,O salário do pecado é a morte. #TheOpenedHeaven https://t.co/zLAJ2QLdzq,58,57.0,54,negative,negative,neutral,negative
1533367553145426e3,"Assim que houver graduação, vou quebrar o jejum e bazar lá .. meu puto @user pediu para usar batina 😢",55,59,60.0,neutral,neutral,negative,neutral
1148301762526400512,se eu peidasse no chapa iam pedir paragem logo,55,59,60.0,neutral,neutral,neutral,neutral
1333716240922271745,o freak foi viajado,58,54.0,57,neutral,negative,neutral,neutral
1332377288072196105,muito obrigado eu gostei muito desse jogo de palavras quando notam makes my day,58,57.0,54,positive,positive,positive,positive
1549057875766542300,Dia de visita em casa FÍGADO está fora de cogitação!!! 🥱🔥💔 https://t.co/phELzSyddS,55,59.0,60,neutral,neutral,neutral,neutral
1482301044612763600,Governo britânico pediu desculpas à rainha por festas em tempo de confinamento na residência oficial do primeiro-ministro https://t.co/7ZjnpRDy9f,55.0,59,60,neutral,neutral,neutral,neutral
1403060482357989387,responder dms e comentários è a parte mais divertida de ser influêncer amo mesmo essa interação ️,55,59.0,60,positive,positive,positive,positive
1491434367524434e3,@user O pecado conduz ao inferno,55,59,60.0,neutral,neutral,negative,neutral
1487306912920223700,Queres carne de porco na mesquita Queres desenvolver num país não desenvolvido. Algumas coisas querem tempo,58,54.0,57,neutral,neutral,neutral,neutral
1524973452842700800,@user Começou o texto com “Amigo” e termina com “não sou tua amiga”. A swi humi 😭😭mostra as mensagens💀,58,57.0,54,neutral,negative,neutral,neutral
1522978993334497300,"Recomeçar tudo traz vantagens. Sei que tens medo, mas tenta. A hora só é a hora, se nós fizermos nessa hora.",55,59,60.0,positive,positive,neutral,positive
1490084691705315331,os dois falantes da língua portuguesa,58,57.0,54,neutral,neutral,neutral,neutral
1541799494320554e3,"“DM para parcerias”, mas só tem 200 seguidores… Mana, você é que precisa de parceria!",58,57.0,54,negative,negative,neutral,negative
1516308093113614300,@user @user Andas a nos envergonhar porquê ? Deixa o Otávio em PAZ e continue a apoias os nossos mambas que precisam tanto do seu apoio.,55.0,59,60,negative,neutral,neutral,neutral
1527864768572407800,"@user , estou vendo pizzas na idade de Nampula para poder ter fundos para plantar mil árvores peço que ajude a divulgar esta campanha para que eu possa plantar as árvores no dia mundial do meio ambiente em 5 de Junho. https://t.co/hZ0iWLneaz",55,59,60.0,neutral,positive,neutral,neutral
1385315627410370560,estão a ver novela aqui,58,54.0,57,neutral,neutral,neutral,neutral
1488770676496298e3,Putin acusou EUA de tentar criar guerra contra a Rússia https://t.co/QVhzYckArg,58,57.0,54,neutral,negative,neutral,neutral
15486073343558e5,"@user @user Pode pagar um hotel mais barato PF nessas viagens de campanha, esse dinheiro suado aí é do povo brasileiro, , mais responsabilidade.",55.0,59,60,negative,neutral,neutral,neutral
1529825570250338300,EUA disponibilizam 404 milhões de USD para combate ao HIV/Sida no país https://t.co/TAvFR3r8Rh,55,59,60.0,neutral,neutral,neutral,neutral
1484069864880939e3,@user Para onde fugir meu Deus!😭,55.0,59,60,negative,neutral,negative,negative
1544384840463749e3,O Senhor está dizendo somente o evangelho da cruz pode trazer perdão eterno do pecado através do Sangue de Jesus. Vem a Jesus . #GlobalSuperWord,58.0,54,57,neutral,neutral,neutral,neutral
1168604616864534528,quase que não sinto minhas pernas man,55,59.0,60,negative,negative,negative,negative
1193258539537641473,ehh a cena me afectou mesmo,58,57.0,54,neutral,negative,negative,negative
1504462170666414e3,"@user O que escreveste é valido, neste ponto de vista era apenas sobre poder de compra (ou suposto poder de compra, daí a graça para mim) vs elasticidade preço da procura do combustível. 🤷🏽‍♂️",55,59,60.0,neutral,neutral,negative,neutral
1512704253327917e3,Detido um homem suspeito de violar sexualmente sua enteada de 17 anos https://t.co/jKoQqzXltT,55,59,60.0,neutral,neutral,neutral,neutral
1398027052339666945,magwinhas e frango de takdir quando vinha as vezes tava clean,58,54.0,57,neutral,positive,neutral,neutral
1163389889129394176,é hoje meu idolo colhe mais uma flor no jardim da vidaparabéns muito sucessomuito amor muita alegria e pazvocê merece muita coisa,55.0,59,60,positive,positive,positive,positive
1181537732717404165,único festival de moz q devia tar meter drena como festivais sul africanos é azgo mas outro problema é artistas q trazem,58,57.0,54,negative,negative,negative,negative
1150153530063425536,voltaste em peso fechaste,58,57.0,54,neutral,positive,positive,positive
1491713817100836900,"Tenho preguiça de apagar Nrs, oculto. https://t.co/atDhWbpzLu",55,59.0,60,neutral,neutral,neutral,neutral
1313435843382726656,meus putos t fizeram o quê pra eu bater,55.0,59,60,positive,neutral,neutral,neutral
1531569024546398200,"Temos que remover esses governantes de Moz, boicotar educação mesmo, e a ministra ainda diz que não vai se mudar os livros, aloooo Temos que parar de ser mendigos, até na educação estamos a mendigar",55,59,60.0,negative,negative,negative,negative
1324255673320919040,ihhh tão a fazer gatos,55,59,60.0,neutral,neutral,neutral,neutral
1402986924793491465,eu podia pedir para pararem com isso mas a lam deixa as janelas abertas,58,57.0,54,neutral,negative,negative,negative
1199816529321299968,deve ser bem nice receber um eu quero tanto receber too,58,54.0,57,positive,negative,positive,positive
1368433143590440960,preço por unidade em mozambique,55,59,60.0,neutral,neutral,neutral,neutral
1553083189694005200,Mulher só não domina o mundo porque não quer! Estão a ver uma pessoa tomar banho vestir e ir comer dinheiro de homens que nem conhece 😭😭 no final dizer ehhh estou de período,55,59,60.0,neutral,negative,negative,negative
1550824100817522700,@user @user @user Anthony disse que quer jogar no united🙄,55.0,59,60,neutral,neutral,neutral,neutral
1522865314400243712,eu também comeria cocó por mil dólares,58,54.0,57,neutral,negative,negative,negative
1550230603483717600,"Com a APN Services tenha a certeza de que o seu projeto de Refrigeração/Climatização, esta na melhor equipe jovem e dinâmica apaixonada pelo que fazem. Instalação de painéis poliuretano para camara frigorífica. Para mais informações info@user.co.mz https://t.co/xiVAIllrAF",55,59.0,60,positive,neutral,neutral,neutral
1542214692097216500,Sexo não é pra se conversar.,55,59,60.0,neutral,neutral,negative,neutral
1510830557932011500,No âmbito das celebrações do Dia da Mulher Moçambicana Marlene Furtado hoje dia 4 de Março participa a convite da Sua Excelência Vitoria Dias Diogo Secretária de Estado de Maputo no Pavilhão de Jogos do Instituto Industrial e Comercial da Matola do evento de Mulher para Mulher https://t.co/F9lC8kdIhq,55,59,60.0,neutral,neutral,neutral,neutral
1534467662092304385,isso de eu te dar boleia e vc vasculhar minha folha de salário não gosto senhor,58,57.0,54,neutral,negative,negative,negative
1486819334718734343,esses sentimentos que tens por mim não podes vender e me dar em dinheiro tou mal pah,55,59,60.0,negative,neutral,negative,negative
1552588932193345500,A mensagem dos céus está sendo liberado em Moçambique #MozambiqueWordExpo https://t.co/7g4wThIRHN,58.0,54,57,neutral,neutral,positive,neutral
1567609105564504067,os úteros brevemente i,55.0,59,60,neutral,neutral,neutral,neutral
1500148449953685500,Realmente o crescimento é complicado.💔 https://t.co/DtFJxZtTpb,58,57.0,54,neutral,negative,neutral,neutral
1555977465541132288,ficar em casa anima pah até fiz uns bolos caseiros,55,59.0,60,positive,positive,neutral,positive
1390570136202063874,hoje tem feijoada e amanhã tem dj no santorini,55.0,59,60,positive,neutral,neutral,neutral
1508463711882817547,hoje o ttr está,55.0,59,60,neutral,neutral,neutral,neutral
1208821095933067266,ele levou o meu filho para a eternidade mas eu ressuscitei para uma nova vida,58.0,57,54,neutral,neutral,neutral,neutral
1528463863267700700,"Ezequiel Cap. 16 | NVI 32 “Você, mulher adúltera! Prefere estranhos ao seu próprio marido! Esta geração! Escolheu ao mundo do que aquele que a criou! Arrependa-te. #BlessedWordOfLife",58,57.0,54,neutral,neutral,neutral,neutral
1502691545107116e3,E o que é “comportamento desregrado quanto aos prazeres do sexo”? https://t.co/oIosdf3aeT,55,59,60.0,neutral,neutral,neutral,neutral
1485156014328627200,"Sou mesmo bem paciente e compreensiva, não discuto só aceito tuas justificações e vou me embora🧍🏾‍♀️",55,59,60.0,positive,positive,neutral,positive
1506178310451122200,"@user Esqueceste a parte da segurança, da inveja, das infraestruturas, das condições de saúde, de educação, das oportunidades para os teus filhos enfim é tanta mas tanta coisa. Que epa 😂😂😂😂😂",55,59,60.0,neutral,neutral,neutral,neutral
1525036903233380400,Parabéns @user pelos resultados no empoderamento da rapariga através da sua inserção no mercado de trabalho. https://t.co/tflpIlZaPl,55,59,60.0,positive,positive,positive,positive
1499864870703059e3,Assim vou dormir com mascara de proteina e queratina. Esse cabelo amanha se acordar duro como uma pedra já não sei🤣,55,59,60.0,neutral,neutral,neutral,neutral
1302953648239120384,sigam a moz pra updates e pra se registar a app mais revolucionária de moçambique não só pela música mas também pela literatura e artes visuais o futuro está aqui,55,59,60.0,positive,neutral,positive,positive
1539699599543308300,"Ou vida ou morte, está nas suas mãos, dependerá das tuas obras. Mas o Senhor nos chama a escolhemos a vida! #ThePulpitRestoration",58,57.0,54,neutral,neutral,neutral,neutral
1510987501267267593,meu penúltimo ano em moçambique,55,59.0,60,neutral,neutral,neutral,neutral
1481626365287968800,Do jeito que Gambeta é malandro pode ate ter sido ele que ardeu com avioneta rsrsrsrsrs,58,57.0,54,neutral,negative,neutral,neutral
1546598652629639200,"#ThePulpitOfHoliness ♦️ Desde o momento em que O SENHOR falou sobre a restauração de seu altar que foi contaminado, esta tem sido a mensagem central do SENHOR neste momento.",58,54.0,57,neutral,neutral,neutral,neutral
1546711983407480800,"VOCÊ NUNCA SABE O QUE ALGUÉM ESTÁ PASSANDO, POR ISSO SEMPRE SEJA BONDOSO.",58,57.0,54,positive,neutral,positive,positive
1514206171476934700,"As vezes paro em frente ao espelho e fico pensando, Deus estou vivendo um milagre. Por isso sou grato a Deus todos os dias da minha vida, e não me canso de dizer isso!!🙏🙏🙏 https://t.co/uRIpp6CgHx",55.0,59,60,positive,positive,positive,positive
1505291910918946800,"Era suposto que ardéssimos 🔥🔥 ontem porém, os *PAPITOS* não teriam presente hoje. Oficialmente está aberta a sessão para *Arder🔥* Rober Mavila X Ruxga da Graça- Papito prod by Zonal Beats Studio Link: https://t.co/0RJ8PjQPPV",58,54.0,57,neutral,neutral,neutral,neutral
1479874232691666945,não tá respeitar a kota como assim sabe tia mesmo que ela era pra ser meme,55,59.0,60,neutral,neutral,neutral,neutral
1505653717500108800,"Barcelona a fazer sentir o real Madrid , viva Barcelona",58,57.0,54,positive,positive,positive,positive
1536657603857723400,"Acabei de publicar uma foto em Costa Do Sol, Maputo, Mozambique https://t.co/PRLITH3f6s",55,59.0,60,neutral,neutral,neutral,neutral
1501582243118162e3,Trabalhador no assalariado e nos chamam de estagiários. 😑😑😑,55,59.0,60,negative,negative,neutral,negative
1208757130314100737,até q ponto chegaste hein,55,59,60.0,neutral,neutral,negative,neutral
1376456950968356864,baby troquei as drogas por você você se foi e eu voltei pra as drogas você se foi e eu voltei pra as outras minha cama perguntou onde que está aquela moça que dormia aqui eu disse eu não sei ‍️ talvez está na cama de outro alguém sr solitário ‍️,58,54.0,57,neutral,negative,neutral,neutral
1530505609992458200,#AngolaRepents O SENHOR esta a busca de um povo Como Ninive que usou saco e cinza https://t.co/JC1bviPfVZ,55,59.0,60,neutral,neutral,neutral,neutral
1193792174569209859,me chama para provar,58.0,54,57,neutral,neutral,neutral,neutral
1516689066422644744,por vezes só vos chamamos de gostosas durante o acto como uma forma de consolação,55.0,59,60,negative,neutral,neutral,neutral
1439659608512020483,alerta nacala reveillon dois dias de puro groove dias de dezembro de janeiro brevemente +info,55.0,59,60,positive,neutral,neutral,neutral
1199015523104755712,acreditar numa sociedade onde as mulheres podem ser bem sucedidas financeiramente em altos cargos políticos autonomas socialalmente e livres sexualmente não faz sentido ‍️,55,59.0,60,neutral,negative,negative,negative
1492264004844146700,@user @user Deus está chamando um povo ao arrependimento #RevivalOfTheCross (@user (@user Será que a quem está ouvindo esse chamado,58,54.0,57,neutral,neutral,neutral,neutral
1182949734497038336,que deus me abençoe,58,57.0,54,positive,positive,positive,positive
1369597734760681476,afinal também assustamse com a chamussa,58.0,54,57,neutral,neutral,neutral,neutral
1503655554849325e3,"@user @user Quando estava na beira eu ficava pateta no transporte público, porque quando quisessem descer gritavam ""descida, descida"", e eu não sabia se mudava ou dizia o que estou acostumada a dizer (paragem)... Mas por sorte alguém de lá descia na mesma paragem que eu 😄😄",58,57.0,54,neutral,neutral,neutral,neutral
1186521733446037504,fórum de negóciosawdw ️ também exibimos o nosso trabalho trocamos experiências interagimos com interessados em revender clientes admiradores tornando a nossa visita muito mais rica em termos de,58,54.0,57,neutral,neutral,neutral,neutral
1524776626239807500,"Não é minha namorada, mas fico chateado quando fico muito tempo sem falar com ela....",58,57.0,54,neutral,negative,negative,negative
1485352925442490400,@user Yu luto sim. Já chega. Tenho outros sonhos 😂🤣,58,57.0,54,positive,neutral,positive,positive
1483386246353362947,meticais não está dar,55,59,60.0,negative,negative,negative,negative
1362359715540402176,assim as pesquisas falharam,58.0,57,54,negative,negative,negative,negative
1456548698784210954,edjo bem bem m big é veneno hiiii,58,57.0,54,neutral,negative,negative,negative
1391125113832189959,teve um dia que sim,55,59,60.0,neutral,neutral,positive,neutral
1485687968564195332,amigos que fazem conta própria querer que continues a trabalhar pra alguém,58,54.0,57,neutral,negative,neutral,neutral
1525021752702664706,blema não podemos lobolar mulheres de dono,55,59,60.0,neutral,neutral,negative,neutral
1139225804821475329,não falar com meu namorado um dia inteiro até me cria febres,55,59.0,60,negative,negative,negative,negative
1455168616425574405,faltou acertar o piercing but gostei,58,57.0,54,neutral,positive,positive,positive
1187115826077409280,para outros podes ser uma leoa mas para mim és apenas um gatinho,55,59,60.0,neutral,neutral,neutral,neutral
1494029844912476164,yeah trabalho dele é de viajar às pessoas fr ih,55,59,60.0,negative,neutral,negative,negative
1504446338129227800,Coordenador Técnico de Saúde e Nutrição https://t.co/5P8K1Cgrls Clica e concorre →,55.0,59,60,neutral,neutral,neutral,neutral
1542258731479597e3,"@user Para eu notar que meu amigo é escuro, levei uns 4 anos e notei porque alguém disse",55.0,59,60,neutral,neutral,neutral,neutral
1521374014496808960,moças deixam borbulhas ficarem de uma forma assustadora que se passares a mão na testa dela és capaz de ler em braile,58.0,57,54,negative,negative,positive,negative
1455880363356696581,eu tento controlar muito minha mente para não agir baseada nas minhas emoções e também não sofrer de qualquer maneira tudo tem uma razão um propósito não se desespere,58,54.0,57,neutral,negative,neutral,neutral
1454081429235773449,bra i be a rapper não tem que ser problema esse tipo de post para um rapper eu sou um predador e reconheço a ação de um quando vejo the kid got ripped,58,54.0,57,neutral,neutral,neutral,neutral
